city,state_abbr,elec_score,gas_score,num_establishments,elec_1kdollars,elec_mwh,gas_1kdollars,gas_mcf,elec_lb_ghg,gas_lb_ghg
Lower Oxford,PA,26078.76401,38037.67884,66,666,6559,168,22331,12640122,2680663
Lower Paxton,PA,258609.4117,491327.0809,848,13749,164990,4623,567610,317957542,68137414
Lower Pottsgrove,PA,59830.09124,99411.20575,172,2270,22678,322,39068,43702943,4689808
Lower Providence,PA,209370.572,404330.5095,399,5710,56238,1649,199534,108377350,23952561
Lower Salford,PA,81613.99095,132432.0284,266,3210,35688,664,80350,68775349,9645472
Lower Southampton,PA,351383.8029,586349.3836,459,4170,41069,1155,135972,79144617,16322453
Lower Swatara,PA,136838.2721,208581.7378,160,8442,100662,1728,213191,193989807,25592007
Lower Turkeyfoot,PA,291.4099897,639.4040165,8,41,412,6,712,794308,85501
Lower Tyrone,PA,3988.618811,5317.548773,8,63,731,29,3827,1246022,459356
Lower Windsor,PA,14557.96064,23854.36695,105,701,8192,277,34924,15787253,4192351
Lowry,MN,423.1116383,509.7259813,8,82,826,9,1450,894351,174087
Lowry Crossing,TX,2879.602376,5817.468725,19,243,2895,13,1931,3876535,231854
Lowville,NY,72417.3187,174047.1616,131,1727,16420,148,27077,29565278,3250391
Loyal,WI,4189.564374,6245.745072,50,439,4344,67,9890,4702086,1187231
Loyall,KY,1580.34511,4077.105387,12,152,1621,0,0,2717844,0
Loyalton,CA,1569.567945,2896.769234,11,107,578,0,0,773656,3
Lu Verne,IA,1773.871757,1913.679737,6,46,505,13,2180,546136,261656
Luana,IA,129.1086178,244.4379282,9,47,519,14,2248,561442,269881
Lubbock,TX,1781717.707,3442682.248,4397,80415,958454,6453,967634,2033705947,116157350
Lubec,ME,9602.767217,17716.39922,23,356,2826,0,0,3066771,0
Lucan,MN,623.5138962,876.2651208,3,24,246,3,467,266129,56112
Lucas,IA,370.8434806,835.624423,9,29,317,10,1630,342839,195634
Lucas,KS,1240.200903,1617.231898,25,537,4962,37,5050,8935299,606266
Lucas,OH,615.2677118,801.8655122,13,83,817,21,3989,1392865,478870
Lucas,TX,29083.41611,49318.91135,85,1435,17102,147,22058,22899970,2647858
Lucedale,MS,8301.348951,12188.66712,147,2140,21406,205,28347,33967973,3402905
Luck,WI,2553.626112,4434.236346,46,375,3683,25,3725,3986228,447186
Luckey,OH,52.74885181,114.723942,6,379,3520,43,7905,6000687,948899
Ludington,MI,20336.77786,35600.17344,214,3281,27580,0,0,35999052,0
Ludlow,IL,360.7124059,390.6955718,2,81,911,6,987,930495,118430
Ludlow,KY,9527.800985,11683.89458,93,871,11317,384,52927,19293914,6353557
Ludlow,MA,213735.4015,464919.0061,331,4071,26939,879,102654,29235741,12322862
Ludlow,OH,4763.900492,5841.94729,93,871,11317,384,52927,19293914,6353557
Ludlow,VT,55893.11419,93547.71966,131,1496,10403,0,0,11289941,0
Ludlow Falls,OH,280.2085656,422.5751675,5,28,316,4,745,539079,89431
Lueders,TX,84.90609736,131.2820884,2,17,207,2,231,277641,27683
Lufkin,TX,253552.9808,519991.77,791,15076,179689,1400,216033,240604236,25933171
Luling,TX,19312.82293,48478.18535,120,1241,14788,185,28186,19801322,3383576
Lumber,PA,26.37442591,57.36197099,8,37,426,12,1662,726008,199480
Lumber City,PA,52.74885181,114.723942,72.25,771,7673.5,275.5,37513.25,14788244.5,4503172.5
Lumberland,NY,37971.85349,82879.52067,41,340,2585,0,0,4654948,0
Lumberton,MS,5136.456818,6407.712553,40,656,6584,66,8682,10447745,1042243
Lumberton,NJ,164022.5127,284051.5243,131,2625,21759,409,56466,41933343,6778338
Lumberton,TX,52623.50369,90283.38293,166,1889,22514,221,33867,35925006,4065529
Luna Pier,MI,3401.201223,4507.393584,27,248,2084,51,7862,2720000,943797
Lunenburg,MA,127607.18,196486.0121,175,4913,30535,908,99774,33138437,11977163
Lunenburg,NH,1212.946678,1951.173162,23,263,1821,0,0,1976318.5,0.5
Lunenburg,VT,1212.946678,1951.173162,42,448.5,3102.25,0,0,3366743.75,0
Lupton,MI,1111.49522,2062.447673,7,74,621,0,0,810366,0
Luray,KS,656.1217633,812.9246002,3,56,514,4,524,926357,62854
Luray,VA,10733.53627,17604.40897,179,2491,31397,406,54577,53527982,6551561
Lurgan,PA,4612.539732,5818.167023,28,131,1417,59,7622,2731289,915017
Lusk,WY,4955.885199,6934.666665,34,337,5145,7,1278,9014777,153393
Lutcher,LA,29837.20953,84080.53474,64,1788,22190,149,18808,35407847,2257769
Luther,IA,225.7580311,163.4844745,1,3,36,1,184,39334,22124
Luther,MI,469.1665078,557.4959056,11,70,589,0,0,769271,0
Luther,OK,5706.04119,7736.286626,18,176,2316,31,4473,4913268,536977
Lutsen,MN,8829.220224,14645.76751,20,297,2808,0,0,3038926,0
Luttrell,TN,1856.534246,2260.190903,18,324,3151,0,0,5281971,0
Luverne,MN,24680.20379,56059.27164,131,1473,15234,114,18736,16488308,2249069
Luverne,ND,59.7799772,122.836097,19.25,258.75,3014.75,2,363.5,3262781.75,43629
Luxemburg,IA,1516.918777,1851.399615,3,13,146,11,1659,157923,199165
Luxemburg,WI,9035.87137,14944.07774,65,632,6787,265,43638,8858461,5238415
Luxora,AR,99.15842577,188.3805582,10,58,704,20,3058,1123742,367079
Luzerne,IA,419.6007481,565.3951294,6,28,302,10,1568,326593,188186
Luzerne,PA,57117.61137,87928.04803,171,1942,21823,456,63324,38132300,7601495
Lyford,TX,289.4876782,476.897848,11,115,1376,0,0,1842719,0
Lykens,PA,5941.433946,9175.43556,43,207,2486,0,3,4790300,389
Lyle,IA,804.2462287,995.146377,11,152,1614,0,0,1747026,0
Lyle,MN,804.2462287,995.146377,11,152,1614,0,0,1747026,0
Lyman,ME,43493.67294,64122.4269,65,373,3124,125,11759,3390199,1411586
Lyman,NE,567.4326028,772.7102686,3,9,72,0,0,78240,0
Lyman,WA,436.4733015,973.3374388,7,50,503,13,1481,620655,177799
Lyman,WY,785.241666,1605.221252,27,296,3200,128,18960,5607996,2276043
Lyme,CT,7615.019971,12613.91236,59,270,1697,0,0,1841850,30
Lyme,NH,14331.3797,27582.15239,303.5,7276.25,56256,0,0,61052755.25,0
Lyme,NY,22738.2087,33693.24176,45,314,2982,0,0,5369131,0
Lyme,VT,10748.53478,20686.61429,146.25,1213.5,8447.25,0,0,9167880.25,0
Lynch,KY,1362.375766,1780.317691,2,19,200,0,0,335331,0
Lynch,NE,9706.780089,31712.92703,7,3,22,0,0,24262,0
Lynchburg,OH,486.3243495,608.7887614,30,206,2169,4,701,3698407,84115
Lynd,MN,72.04961291,123.3368771,5,37,379,8,1475,410598,177048
Lyndeborough,NH,9849.521658,11002.99225,35,208,1441,0,0,1563362,0
Lynden,WA,48529.15351,83308.10951,241,2983,30158,764,87420,37197113,10494121
Lyndhurst,NJ,447643.9199,677898.2816,366,8797,72927,2518,347917,140539841,41764866
Lyndhurst,OH,81555.26313,153256.2263,294,4809,44663,689,141270,76145662,16958424
Lyndon,IL,2778.715453,2825.55021,10,53,605,23,3782,1031954,454032
Lyndon,KS,2840.005094,3661.509938,34,345,3368,68,9403,6064387,1128802
Lyndon,KY,39043.49105,68203.85195,290,4970,53550,661,88663,89765967,10643316
Lyndon,NY,718.2640246,2003.818222,6,33,313,4,751,564058,90097
Lyndon,VT,83088.22848,128822.3581,111,1048,6924,0,0,7514687,0
Lyndon Station,WI,729.9326142,1396.558737,15,88,785,28,4852,850043,582436
Lynn,AR,2193.215661,2765.540193,8,49,594,16,2498,947541,299913
Lynn,IN,1108.724028,1712.224401,23,108,1211,47,5243,2064178,629346
Lynn,MA,957834.0377,1803617.775,1163,17489,118153,6452,712500,128226997,85530457
Lynn,PA,5929.521324,9806.507274,94,351,4103,0,0,7906677,12
Lynnfield,MA,218007.0321,385172.5743,269,7919,53274,1841,203133,57816394,24384663
Lynnview,KY,987.6794504,1641.830618,7,179,1932,18,2410,3238789,289344
Lynnville,IA,2111.336169,3304.598707,16,57,623,44,7277,674599,873526
Lynnville,IN,943.3637533,1271.86354,11,109,1167,17,2763,1988757,331625
Lynnwood,WA,459014.6903,795843.3004,583,17406,202656,2497,297530,249960407,35716351
Lynwood,CA,388357.9392,797785.7522,490,7971,62188,1001,117166,83270266,14064952
Lynwood,IL,22316.99367,33745.52633,117,764,8748,414,68597,14913703,8234562
Lynwood,IN,11158.49683,16872.76316,117,764,8748,414,68597,14913703,8234562
Lyon,MS,498.1434441,1344.49175,1,4,48,0,13,76093,1534
Lyons,CO,12081.06007,20348.56246,26,169,1833,39,7100,3212527,852325
Lyons,IL,127496.7432,209479.1074,195,1363,15609,709,111949,26612166,13438668
Lyons,IN,2227.959021,4839.702388,11,155,1718,15,2121,2928323,254617
Lyons,KS,17839.41062,44619.74914,71,1493,12682,135,23623,22837419,2835775
Lyons,NE,2329.631668,4300.137628,23,63,691,35,6014,747847,721926
Lyons,NY,46285.8699,78162.04153,146,2238,20778,577,101564,37411482,12191991
Lyons,OH,493.0765066,710.3887074,13,55,512,0,1,872596,114
Lyons,OR,3416.187291,5314.938191,27,220,2430,17,1833,2997633,219985
Lyons,PA,291.4099897,639.4040165,1,8,92,4,484,177184,58157
Lyonsdale,NY,3914.693224,7180.730297,20,121,1153,25,4283,2075216,514136
Lysander,NY,126112.0625,212130.3703,400,6110,58094,927,183422,104602150,22018480
Lytle,TX,13456.38396,23716.11502,61,851,10144,76,11794,13583276,1415820
Lytton,IA,90.92873479,179.5809351,3,15,160,5,920,172717,110388
Mabank,TX,18798.62846,27572.26661,91,1342,15990,115,17293,21410028,2075944
Mabel,MN,1757.116646,3274.23859,31,284,2554,0,19,2764612,2309
Maben,MS,1580.951892,2501.5432,15,429,3616,0,5,6060964,585
Mabton,WA,1388.154121,1602.479783,9,91,1295,0,1,1596698,114
Macedon,NY,67925.0323,108648.9354,168,2435,21759,749,138065,39178358,16573729
Macedonia,IA,760.0067535,1019.220175,2,7,82,2,347,88739,41670
Macedonia,OH,154878.1476,237506.6641,251,5396,52791,537,110192,90003547,13227698
Machesney Park,IL,150150.1273,196950.2252,202,1749,20037,734,121726,34161047,14612282
Machias,ME,61574.9672,154878.1198,87,1309,10402,0,0,11289068,0
Machias,NY,4937.762342,7614.188439,37,571,5411,80,14856,9742623,1783400
Machiasport,ME,9245.81325,12305.76902,8,115,916,0,0,993992,0
Mackay,ID,2890.172429,4503.88465,13,156,2183,0,5,2692850,554
Mackinac Island,MI,10391.30704,16516.81616,46,913,8251,54,8323,14067266,999167
Mackinaw,IL,861.6334275,1354.25234,26,199,2224,100,15432,2271878,1852515
Mackinaw City,MI,19746.47424,35155.57111,106,1473,12395,553,84787,16178407,10178089
Macksburg,IA,1166.490291,1025.467409,4,17,186,6,937,201184,112469
Macksville,KS,1299.760737,2622.929365,16,274,2295,32,4459,4132537,535214
Mackville,KY,1243.165723,1821.458329,2,11,123,1,189,205869,22727
Macomb,IL,47438.4842,100009.6005,334,6295,70817,0,0,72347853,0
Macomb,NY,4479.833423,9962.829573,10,40,376,0,0,676652,0
Macon,IL,3733.409109,5427.044478,34,292,3280,0,0,3350964,0
Macon,MS,18914.31512,43839.54767,98,1350,10659,27,3725,17867562,447194
Macy,IN,173.4316128,343.7384068,1,9,98,3,582,166804,69901
Madawaska,ME,50333.51881,85013.57371,58,323,2676,0,0,2904636,0
Madbury,NH,12240.60328,22215.23921,42,597,4093,117,10249,4441690,1230274
Maddock,ND,2166.467383,3597.001251,18,347,4347,23,4298,4705166,515969
Madeira,OH,9893.406902,17027.70217,146,2341,26829,545,73827,45739826,8862401
Madelia,MN,17773.45994,43855.09124,60,994,9604,0,7,10395359,801
Madera,CA,62827.48268,122860.8002,501,11880,64057,1238,149559,85773111,17953438
Madill,OK,42556.36339,99878.52148,70,919,12078,163,23663,25626882,2840531
Madison,AR,2720.055645,4478.133286,4,35,432,14,2186,688642,262406
Madison,CT,206264.027,373541.564,425,7075,44410,2071,242656,48197077,29129129
Madison,IL,47058.43202,51245.81557,73,1221,13740,0,0,14036421,0
Madison,IN,55456.81854,124105.8179,295,4177,46823,397,55426,79827646,6653439
Madison,KS,1645.82722,2393.674713,19,220,2181,31,4296,3927564,515751
Madison,KY,55456.81854,124105.8179,295,4177,46823,397,55426,79827646,6653439
Madison,ME,63766.39927,112524.1586,54,369,3090,0,7,3353861,832
Madison,MN,14851.25187,40134.84731,59,773,9120,0,42,9870832,5026
Madison,MS,162701.4039,279313.168,282,5500,71066,818,109853,113396284,13186995
Madison,NE,5424.283837,8499.934243,34,168,1596,33,5771,1727663,692814
Madison,NH,23074.63875,36206.76906,43,354,2423,0,0,2629745,0
Madison,NJ,149803.4356,260679.4478,324,7358,62658,1837,253771,120750694,30463361
Madison,NY,40987.171,74185.7535,74,807,7461,1,141,13433261,16946
Madison,OH,8261.201534,16691.8298,60,696,6463,105,21621,11019212,2595434
Madison,PA,26.37442591,57.36197099,41,636,7524,137,19189,13904139,2303442
Madison,SD,33463.0237,70699.40995,149,1156,9944,520,89707,10763488,10768718
Madison,VA,36.02480646,61.66843856,14,249,3139,45,5795,3891632,695688
Madison,WI,4814627.712,8693668.259,3413,120724,1095351,30403,5045285,1429724507,605649557
Madison Heights,MI,672550.6919,1262207.965,693,14330,148941,3632,556682,194403381,66825639
Madison Lake,MN,1838.652403,3515.789878,17,98,992,0,5,1073984,555
Madisonville,KY,124076.9765,242942.6369,648,13965,154071,1044,146794,258271123,17621568
Madisonville,LA,1764.67582,3666.597798,27,476,5591,44,5541,11864275,665160
Madisonville,TX,21891.59168,51927.7286,87,1529,18218,162,24610,29069625,2954295
Madras,OR,10336.77544,17750.46535,134,1962,21379,437,56446,26369810,6775935
Madrid,IA,4722.831422,7796.095721,57,266,2914,89,14776,3153475,1773710
Madrid,NE,1630.377794,1352.47837,11,137,1170,0,0,2050857,0
Madrid,NY,12187.71163,17900.16683,32,167,1588,0,0,2860131,0
Magazine,AR,149.4604062,253.5010525,12,90,1198,0,0,1911254,0
Magdalena,NM,1972.056503,2413.248011,25,224,2303,0,0,2958020,25
Magee,MS,53457.33437,121914.0754,121,1164,14680,192,28251,23294695,3391281
Magness,AR,210.9899089,384.5182407,0,5,56,1,232,89033,27868
Magnetic Springs,OH,218.5574923,479.5530124,2,20,209,3,610,356351,73245
Magnolia,AR,42082.84241,89221.26964,246,3651,44606,1002,157621,71175184,18921229
Magnolia,DE,134.9543749,227.2110973,1,11,109,0,0,209293,0
Magnolia,IL,503.8020659,987.6705229,2,16,181,13,1735,185367,208287
Magnolia,MN,1005.194367,2117.541722,4,49,509,0,0,551368,38
Magnolia,MS,7201.266018,9184.935786,52,388,4981,44,5740,7903631,689035
Magnolia,NJ,30642.02973,43072.71969,64,1058,8768,258,26536,16897295,3185445
Magnolia,OH,746.8717066,1387.624268,11,92,905,21,4024,1542888,483092
Magnolia,TX,5591.871715,9497.595248,83,975,11623,158,24355,18545940,2923642
Maharishi Vedic City,IA,72.04961291,123.3368771,12,62,679,20,2938,693189,352730
Mahnomen,MN,15497.56782,40536.03923,52,1157,13553,0,0,14668774,1
Mahomet,IL,27367.39712,50235.37593,118,994,11156,0,0,11397444,0
Mahoning,OH,6848.089324,10973.15988,32,162,1853,119,15593,3158955,1871786
Mahtomedi,MN,41121.01476,74900.6522,119,1283,12929,254,43608,13993583,5234811
Mahtowa,MN,376.8040477,823.7248383,4,40,429,4,719,464507,86333
Mahwah,NJ,562727.633,831318.3194,336,17323,127991,2652,366443,230455215,43988862
Mahwah,NY,281363.8165,415659.1597,336,17323,127991,2652,366443,230455215,43988862
Maiden Rock,WI,72.85249743,159.8510041,9,60,589,4,603,637985,72394
Maidencreek,PA,55617.82758,92040.9729,88,2713,28196,772,96247,54338004,11553804
Maine,NY,75448.85165,134887.3337,73,686,6444,406,70074,11602765,8411923
Maineville,OH,915.5867168,1993.206543,17,104,1187,39,5228,2023906,627580
Maize,KS,19286.35963,34980.56898,36,714,7167,25,3537,12905793,424544
Makanda,IL,434.7590564,924.2409132,7,113,1271,0,0,1298884,0
Makoti,ND,1311.25999,1410.262139,1,41,503,3,489,543952,58646
Malad City,ID,14906.24101,40754.63321,54,308,3980,48,6794,4909469,815560
Malakoff,TX,5732.737732,7327.531106,61,1381,16463,94,14158,22043321,1699556
Malcolm,NE,215.1324897,314.3011214,4,21,247,4,774,267689,92861
Malden,IL,145.7049949,319.7020082,4,39,439,9,1489,448883,178688
Malden,MA,613730.7982,1051120.589,867,15610,105273,5105,563792,114249608,67679133
Malibu,CA,120950.7785,216015.1926,334,11969,92973,859,100579,124491975,12073768
Malin,OR,262.939658,527.8124974,11,122,1326,23,2370,1635662,284540
Mallard,IA,26.37442591,57.36197099,5,25,270,7,1211,291732,145354
Malone,NY,53242.98851,112918.8173,257,2834,26884,0,0,48405383,0
Malone,TX,321.2860874,750.0689225,9,81,960,8,1264,1285957,151723
Malta,ID,64.55430888,122.2189641,6,34,455,9,1215,561057,145874
Malta,IL,499.6511946,674.6937301,7,23,269,12,1912,458119,229499
Malta,MT,15305.71846,41640.46261,42,508,4552,36,5000,5613932,600236
Malta,NY,147632.6349,256872.7187,231,6970,66021,1065,212104,118873503,25461580
Malvern,AR,13005.95142,22295.69587,175,1872,22867,574,90278,36487008,10837157
Malvern,IA,3214.416432,5477.933258,23,102,1114,34,5558,1205586,667255
Malvern,OH,1012.951385,1686.210234,32,206,2040,39,7097,3477394,851985
Malvern,PA,14896.78632,23571.71965,103,842,8293,284,34307,15982240,4118338
Mamakating,NY,150461.019,262134.3334,194,2827,23496,0,0,42305572,0
Mamaroneck,NY,544983.417,930704.0021,806,15859,96176,2558,479358,144109614,57543402
Mammoth,AZ,3102.383068,3987.182822,14,209,1860,21,2372,2388258,284701
Mammoth Lakes,CA,80014.31695,169832.6074,145,1911,12587,0,2,16853998,180
Mammoth Spring,AR,5956.655102,9675.165472,40,277,3373,0,0,5381778,0
Mammoth Spring,MO,2978.327551,4837.582736,40,277,3373,0,0,5381778,0
Mamou,LA,15618.46284,42923.18724,61,1097,10489,108,13584,22256517,1630693
Manalapan,NJ,629083.8673,1090755.446,710,11899,101687,3095,311951,195965608,37447492
Manasquan,NJ,50740.35005,91813.17397,212,3545,30295,1038,99265,58382641,11916027
Manassa,CO,4541.931697,6871.907735,11,52,560,10,1761,980634,211438
Manassas,VA,239607.7929,458313.0386,562,14707,185380,1998,281292,229814710,33767071
Manassas Park,VA,22638.95498,32305.16552,116,2496,31467,390,54865,39009158,6586096
Manawa,WI,3239.820219,6197.107339,50,294,2680,44,6742,3498033,809299
Mancelona,MI,7204.872758,15542.99005,43,382,3214,0,0,4194828,0
Manchester,CT,894293.655,1652553.269,1046,22871,143571,4654,595760,155812293,71516574
Manchester,IA,24063.30497,55008.20108,104,840,9202,343,53765,9960161,6454056
Manchester,IL,412.2204189,846.2099047,4,38,429,5,882,437956,105881
Manchester,KS,298.6105285,323.3354786,244.75,4624.25,46608.75,732.75,100167.25,83990810.5,12024384.25
Manchester,KY,6755.430801,9829.712686,101,1388,14362,152,19943,24231258,2394008
Manchester,MD,16831.19969,31601.44082,70,718,6753,0,8,13013241,994
Manchester,ME,47443.75534,80307.5573,70,517,4330,170,16081,4699611,1930351
Manchester,MI,2301.644117,3812.034084,91,696,5885,250,38369,7681277,4605939
Manchester,NH,2032301.903,3776361.26,2166,47409,328397,9991,883847,356398287,106099415
Manchester,NJ,466844.3821,929471.6424,362,5083,43244,1226,122954,83336644,14759773
Manchester,NY,113530.5694,266934.2895,147,2635,23020,637,117442,41531956,14097998
Manchester,OH,3193.269123,4168.015032,52,550,5433,57,7712,9262718,925733
Manchester,OK,298.6105285,323.3354786,1,13,175,1,204,371702,24515
Manchester,PA,5360.906423,7269.084924,325,5407,57734,2208,279888,111261706,33598571
Manchester,VT,160622.8673,261329.3799,208,6073,42321,0,0,45929780,0
Manchester-by-the-Sea,MA,77962.33729,132503.7695,158,1931,13046,0,0,14158708,17
Mancos,CO,2172.014095,4141.801846,34,479,4721,96,20547,8272856,2466460
Mandan,ND,53228.72398,108664.2732,314,8736,90605,1178,218013,98068062,26170876
Manderson,WY,518.5949118,579.8328652,3,48,520,3,752,910782,90269
Mandeville,LA,44016.05162,80377.11167,383,5645,57403,681,85966,121800137,10319580
Mangham,LA,218.2843832,583.0941324,9,140,1732,10,1223,2764315,146861
Mangum,OK,15012.25716,40800.65155,67,649,8531,150,21832,18102131,2620783
Manhattan,IL,3598.82897,6302.242903,63,394,4518,157,26055,7702036,3127725
Manhattan,KS,120246.7258,242336.3212,629,12203,122904,2023,276370,221327203,33176230
Manhattan,MT,3070.129761,5710.128773,32,448,4014,237,31406,4950420,3770040
Manhattan Beach,CA,533976.2014,989410.4214,973,15614,121363,1442,168757,162505988,20258072
Manheim,MD,1147.091763,2471.684774,37,185,1921,94,11894,3702236,1427782
Manheim,NY,22139.19286,44022.52574,72,751,7140,154,30626,12856050,3676456
Manheim,PA,4588.36705,9886.739095,880,12155,145558,3785,465010,280509713,55821044
Manila,AR,6152.788863,8907.765534,57,448,5445,156,24073,8688699,2889781
Manila,UT,359.2674068,732.9723443,8,78,892,20,2692,1100291,323141
Manila,WY,359.2674068,732.9723443,8,78,892,20,2692,1100291,323141
Manilla,IA,138.1838037,190.2934328,28,152,1664,49,8408,1801110,1009366
Manistee,MI,13848.34338,24920.6335,194,3424,28842,0,0,37645963,0
Manistee Lake,MI,330.6264292,682.7202587,7,59,497,0,4,648453,490
Manistique,MI,19868.5013,47830.61037,89,2325,20699,123,18783,35289837,2254760
Manito,IL,3743.138252,5009.251862,42,288,3232,1,84,3301739,10107
Manitou Beach-Devils Lake,MI,5268.394349,7808.808357,44,351,2963,71,10850,3867845,1302487
Manitou Springs,CO,34628.85242,59625.62603,181,1662,16880,532,98876,29579462,11869281
Manitowoc,WI,163725.4555,331978.5362,625,11671,123070,4841,798459,160638469,95849216
Mankato,KS,12864.21153,36517.30084,41,450,3872,21,2934,6972409,352239
Mankato,MN,256092.819,471953.6782,656,14580,147130,3930,643068,159247737,77195557
Manley,NE,1151.584621,1219.833603,2,9,106,2,281,115075,33742
Manlius,NY,245607.7703,469856.1158,697,6938,65981,1561,311015,118803133,37335098
Manly,IA,2241.563455,4224.260705,24,153,1674,59,9662,1811605,1159875
Mann,MD,2666.636411,2146.673801,8,54,588,15,1969,1002338,236366
Mann,PA,3999.954617,3220.010702,8,54,588,15,1969,1002338,236366
Mannford,OK,25120.49112,43056.3372,15,197,2593,17,2479,5502273,297579
Manning,IA,14148.72383,41148.05779,34,263,2883,58,9889,3120083,1187148
Mannington,NJ,16420.71317,31918.8908,49,1055,7370,160,16478,14202065,1978019
Mannsville,OK,513.8340411,959.0273013,8,52,690,10,1516,1463215,181936
Manor,PA,99895.9327,174563.5513,369,4130,49145,1320,165113,92525132,19820655
Manor,TX,10403.31206,14614.57866,28,432,5150,46,6955,6896333,834953
Manor Creek,KY,249.0717221,672.245875,1,44,469,4,490,785913,58783
Mansfield,AR,6049.279864,9657.059425,32,288,3629,0,0,7700569,0
Mansfield,CT,270166.0698,637168.9879,292,4043,25379,733,97054,27542830,11650618
Mansfield,IL,495.1630955,612.2590507,10,81,901,0,0,920651,0
Mansfield,LA,8629.836526,13623.54843,117,1960,20505,194,24533,43508301,2944972
Mansfield,MA,448232.2523,696522.7522,428,10619,71685,1686,196992,77797448,23647397
Mansfield,MO,4766.743609,7897.98926,44,136,1663,0,0,1699367,0
Mansfield,NJ,139917.2505,230046.8814,215,2940,24894,1001,124529,47974689,14948796
Mansfield,NY,311.9961618,595.1520477,11,91,865,39,7281,1557383,874044
Mansfield,OH,130992.3597,263043.1287,1153,13745,136283,3271,596084,232347659,71555548
Mansfield,PA,5817.934322,11170.05683,89,1578,15672,365,48521,30201776,5824622
Mansfield,TX,697692.7884,1422248.192,709,15556,185407,1195,179136,248259641,21503920
Mansfield,WA,225.7580311,163.4844745,5,51,1244,0,0,1534131,0
Manson,IA,3571.764229,6138.002663,54,233,2556,86,14154,2766768,1699136
Mansura,LA,3720.933397,3359.186764,32,353,3380,42,5301,7171672,636301
Mantachie,MS,213.0469156,610.5774365,42,497,4427,0,15,7420641,1847
Mantador,ND,751.118518,585.83674,4,52,651,8,1424,704203,170917
Manteca,CA,425515.0636,845490.8952,571,17035,91862,2186,264193,123003924,31714461
Mantee,MS,1151.916023,1864.037208,5,66,528,1,92,884294,11082
