,zip,city,num_establishments,elec_1kdollars,elec_mwh,gas_1kdollars,gas_mcf,state_id
0,1001,West Springfield Town,534.0,14262.0,93487.0,1686.0,196835.0,MA
1,1001,Suffield,238.0,4353.0,27324.0,1276.0,142897.0,MA
2,1001,Agawam Town,490.0,7069.0,46502.0,1310.0,152994.0,MA
3,1001,Longmeadow,327.0,4655.0,31107.0,753.0,87943.0,MA
4,1001,Springfield,2333.0,89381.0,588042.0,9344.0,1091514.0,MA
5,1002,New Salem,25.0,161.0,1083.0,0.0,2.0,MA
6,1002,Hadley,183.0,6501.0,43754.0,679.0,78763.0,MA
7,1002,Amherst,449.0,7220.0,47676.0,1314.0,147815.0,MA
8,1002,Granby,127.0,1462.0,9877.0,212.0,24569.0,MA
9,1002,Belchertown,224.0,2483.0,16773.0,0.0,0.0,MA
10,1002,Pelham,20.0,231.0,1552.0,33.0,3715.0,MA
11,1002,Sunderland,80.0,554.0,3620.0,174.0,19521.0,MA
12,1002,Leverett,42.0,274.0,1842.0,0.0,3.0,MA
13,1002,South Hadley,248.0,2461.0,18646.0,627.0,73178.0,MA
14,1002,Shutesbury,32.0,210.0,1414.0,0.0,2.0,MA
15,1003,Amherst,449.0,7220.0,47676.0,1314.0,147815.0,MA
16,1005,Hardwick,55.0,386.0,2609.0,0.0,0.0,MA
17,1005,Phillipston,23.0,156.0,1051.0,0.0,0.0,MA
18,1005,Barre,123.0,1185.0,8003.0,0.0,0.0,MA
19,1005,Hubbardston,51.0,361.0,2437.0,0.0,0.0,MA
20,1005,Petersham,23.0,155.0,1048.0,0.0,0.0,MA
21,1005,New Braintree,23.0,165.0,1114.0,0.0,0.0,MA
22,1005,Oakham,40.0,262.0,1767.0,0.0,0.0,MA
23,1005,Rutland,98.0,896.0,6051.0,0.0,0.0,MA
24,1007,Ware,186.0,2714.0,18335.0,0.0,0.0,MA
25,1007,Palmer Town,279.0,4032.0,27233.0,934.0,105421.0,MA
26,1007,New Salem,25.0,161.0,1083.0,0.0,2.0,MA
27,1007,Ludlow,331.0,4071.0,26939.0,879.0,102654.0,MA
28,1007,Amherst,449.0,7220.0,47676.0,1314.0,147815.0,MA
29,1007,Granby,127.0,1462.0,9877.0,212.0,24569.0,MA
30,1007,Belchertown,224.0,2483.0,16773.0,0.0,0.0,MA
31,1007,Pelham,20.0,231.0,1552.0,33.0,3715.0,MA
32,1008,Tolland,6.0,50.0,332.0,0.0,1.0,MA
33,1008,Huntington,50.0,369.0,2428.0,0.0,0.0,MA
34,1008,Russell,64.0,550.0,3616.0,0.0,8.0,MA
35,1008,Otis,26.0,200.0,1346.0,0.0,0.0,MA
36,1008,Blandford,18.0,160.0,1050.0,0.0,2.0,MA
37,1008,Granville,19.0,161.0,1058.0,0.0,2.0,MA
38,1008,Chester,20.0,169.0,1112.0,0.0,3.0,MA
39,1009,Palmer Town,279.0,4032.0,27233.0,934.0,105421.0,MA
40,1009,Belchertown,224.0,2483.0,16773.0,0.0,0.0,MA
41,1010,Monson,156.0,2104.0,14213.0,318.0,37167.0,MA
42,1010,Palmer Town,279.0,4032.0,27233.0,934.0,105421.0,MA
43,1010,Brimfield,77.0,573.0,3874.0,0.0,0.0,MA
44,1010,Sturbridge,188.0,4174.0,28201.0,0.0,1.0,MA
45,1010,Warren,56.0,904.0,6107.0,227.0,25335.0,MA
46,1010,Holland,43.0,360.0,2435.0,0.0,0.0,MA
47,1010,Brookfield,63.0,566.0,3823.0,208.0,22916.0,MA
48,1010,Wales,30.0,250.0,1686.0,0.0,0.0,MA
49,1011,Middlefield,3.0,21.0,140.0,0.0,0.0,MA
50,1011,Becket,32.0,223.0,1465.0,7.0,771.0,MA
51,1011,Huntington,50.0,369.0,2428.0,0.0,0.0,MA
52,1011,Worthington,28.0,200.0,1317.0,0.0,0.0,MA
53,1011,Washington,10.0,67.0,442.0,2.0,232.0,MA
54,1011,Otis,26.0,200.0,1346.0,0.0,0.0,MA
55,1011,Blandford,18.0,160.0,1050.0,0.0,2.0,MA
56,1011,Peru,0.0,95.0,627.0,0.0,1.0,MA
57,1011,Chester,20.0,169.0,1112.0,0.0,3.0,MA
58,1012,Chesterfield,26.0,416.0,2722.0,0.0,0.0,MA
59,1012,Huntington,50.0,369.0,2428.0,0.0,0.0,MA
60,1012,Goshen,27.0,237.0,1599.0,0.0,0.0,MA
61,1012,Westhampton,29.0,228.0,1535.0,37.0,4314.0,MA
62,1013,West Springfield Town,534.0,14262.0,93487.0,1686.0,196835.0,MA
63,1013,Holyoke,677.0,19232.0,149858.0,3924.0,460714.0,MA
64,1013,Chicopee,824.0,12246.0,90342.0,2301.0,268862.0,MA
65,1013,Springfield,2333.0,89381.0,588042.0,9344.0,1091514.0,MA
66,1020,Ludlow,331.0,4071.0,26939.0,879.0,102654.0,MA
67,1020,Holyoke,677.0,19232.0,149858.0,3924.0,460714.0,MA
68,1020,Chicopee,824.0,12246.0,90342.0,2301.0,268862.0,MA
69,1020,Springfield,2333.0,89381.0,588042.0,9344.0,1091514.0,MA
70,1020,South Hadley,248.0,2461.0,18646.0,627.0,73178.0,MA
71,1022,Ludlow,331.0,4071.0,26939.0,879.0,102654.0,MA
72,1022,Granby,127.0,1462.0,9877.0,212.0,24569.0,MA
73,1022,Chicopee,824.0,12246.0,90342.0,2301.0,268862.0,MA
74,1022,South Hadley,248.0,2461.0,18646.0,627.0,73178.0,MA
75,1026,Plainfield,30.0,215.0,1417.0,0.0,0.0,MA
76,1026,Chesterfield,26.0,416.0,2722.0,0.0,0.0,MA
77,1026,Worthington,28.0,200.0,1317.0,0.0,0.0,MA
78,1026,Windsor,0.0,92.0,604.0,0.0,1.0,MA
79,1026,Goshen,27.0,237.0,1599.0,0.0,0.0,MA
80,1026,Cummington,21.0,149.0,978.0,0.0,0.0,MA
81,1027,Southampton,103.0,1152.0,7580.0,169.0,19528.0,MA
82,1027,Hadley,183.0,6501.0,43754.0,679.0,78763.0,MA
83,1027,Holyoke,677.0,19232.0,149858.0,3924.0,460714.0,MA
84,1027,Chesterfield,26.0,416.0,2722.0,0.0,0.0,MA
85,1027,Huntington,50.0,369.0,2428.0,0.0,0.0,MA
86,1027,Easthampton Town,274.0,7888.0,53042.0,1089.0,127041.0,MA
87,1027,Northampton,708.0,19335.0,130456.0,3164.0,369305.0,MA
88,1027,South Hadley,248.0,2461.0,18646.0,627.0,73178.0,MA
89,1027,Westhampton,29.0,228.0,1535.0,37.0,4314.0,MA
90,1027,Williamsburg,45.0,387.0,2615.0,0.0,0.0,MA
91,1028,Enfield,701.0,24469.0,153605.0,4814.0,506393.0,MA
92,1028,East Longmeadow,301.0,10213.0,68813.0,1043.0,121842.0,MA
93,1028,Longmeadow,327.0,4655.0,31107.0,753.0,87943.0,MA
94,1028,Hampden,87.0,1842.0,12448.0,378.0,44141.0,MA
95,1028,Springfield,2333.0,89381.0,588042.0,9344.0,1091514.0,MA
96,1028,Somers,207.0,2036.0,12778.0,543.0,57161.0,MA
97,1028,Wilbraham,296.0,4564.0,30740.0,755.0,88247.0,MA
98,1029,Tolland,6.0,50.0,332.0,0.0,1.0,MA
99,1029,Otis,26.0,200.0,1346.0,0.0,0.0,MA
100,1029,Blandford,18.0,160.0,1050.0,0.0,2.0,MA
101,1030,West Springfield Town,534.0,14262.0,93487.0,1686.0,196835.0,MA
102,1030,Suffield,238.0,4353.0,27324.0,1276.0,142897.0,MA
103,1030,Agawam Town,490.0,7069.0,46502.0,1310.0,152994.0,MA
104,1030,Westfield,684.0,19004.0,127027.0,5082.0,510111.0,MA
105,1030,Southwick,191.0,3000.0,19685.0,508.0,59102.0,MA
106,1031,Hardwick,55.0,386.0,2609.0,0.0,0.0,MA
107,1031,Ware,186.0,2714.0,18335.0,0.0,0.0,MA
108,1031,New Salem,25.0,161.0,1083.0,0.0,2.0,MA
109,1031,West Brookfield,79.0,581.0,3927.0,241.0,26654.0,MA
110,1031,Petersham,23.0,155.0,1048.0,0.0,0.0,MA
111,1031,New Braintree,23.0,165.0,1114.0,0.0,0.0,MA
112,1032,Plainfield,30.0,215.0,1417.0,0.0,0.0,MA
113,1032,Chesterfield,26.0,416.0,2722.0,0.0,0.0,MA
114,1032,Goshen,27.0,237.0,1599.0,0.0,0.0,MA
115,1032,Cummington,21.0,149.0,978.0,0.0,0.0,MA
116,1032,Ashfield,48.0,324.0,2178.0,0.0,0.0,MA
117,1033,Ludlow,331.0,4071.0,26939.0,879.0,102654.0,MA
118,1033,Amherst,449.0,7220.0,47676.0,1314.0,147815.0,MA
119,1033,Granby,127.0,1462.0,9877.0,212.0,24569.0,MA
120,1033,Chicopee,824.0,12246.0,90342.0,2301.0,268862.0,MA
121,1033,Belchertown,224.0,2483.0,16773.0,0.0,0.0,MA
122,1033,South Hadley,248.0,2461.0,18646.0,627.0,73178.0,MA
123,1034,Tolland,6.0,50.0,332.0,0.0,1.0,MA
124,1034,Westfield,684.0,19004.0,127027.0,5082.0,510111.0,MA
125,1034,Sandisfield,19.0,142.0,957.0,0.0,0.0,MA
126,1034,Granby,225.0,2547.0,15991.0,394.0,45219.0,MA
127,1034,Russell,64.0,550.0,3616.0,0.0,8.0,MA
128,1034,Southwick,191.0,3000.0,19685.0,508.0,59102.0,MA
129,1034,Otis,26.0,200.0,1346.0,0.0,0.0,MA
130,1034,Blandford,18.0,160.0,1050.0,0.0,2.0,MA
131,1034,Granville,19.0,161.0,1058.0,0.0,2.0,MA
132,1034,Colebrook,28.0,170.0,1068.0,34.0,3564.0,MA
133,1034,Hartland,43.0,299.0,1879.0,13.0,1485.0,MA
134,1035,Hadley,183.0,6501.0,43754.0,679.0,78763.0,MA
135,1035,Amherst,449.0,7220.0,47676.0,1314.0,147815.0,MA
136,1035,Hatfield,87.0,2641.0,17776.0,169.0,19601.0,MA
137,1035,Northampton,708.0,19335.0,130456.0,3164.0,369305.0,MA
138,1035,Sunderland,80.0,554.0,3620.0,174.0,19521.0,MA
139,1035,South Hadley,248.0,2461.0,18646.0,627.0,73178.0,MA
140,1036,Monson,156.0,2104.0,14213.0,318.0,37167.0,MA
141,1036,East Longmeadow,301.0,10213.0,68813.0,1043.0,121842.0,MA
142,1036,Hampden,87.0,1842.0,12448.0,378.0,44141.0,MA
143,1036,Somers,207.0,2036.0,12778.0,543.0,57161.0,MA
144,1036,Wilbraham,296.0,4564.0,30740.0,755.0,88247.0,MA
145,1036,Stafford,217.0,2529.0,15875.0,35.0,3710.0,MA
146,1037,Hardwick,55.0,386.0,2609.0,0.0,0.0,MA
147,1038,Hadley,183.0,6501.0,43754.0,679.0,78763.0,MA
148,1038,Whately,55.0,381.0,2491.0,120.0,13433.0,MA
149,1038,Hatfield,87.0,2641.0,17776.0,169.0,19601.0,MA
150,1038,Northampton,708.0,19335.0,130456.0,3164.0,369305.0,MA
151,1038,Sunderland,80.0,554.0,3620.0,174.0,19521.0,MA
152,1039,Conway,46.0,308.0,2076.0,0.0,0.0,MA
153,1039,Whately,55.0,381.0,2491.0,120.0,13433.0,MA
154,1039,Hatfield,87.0,2641.0,17776.0,169.0,19601.0,MA
155,1039,Northampton,708.0,19335.0,130456.0,3164.0,369305.0,MA
156,1039,Williamsburg,45.0,387.0,2615.0,0.0,0.0,MA
157,1040,West Springfield Town,534.0,14262.0,93487.0,1686.0,196835.0,MA
158,1040,Southampton,103.0,1152.0,7580.0,169.0,19528.0,MA
159,1040,Hadley,183.0,6501.0,43754.0,679.0,78763.0,MA
160,1040,Westfield,684.0,19004.0,127027.0,5082.0,510111.0,MA
161,1040,Holyoke,677.0,19232.0,149858.0,3924.0,460714.0,MA
162,1040,Easthampton Town,274.0,7888.0,53042.0,1089.0,127041.0,MA
163,1040,Chicopee,824.0,12246.0,90342.0,2301.0,268862.0,MA
164,1040,South Hadley,248.0,2461.0,18646.0,627.0,73178.0,MA
165,1050,Southampton,103.0,1152.0,7580.0,169.0,19528.0,MA
166,1050,Chesterfield,26.0,416.0,2722.0,0.0,0.0,MA
167,1050,Huntington,50.0,369.0,2428.0,0.0,0.0,MA
168,1050,Worthington,28.0,200.0,1317.0,0.0,0.0,MA
169,1050,Russell,64.0,550.0,3616.0,0.0,8.0,MA
170,1050,Blandford,18.0,160.0,1050.0,0.0,2.0,MA
171,1050,Montgomery,5.0,40.0,261.0,0.0,1.0,MA
172,1050,Chester,20.0,169.0,1112.0,0.0,3.0,MA
173,1050,Westhampton,29.0,228.0,1535.0,37.0,4314.0,MA
174,1053,Northampton,708.0,19335.0,130456.0,3164.0,369305.0,MA
175,1053,Williamsburg,45.0,387.0,2615.0,0.0,0.0,MA
176,1054,Wendell,7.0,186.0,1253.0,0.0,0.0,MA
177,1054,Montague,144.0,2233.0,14764.0,349.0,39080.0,MA
178,1054,Amherst,449.0,7220.0,47676.0,1314.0,147815.0,MA
179,1054,Sunderland,80.0,554.0,3620.0,174.0,19521.0,MA
180,1054,Leverett,42.0,274.0,1842.0,0.0,3.0,MA
181,1054,Shutesbury,32.0,210.0,1414.0,0.0,2.0,MA
182,1056,Palmer Town,279.0,4032.0,27233.0,934.0,105421.0,MA
183,1056,Ludlow,331.0,4071.0,26939.0,879.0,102654.0,MA
184,1056,Granby,127.0,1462.0,9877.0,212.0,24569.0,MA
185,1056,Chicopee,824.0,12246.0,90342.0,2301.0,268862.0,MA
186,1056,Springfield,2333.0,89381.0,588042.0,9344.0,1091514.0,MA
187,1056,Belchertown,224.0,2483.0,16773.0,0.0,0.0,MA
188,1056,Wilbraham,296.0,4564.0,30740.0,755.0,88247.0,MA
189,1057,Monson,156.0,2104.0,14213.0,318.0,37167.0,MA
190,1057,Palmer Town,279.0,4032.0,27233.0,934.0,105421.0,MA
191,1057,Brimfield,77.0,573.0,3874.0,0.0,0.0,MA
192,1057,Hampden,87.0,1842.0,12448.0,378.0,44141.0,MA
193,1057,Wilbraham,296.0,4564.0,30740.0,755.0,88247.0,MA
194,1057,Stafford,217.0,2529.0,15875.0,35.0,3710.0,MA
195,1057,Wales,30.0,250.0,1686.0,0.0,0.0,MA
196,1060,Hadley,183.0,6501.0,43754.0,679.0,78763.0,MA
197,1060,Easthampton Town,274.0,7888.0,53042.0,1089.0,127041.0,MA
198,1060,Hatfield,87.0,2641.0,17776.0,169.0,19601.0,MA
199,1060,Northampton,708.0,19335.0,130456.0,3164.0,369305.0,MA
200,1062,Easthampton Town,274.0,7888.0,53042.0,1089.0,127041.0,MA
201,1062,Hatfield,87.0,2641.0,17776.0,169.0,19601.0,MA
202,1062,Northampton,708.0,19335.0,130456.0,3164.0,369305.0,MA
203,1062,Westhampton,29.0,228.0,1535.0,37.0,4314.0,MA
204,1062,Williamsburg,45.0,387.0,2615.0,0.0,0.0,MA
205,1063,Northampton,708.0,19335.0,130456.0,3164.0,369305.0,MA
206,1068,North Brookfield,92.0,770.0,5202.0,257.0,28394.0,MA
207,1068,Barre,123.0,1185.0,8003.0,0.0,0.0,MA
208,1068,New Braintree,23.0,165.0,1114.0,0.0,0.0,MA
209,1068,Oakham,40.0,262.0,1767.0,0.0,0.0,MA
210,1068,Rutland,98.0,896.0,6051.0,0.0,0.0,MA
211,1068,Spencer,205.0,2044.0,13808.0,758.0,85612.0,MA
212,1069,Ware,186.0,2714.0,18335.0,0.0,0.0,MA
213,1069,Monson,156.0,2104.0,14213.0,318.0,37167.0,MA
214,1069,Palmer Town,279.0,4032.0,27233.0,934.0,105421.0,MA
215,1069,Brimfield,77.0,573.0,3874.0,0.0,0.0,MA
216,1069,Belchertown,224.0,2483.0,16773.0,0.0,0.0,MA
217,1069,Warren,56.0,904.0,6107.0,227.0,25335.0,MA
218,1069,Wilbraham,296.0,4564.0,30740.0,755.0,88247.0,MA
219,1070,Savoy,10.0,72.0,486.0,3.0,311.0,MA
220,1070,Hawley,8.0,68.0,455.0,0.0,0.0,MA
221,1070,Plainfield,30.0,215.0,1417.0,0.0,0.0,MA
222,1070,Windsor,0.0,92.0,604.0,0.0,1.0,MA
223,1070,Cummington,21.0,149.0,978.0,0.0,0.0,MA
224,1070,Ashfield,48.0,324.0,2178.0,0.0,0.0,MA
225,1071,Westfield,684.0,19004.0,127027.0,5082.0,510111.0,MA
226,1071,Huntington,50.0,369.0,2428.0,0.0,0.0,MA
227,1071,Russell,64.0,550.0,3616.0,0.0,8.0,MA
228,1071,Blandford,18.0,160.0,1050.0,0.0,2.0,MA
229,1071,Montgomery,5.0,40.0,261.0,0.0,1.0,MA
230,1072,New Salem,25.0,161.0,1083.0,0.0,2.0,MA
231,1072,Wendell,7.0,186.0,1253.0,0.0,0.0,MA
232,1072,Amherst,449.0,7220.0,47676.0,1314.0,147815.0,MA
233,1072,Pelham,20.0,231.0,1552.0,33.0,3715.0,MA
234,1072,Leverett,42.0,274.0,1842.0,0.0,3.0,MA
235,1072,Shutesbury,32.0,210.0,1414.0,0.0,2.0,MA
236,1073,Southampton,103.0,1152.0,7580.0,169.0,19528.0,MA
237,1073,Westfield,684.0,19004.0,127027.0,5082.0,510111.0,MA
238,1073,Holyoke,677.0,19232.0,149858.0,3924.0,460714.0,MA
239,1073,Huntington,50.0,369.0,2428.0,0.0,0.0,MA
240,1073,Easthampton Town,274.0,7888.0,53042.0,1089.0,127041.0,MA
241,1073,Montgomery,5.0,40.0,261.0,0.0,1.0,MA
242,1073,Westhampton,29.0,228.0,1535.0,37.0,4314.0,MA
243,1075,Hadley,183.0,6501.0,43754.0,679.0,78763.0,MA
244,1075,Holyoke,677.0,19232.0,149858.0,3924.0,460714.0,MA
245,1075,Granby,127.0,1462.0,9877.0,212.0,24569.0,MA
246,1075,Chicopee,824.0,12246.0,90342.0,2301.0,268862.0,MA
247,1075,South Hadley,248.0,2461.0,18646.0,627.0,73178.0,MA
248,1077,Suffield,238.0,4353.0,27324.0,1276.0,142897.0,MA
249,1077,Agawam Town,490.0,7069.0,46502.0,1310.0,152994.0,MA
250,1077,Westfield,684.0,19004.0,127027.0,5082.0,510111.0,MA
251,1077,Granby,225.0,2547.0,15991.0,394.0,45219.0,MA
252,1077,Southwick,191.0,3000.0,19685.0,508.0,59102.0,MA
253,1077,Granville,19.0,161.0,1058.0,0.0,2.0,MA
254,1079,Palmer Town,279.0,4032.0,27233.0,934.0,105421.0,MA
255,1080,Palmer Town,279.0,4032.0,27233.0,934.0,105421.0,MA
256,1080,Belchertown,224.0,2483.0,16773.0,0.0,0.0,MA
257,1081,Monson,156.0,2104.0,14213.0,318.0,37167.0,MA
258,1081,Brimfield,77.0,573.0,3874.0,0.0,0.0,MA
259,1081,Union,17.0,128.0,801.0,0.0,0.0,MA
260,1081,Holland,43.0,360.0,2435.0,0.0,0.0,MA
261,1081,Stafford,217.0,2529.0,15875.0,35.0,3710.0,MA
262,1081,Wales,30.0,250.0,1686.0,0.0,0.0,MA
263,1082,Hardwick,55.0,386.0,2609.0,0.0,0.0,MA
264,1082,Ware,186.0,2714.0,18335.0,0.0,0.0,MA
265,1082,Palmer Town,279.0,4032.0,27233.0,934.0,105421.0,MA
266,1082,New Salem,25.0,161.0,1083.0,0.0,2.0,MA
267,1082,West Brookfield,79.0,581.0,3927.0,241.0,26654.0,MA
268,1082,Belchertown,224.0,2483.0,16773.0,0.0,0.0,MA
269,1082,Petersham,23.0,155.0,1048.0,0.0,0.0,MA
270,1082,New Braintree,23.0,165.0,1114.0,0.0,0.0,MA
271,1082,Warren,56.0,904.0,6107.0,227.0,25335.0,MA
272,1083,Brimfield,77.0,573.0,3874.0,0.0,0.0,MA
273,1083,Warren,56.0,904.0,6107.0,227.0,25335.0,MA
274,1084,Chesterfield,26.0,416.0,2722.0,0.0,0.0,MA
275,1084,Huntington,50.0,369.0,2428.0,0.0,0.0,MA
276,1084,Worthington,28.0,200.0,1317.0,0.0,0.0,MA
277,1085,West Springfield Town,534.0,14262.0,93487.0,1686.0,196835.0,MA
278,1085,Agawam Town,490.0,7069.0,46502.0,1310.0,152994.0,MA
279,1085,Southampton,103.0,1152.0,7580.0,169.0,19528.0,MA
280,1085,Westfield,684.0,19004.0,127027.0,5082.0,510111.0,MA
281,1085,Holyoke,677.0,19232.0,149858.0,3924.0,460714.0,MA
282,1085,Huntington,50.0,369.0,2428.0,0.0,0.0,MA
283,1085,Russell,64.0,550.0,3616.0,0.0,8.0,MA
284,1085,Southwick,191.0,3000.0,19685.0,508.0,59102.0,MA
285,1085,Montgomery,5.0,40.0,261.0,0.0,1.0,MA
286,1085,Granville,19.0,161.0,1058.0,0.0,2.0,MA
287,1088,Whately,55.0,381.0,2491.0,120.0,13433.0,MA
288,1088,Hatfield,87.0,2641.0,17776.0,169.0,19601.0,MA
289,1088,Northampton,708.0,19335.0,130456.0,3164.0,369305.0,MA
290,1088,Williamsburg,45.0,387.0,2615.0,0.0,0.0,MA
291,1089,West Springfield Town,534.0,14262.0,93487.0,1686.0,196835.0,MA
292,1089,Agawam Town,490.0,7069.0,46502.0,1310.0,152994.0,MA
293,1089,Westfield,684.0,19004.0,127027.0,5082.0,510111.0,MA
294,1089,Holyoke,677.0,19232.0,149858.0,3924.0,460714.0,MA
295,1089,Chicopee,824.0,12246.0,90342.0,2301.0,268862.0,MA
296,1089,Springfield,2333.0,89381.0,588042.0,9344.0,1091514.0,MA
297,1092,Palmer Town,279.0,4032.0,27233.0,934.0,105421.0,MA
298,1092,Brimfield,77.0,573.0,3874.0,0.0,0.0,MA
299,1092,Warren,56.0,904.0,6107.0,227.0,25335.0,MA
300,1094,Hardwick,55.0,386.0,2609.0,0.0,0.0,MA
301,1095,Monson,156.0,2104.0,14213.0,318.0,37167.0,MA
302,1095,Palmer Town,279.0,4032.0,27233.0,934.0,105421.0,MA
303,1095,East Longmeadow,301.0,10213.0,68813.0,1043.0,121842.0,MA
304,1095,Ludlow,331.0,4071.0,26939.0,879.0,102654.0,MA
305,1095,Hampden,87.0,1842.0,12448.0,378.0,44141.0,MA
306,1095,Springfield,2333.0,89381.0,588042.0,9344.0,1091514.0,MA
307,1095,Wilbraham,296.0,4564.0,30740.0,755.0,88247.0,MA
308,1096,Conway,46.0,308.0,2076.0,0.0,0.0,MA
309,1096,Chesterfield,26.0,416.0,2722.0,0.0,0.0,MA
310,1096,Goshen,27.0,237.0,1599.0,0.0,0.0,MA
311,1096,Northampton,708.0,19335.0,130456.0,3164.0,369305.0,MA
312,1096,Ashfield,48.0,324.0,2178.0,0.0,0.0,MA
313,1096,Westhampton,29.0,228.0,1535.0,37.0,4314.0,MA
314,1096,Williamsburg,45.0,387.0,2615.0,0.0,0.0,MA
315,1098,Middlefield,3.0,21.0,140.0,0.0,0.0,MA
316,1098,Chesterfield,26.0,416.0,2722.0,0.0,0.0,MA
317,1098,Huntington,50.0,369.0,2428.0,0.0,0.0,MA
318,1098,Worthington,28.0,200.0,1317.0,0.0,0.0,MA
319,1098,Windsor,0.0,92.0,604.0,0.0,1.0,MA
320,1098,Peru,0.0,95.0,627.0,0.0,1.0,MA
321,1098,Cummington,21.0,149.0,978.0,0.0,0.0,MA
322,1098,Chester,20.0,169.0,1112.0,0.0,3.0,MA
323,1103,West Springfield Town,534.0,14262.0,93487.0,1686.0,196835.0,MA
324,1103,Springfield,2333.0,89381.0,588042.0,9344.0,1091514.0,MA
325,1104,West Springfield Town,534.0,14262.0,93487.0,1686.0,196835.0,MA
326,1104,Chicopee,824.0,12246.0,90342.0,2301.0,268862.0,MA
327,1104,Springfield,2333.0,89381.0,588042.0,9344.0,1091514.0,MA
328,1105,West Springfield Town,534.0,14262.0,93487.0,1686.0,196835.0,MA
329,1105,Agawam Town,490.0,7069.0,46502.0,1310.0,152994.0,MA
330,1105,Springfield,2333.0,89381.0,588042.0,9344.0,1091514.0,MA
331,1106,Enfield,701.0,24469.0,153605.0,4814.0,506393.0,MA
332,1106,East Longmeadow,301.0,10213.0,68813.0,1043.0,121842.0,MA
333,1106,Longmeadow,327.0,4655.0,31107.0,753.0,87943.0,MA
334,1106,Springfield,2333.0,89381.0,588042.0,9344.0,1091514.0,MA
335,1107,West Springfield Town,534.0,14262.0,93487.0,1686.0,196835.0,MA
336,1107,Chicopee,824.0,12246.0,90342.0,2301.0,268862.0,MA
337,1107,Springfield,2333.0,89381.0,588042.0,9344.0,1091514.0,MA
338,1108,East Longmeadow,301.0,10213.0,68813.0,1043.0,121842.0,MA
339,1108,Longmeadow,327.0,4655.0,31107.0,753.0,87943.0,MA
340,1108,Springfield,2333.0,89381.0,588042.0,9344.0,1091514.0,MA
341,1109,Springfield,2333.0,89381.0,588042.0,9344.0,1091514.0,MA
342,1118,East Longmeadow,301.0,10213.0,68813.0,1043.0,121842.0,MA
343,1118,Springfield,2333.0,89381.0,588042.0,9344.0,1091514.0,MA
344,1119,Springfield,2333.0,89381.0,588042.0,9344.0,1091514.0,MA
345,1128,East Longmeadow,301.0,10213.0,68813.0,1043.0,121842.0,MA
346,1128,Springfield,2333.0,89381.0,588042.0,9344.0,1091514.0,MA
347,1129,Springfield,2333.0,89381.0,588042.0,9344.0,1091514.0,MA
348,1129,Wilbraham,296.0,4564.0,30740.0,755.0,88247.0,MA
349,1151,Ludlow,331.0,4071.0,26939.0,879.0,102654.0,MA
350,1151,Chicopee,824.0,12246.0,90342.0,2301.0,268862.0,MA
351,1151,Springfield,2333.0,89381.0,588042.0,9344.0,1091514.0,MA
352,1151,Wilbraham,296.0,4564.0,30740.0,755.0,88247.0,MA
353,1201,Lenox,188.0,5819.0,39163.0,1744.0,195276.0,MA
354,1201,Pittsfield,1005.0,25292.0,166516.0,4454.0,498663.0,MA
355,1201,Richmond,26.0,228.0,1535.0,57.0,6431.0,MA
356,1201,Stephentown,37.0,176.0,1663.0,0.0,2.0,MA
357,1201,Canaan,51.0,372.0,3495.0,195.0,33642.0,MA
358,1201,New Lebanon,50.0,534.0,4941.0,0.0,0.0,MA
359,1201,Hancock,11.0,95.0,637.0,24.0,2668.0,MA
360,1201,Dalton,120.0,1076.0,7080.0,196.0,21982.0,MA
361,1201,Lanesborough,76.0,2399.0,16148.0,188.0,21072.0,MA
362,1220,Savoy,10.0,72.0,486.0,3.0,311.0,MA
363,1220,Cheshire,61.0,637.0,4193.0,139.0,15564.0,MA
364,1220,North Adams,307.0,9285.0,62730.0,1213.0,135847.0,MA
365,1220,New Ashford,15.0,131.0,878.0,33.0,3681.0,MA
366,1220,Adams,160.0,4255.0,28732.0,825.0,92321.0,MA
367,1222,Salisbury,154.0,1380.0,8665.0,0.0,0.0,MA
368,1222,North Canaan,122.0,2278.0,14300.0,0.0,0.0,MA
369,1222,New Marlborough,20.0,198.0,1332.0,12.0,1392.0,MA
370,1222,Sheffield,91.0,1299.0,8773.0,41.0,4621.0,MA
371,1223,Middlefield,3.0,21.0,140.0,0.0,0.0,MA
372,1223,Becket,32.0,223.0,1465.0,7.0,771.0,MA
373,1223,Tyringham,6.0,74.0,501.0,9.0,1027.0,MA
374,1223,Lee,172.0,4152.0,27946.0,883.0,98836.0,MA
375,1223,Hinsdale,37.0,918.0,6039.0,13.0,1424.0,MA
376,1223,Washington,10.0,67.0,442.0,2.0,232.0,MA
377,1223,Otis,26.0,200.0,1346.0,0.0,0.0,MA
378,1223,Blandford,18.0,160.0,1050.0,0.0,2.0,MA
379,1223,Peru,0.0,95.0,627.0,0.0,1.0,MA
380,1223,Chester,20.0,169.0,1112.0,0.0,3.0,MA
381,1224,Cheshire,61.0,637.0,4193.0,139.0,15564.0,MA
382,1224,Lanesborough,76.0,2399.0,16148.0,188.0,21072.0,MA
383,1225,Savoy,10.0,72.0,486.0,3.0,311.0,MA
384,1225,Williamstown,213.0,3038.0,20492.0,599.0,67052.0,MA
385,1225,Cheshire,61.0,637.0,4193.0,139.0,15564.0,MA
386,1225,Windsor,0.0,92.0,604.0,0.0,1.0,MA
387,1225,New Ashford,15.0,131.0,878.0,33.0,3681.0,MA
