state_id,city,housing_units,total_pop,elec_1kdollars,elec_mwh,gas_1kdollars,gas_mcf,elec_lb_ghg,gas_lb_ghg,elec_degree,gas_degree
MN,Leota,109.0,158.0,248.0,2233.0,6.0,737.0,2417193.0,88454.0,1,1
MN,Lester Prairie,675.0,1934.0,1032.0,7826.0,210.0,26402.0,8471023.0,3169368.0,1,1
MN,Lewiston,568.0,1538.0,765.0,5798.0,159.0,20663.0,6275672.0,2480419.0,1,1
MN,Lewisville,96.0,229.0,218.0,1689.0,18.0,2211.0,1828328.0,265447.0,1,1
MN,Lexington,751.0,1965.0,706.0,5357.0,371.0,46684.0,5797832.0,5604031.0,1,1
MN,Lilydale,441.0,791.0,491.0,3723.0,256.0,34033.0,4030008.0,4085381.0,1,1
MN,Lindstrom,1749.0,4406.0,2083.0,15647.0,822.0,109186.0,16935932.0,13106942.0,1,1
MN,Lino Lakes,6699.0,20758.0,7558.0,57290.0,4358.0,547848.0,62009050.0,65765175.0,2,1
MN,Lismore,101.0,202.0,231.0,2078.0,5.0,686.0,2249040.0,82300.0,1,1
MN,Litchfield,2665.0,6667.0,3921.0,34798.0,1154.0,145003.0,37664552.0,17406511.0,1,1
MN,Little Canada,4485.0,10202.0,4400.0,33377.0,1732.0,230294.0,36126017.0,27645134.0,1,1
MN,Little Falls,3657.0,8682.0,2746.0,26003.0,1351.0,169821.0,28145102.0,20385716.0,1,1
MN,Little Rock,351.0,1112.0,605.0,5317.0,23.0,2760.0,5755410.0,331375.0,1,1
MN,Littlefork,187.0,630.0,245.0,2084.0,44.0,5456.0,2256143.0,654974.0,1,1
MN,Long Beach,219.0,314.0,253.0,1921.0,99.0,12143.0,2078838.0,1457633.0,1,1
MN,Long Lake,747.0,1704.0,808.0,6129.0,444.0,55843.0,6633983.0,6703520.0,1,1
MN,Long Prairie,1380.0,3371.0,1051.0,10134.0,550.0,67157.0,10968867.0,8061742.0,1,1
MN,Longville,45.0,103.0,64.0,532.0,6.0,741.0,576264.0,89006.0,1,1
MN,Lonsdale,1316.0,3814.0,1766.0,13476.0,637.0,79875.0,14586409.0,9588452.0,1,1
MN,Loretto,297.0,672.0,418.0,3168.0,221.0,27826.0,3428816.0,3340291.0,1,1
MN,Louisburg,25.0,33.0,28.0,273.0,8.0,956.0,295127.0,114747.0,1,1
MN,Lowry,118.0,395.0,153.0,1159.0,42.0,5131.0,1254113.0,615921.0,1,1
MN,Lucan,95.0,170.0,141.0,1092.0,15.0,1838.0,1182185.0,220645.0,1,1
MN,Lutsen,168.0,456.0,262.0,1811.0,12.0,1494.0,1960694.0,179345.0,1,1
MN,Luverne,1998.0,4660.0,3746.0,35097.0,881.0,107989.0,37987724.0,12963305.0,1,1
MN,Lyle,211.0,478.0,332.0,2544.0,42.0,5046.0,2753835.0,605777.0,1,1
MN,Lynd,166.0,503.0,299.0,2311.0,13.0,1738.0,2501351.0,208636.0,1,1
MN,Mabel,305.0,774.0,536.0,3812.0,93.0,11453.0,4126008.0,1374872.0,1,1
MN,Madelia,902.0,2399.0,1604.0,12558.0,345.0,42141.0,13592317.0,5058774.0,1,1
MN,Madison,725.0,1567.0,806.0,7935.0,224.0,27816.0,8588204.0,3339152.0,1,1
MN,Madison Lake,390.0,1007.0,482.0,3675.0,164.0,20637.0,3978227.0,2477356.0,1,1
MN,Magnolia,79.0,237.0,163.0,1525.0,15.0,1881.0,1650680.0,225795.0,1,1
MN,Mahnomen,558.0,1529.0,695.0,6424.0,55.0,6668.0,6952535.0,800352.0,1,1
MN,Mahtomedi,2904.0,7964.0,3740.0,28369.0,1800.0,233865.0,30705208.0,28073813.0,1,1
MN,Mahtowa,136.0,435.0,140.0,1207.0,39.0,4847.0,1306225.0,581865.0,1,1
MN,Manchester,26.0,38.0,36.0,274.0,9.0,1068.0,296201.0,128255.0,1,1
MN,Manhattan Beach,21.0,83.0,20.0,185.0,8.0,1000.0,199983.0,120025.0,1,1
MN,Mankato,15487.0,40900.0,14593.0,110814.0,6964.0,852925.0,119941201.0,102387424.0,3,2
MN,Mantorville,459.0,1098.0,675.0,5123.0,150.0,18508.0,5544592.0,2221755.0,1,1
MN,Maple Grove,25472.0,66969.0,27076.0,148728.62,15784.0,1794249.7,222304354.0,215386679.56,3,3
MN,Maple Lake,768.0,2119.0,1037.0,7918.0,271.0,34027.0,8570245.0,4084750.0,1,1
MN,Maple Plain,744.0,1812.0,936.0,7142.0,431.0,54232.0,7730157.0,6510159.0,1,1
MN,Mapleton,627.0,1605.0,857.0,6498.0,174.0,23159.0,7033654.0,2780091.0,1,1
MN,Mapleview,82.0,194.0,86.0,683.0,37.0,4462.0,739772.0,535651.0,1,1
MN,Maplewood,15185.0,39678.0,16233.0,123136.0,7096.0,943838.0,133278469.0,113300834.0,3,2
MN,Marble,253.0,548.0,269.0,2283.0,71.0,8718.0,2470961.0,1046500.0,1,1
MN,Marietta,78.0,153.0,107.0,1049.0,4.0,487.0,1135247.0,58478.0,1,1
MN,Marine on St. Croix,311.0,753.0,443.0,3356.0,178.0,23087.0,3632716.0,2771403.0,1,1
MN,Marshall,5344.0,13616.0,6670.0,64883.0,1381.0,182520.0,70227285.0,21910207.0,2,1
MN,Martin Lake,408.0,883.0,457.0,3465.0,251.0,31529.0,3750131.0,3784771.0,1,1
MN,Mayer,606.0,1973.0,858.0,6551.0,203.0,25463.0,7091030.0,3056638.0,1,1
MN,Maynard,141.0,351.0,198.0,1506.0,26.0,3445.0,1630137.0,413605.0,1,1
MN,Mazeppa,324.0,862.0,494.0,3742.0,26.0,3417.0,4050476.0,410181.0,1,1
MN,McGrath,18.0,65.0,28.0,188.0,2.0,204.0,203226.0,24481.0,1,1
MN,McGregor,93.0,470.0,137.0,915.0,4.0,486.0,989879.0,58370.0,1,1
MN,McIntosh,197.0,642.0,302.0,2767.0,14.0,1653.0,2994371.0,198420.0,1,1
MN,McKinley,52.0,191.0,55.0,471.0,16.0,2013.0,510194.0,241647.0,1,1
MN,Meadowlands,55.0,93.0,68.0,584.0,4.0,520.0,632281.0,62414.0,1,1
MN,Medford,431.0,1388.0,600.0,4546.0,154.0,19306.0,4920274.0,2317541.0,1,1
MN,Medicine Lake,173.0,315.0,171.0,1300.0,93.0,11656.0,1406805.0,1399220.0,1,1
MN,Medina,1903.0,5633.0,2674.0,20284.0,1417.0,178166.0,21954289.0,21387474.0,1,1
MN,Meire Grove,75.0,194.0,110.0,857.0,16.0,1970.0,927359.0,236523.0,1,1
MN,Melrose,1252.0,3609.0,1772.0,13571.0,374.0,46983.0,14688963.0,5639936.0,1,1
MN,Menahga,469.0,1287.0,463.0,4468.0,109.0,14154.0,4836126.0,1699137.0,1,1
MN,Mendota,81.0,279.0,91.0,688.0,47.0,6285.0,744281.0,754507.0,1,1
MN,Mendota Heights,4672.0,11231.0,5241.0,39755.0,2780.0,361757.0,43029088.0,43426224.0,1,1
MN,Mentor,60.0,195.0,92.0,845.0,4.0,505.0,914679.0,60611.0,1,1
MN,Merrifield,74.0,117.0,74.0,697.0,32.0,4041.0,753950.0,485077.0,1,1
MN,Middle River,120.0,294.0,176.0,1614.0,7.0,830.0,1747152.0,99685.0,1,1
MN,Midway,4.0,15.0,5.0,50.0,0.0,38.0,54556.0,4576.0,1,1
MN,Miesville,56.0,133.0,79.0,599.0,21.0,2572.0,648814.0,308754.0,1,1
MN,Milaca,1213.0,2918.0,1813.0,11609.0,380.0,47776.0,12565221.0,5735117.0,1,1
MN,Milan,143.0,362.0,242.0,1869.0,10.0,1195.0,2022500.0,143394.0,1,1
MN,Millerville,29.0,80.0,37.0,350.0,3.0,402.0,379012.0,48311.0,1,1
MN,Millville,77.0,159.0,109.0,824.0,20.0,2531.0,892198.0,303807.0,1,1
MN,Milroy,110.0,250.0,163.0,1261.0,17.0,2122.0,1364886.0,254745.0,1,1
MN,Miltona,107.0,358.0,141.0,1315.0,11.0,1511.0,1423230.0,181414.0,1,1
MN,Minneapolis,31282.47,84618.63,37072.95,148728.62,20893.07,1794249.7,222856152.36,215386679.56,3,3
MN,Minneiska,53.0,110.0,75.0,567.0,11.0,1492.0,613878.0,179157.0,1,1
MN,Minneota,568.0,1380.0,896.0,6912.0,101.0,13041.0,7480860.0,1565491.0,1,1
MN,Minnesota City,84.0,204.0,114.0,862.0,30.0,3867.0,933345.0,464246.0,1,1
MN,Minnesota Lake,294.0,616.0,437.0,3314.0,34.0,4087.0,3586823.0,490635.0,1,1
MN,Minnetonka,22753.0,51651.0,22197.0,148728.62,12296.0,1545692.0,182245097.0,185549072.0,3,3
MN,Minnetonka Beach,217.0,586.0,206.0,1576.0,105.0,13235.0,1705506.0,1588735.0,1,1
MN,Minnetrista,2348.0,6963.0,3384.0,25831.0,1608.0,202184.0,27958022.0,24270693.0,1,1
MN,Mizpah,24.0,130.0,40.0,282.0,2.0,215.0,305200.0,25822.0,1,1
MN,Montevideo,2336.0,5207.0,2859.0,21753.0,781.0,101904.0,23544294.0,12232809.0,1,1
MN,Montgomery,1183.0,2919.0,1480.0,11285.0,500.0,62900.0,12214370.0,7550711.0,1,1
MN,Monticello,4840.0,13214.0,5472.0,41583.0,2223.0,274695.0,45008208.0,32975147.0,1,1
MN,Montrose,1050.0,3046.0,1427.0,10895.0,384.0,51131.0,11792237.0,6137937.0,1,1
MN,Moorhead,14656.0,41321.0,18614.0,148728.62,4345.0,577903.0,169946213.0,69372973.0,3,1
MN,Moose Lake,668.0,2840.0,689.0,5929.0,193.0,23813.0,6417158.0,2858556.0,1,1
MN,Mora,1419.0,3478.0,1772.0,11416.0,523.0,64658.0,12356109.0,7761755.0,1,1
MN,Morgan,355.0,917.0,538.0,4080.0,57.0,7389.0,4416153.0,886942.0,1,1
MN,Morris,2042.0,5343.0,1925.0,18382.0,798.0,97486.0,19896249.0,11702532.0,1,1
MN,Morristown,345.0,918.0,438.0,3337.0,151.0,19022.0,3611409.0,2283425.0,1,1
MN,Morton,181.0,335.0,269.0,2043.0,41.0,5402.0,2211589.0,648475.0,1,1
MN,Motley,166.0,635.0,193.0,1789.0,29.0,3807.0,1936466.0,456977.0,1,1
MN,Mound,4022.0,9306.0,4340.0,33130.0,2407.0,302556.0,35859246.0,36319693.0,1,1
MN,Mounds View,4884.0,12708.0,4763.0,36129.0,2284.0,287062.0,39104579.0,34459732.0,1,1
MN,Mountain Iron,1321.0,2879.0,1244.0,10688.0,471.0,58143.0,11568717.0,6979640.0,1,1
MN,Mountain Lake,825.0,2016.0,1690.0,13827.0,327.0,40401.0,14965767.0,4849823.0,1,1
MN,Murdock,113.0,308.0,153.0,1384.0,14.0,1663.0,1498146.0,199663.0,1,1
MN,Myrtle,32.0,73.0,47.0,389.0,9.0,1115.0,420810.0,133822.0,1,1
MN,Nashua,28.0,25.0,45.0,346.0,3.0,391.0,374971.0,46904.0,1,1
MN,Nashwauk,433.0,922.0,414.0,3559.0,179.0,22145.0,3852182.0,2658401.0,1,1
MN,Nassau,33.0,57.0,44.0,436.0,2.0,203.0,472083.0,24317.0,1,1
MN,Naytahwaush,101.0,423.0,138.0,1282.0,8.0,969.0,1387287.0,116358.0,1,1
MN,Nelson,77.0,159.0,88.0,816.0,29.0,3538.0,883075.0,424673.0,1,1
MN,Nerstrand,114.0,296.0,167.0,1266.0,24.0,2991.0,1370497.0,359090.0,1,1
MN,Nett Lake,39.0,300.0,50.0,429.0,5.0,637.0,463947.0,76414.0,1,1
MN,Nevis,116.0,402.0,150.0,1433.0,15.0,1962.0,1550670.0,235517.0,1,1
MN,New Albin,251.0,623.0,391.0,2649.0,20.0,2388.0,2867106.0,286691.0,1,1
MN,New Auburn,196.0,447.0,320.0,2436.0,44.0,5531.0,2637076.0,663945.0,1,1
MN,New Brighton,9039.0,22233.0,8620.0,65389.0,4097.0,519398.0,70774516.0,62349921.0,2,1
MN,New Germany,164.0,404.0,235.0,1797.0,53.0,6708.0,1944772.0,805288.0,1,1
MN,New Hope,8481.0,20819.0,7110.0,53931.0,3658.0,459811.0,58373241.0,55196998.0,2,1
MN,New London,466.0,1267.0,655.0,4965.0,170.0,21392.0,5374403.0,2567936.0,1,1
MN,New Munich,135.0,347.0,197.0,1538.0,28.0,3536.0,1664491.0,424528.0,1,1
MN,New Prague,2683.0,7534.0,3326.0,25366.0,1254.0,157427.0,27455480.0,18897929.0,1,1
MN,New Richland,466.0,1195.0,595.0,4508.0,133.0,16427.0,4879626.0,1971969.0,1,1
MN,New Trier,41.0,132.0,58.0,442.0,15.0,1895.0,478074.0,227503.0,1,1
MN,New Ulm,5666.0,13279.0,7041.0,53430.0,2798.0,327927.0,57830276.0,39365295.0,2,1
MN,New York Mills,427.0,1458.0,497.0,4533.0,105.0,14024.0,4906882.0,1683431.0,1,1
MN,Newfolden,148.0,407.0,234.0,2102.0,11.0,1315.0,2275549.0,157855.0,1,1
MN,Newport,1377.0,3459.0,1501.0,11388.0,679.0,85349.0,12325778.0,10245497.0,1,1
MN,Nicollet,444.0,1040.0,609.0,4648.0,125.0,15697.0,5030309.0,1884319.0,1,1
MN,Nielsville,54.0,114.0,92.0,815.0,5.0,622.0,882469.0,74698.0,1,1
MN,Nimrod,35.0,98.0,35.0,335.0,8.0,1061.0,362340.0,127305.0,1,1
MN,Nisswa,821.0,2135.0,757.0,7078.0,336.0,44273.0,7661303.0,5314613.0,1,1
MN,Norcross,31.0,37.0,40.0,356.0,1.0,174.0,384815.0,20914.0,1,1
MN,North Branch,3679.0,10157.0,4608.0,34613.0,1834.0,237817.0,37463476.0,28548146.0,1,1
MN,North Hudson,1518.0,3810.0,1829.0,13724.0,777.0,88896.0,14854010.0,10671327.0,1,1
MN,North Mankato,5781.0,13451.0,5987.0,45417.0,2790.0,340985.0,49157291.0,40932707.0,1,1
MN,North Oaks,1938.0,4832.0,2442.0,18528.0,1231.0,154707.0,20053589.0,18571425.0,1,1
MN,North River,22.0,60.0,25.0,241.0,7.0,1007.0,261089.0,120884.0,1,1
MN,North St. Paul,4767.0,12102.0,4788.0,36322.0,2162.0,287573.0,39313991.0,34521094.0,1,1
MN,Northfield,6440.0,20405.0,6822.0,51766.0,2549.0,337374.0,56029661.0,40499234.0,2,1
MN,Northome,56.0,249.0,92.0,652.0,4.0,497.0,705351.0,59677.0,1,1
MN,Northrop,96.0,206.0,177.0,1529.0,26.0,3164.0,1654565.0,379817.0,1,1
MN,Norwood Young America,1491.0,3655.0,1747.0,13336.0,625.0,78518.0,14434282.0,9425529.0,1,1
MN,Nowthen,1495.0,4562.0,2196.0,16454.0,445.0,55910.0,17809221.0,6711592.0,1,1
MN,Oak Grove,2860.0,8334.0,3898.0,29204.0,1716.0,215670.0,31609489.0,25889652.0,1,1
MN,Oak Park Heights,1951.0,4790.0,2321.0,17605.0,930.0,121013.0,19054996.0,14526729.0,1,1
MN,Oakdale,11288.0,27956.0,13041.0,98920.0,5911.0,743075.0,107067238.0,89200700.0,2,2
MN,Oakport,465.0,1342.0,728.0,5545.0,164.0,21800.0,6002199.0,2616873.0,1,1
MN,Odessa,53.0,184.0,64.0,621.0,4.0,539.0,671616.0,64727.0,1,1
MN,Odin,53.0,92.0,120.0,932.0,10.0,1220.0,1008733.0,146454.0,1,1
MN,Ogema,49.0,189.0,69.0,624.0,4.0,450.0,675213.0,53978.0,1,1
MN,Ogilvie,145.0,402.0,245.0,1570.0,25.0,3086.0,1699693.0,370412.0,1,1
MN,Okabena,78.0,174.0,130.0,1262.0,19.0,2458.0,1365957.0,295069.0,1,1
MN,Oklee,194.0,420.0,265.0,2545.0,14.0,1629.0,2754648.0,195505.0,1,1
MN,Olivia,1016.0,2327.0,1313.0,9967.0,462.0,56486.0,10787422.0,6780695.0,1,1
MN,Onamia,263.0,918.0,296.0,2418.0,76.0,9613.0,2616739.0,1153915.0,1,1
MN,Ormsby,57.0,100.0,116.0,913.0,15.0,1847.0,988184.0,221756.0,1,1
MN,Orono,3082.0,7772.0,3745.0,28587.0,2122.0,266777.0,30941024.0,32024681.0,1,1
MN,Oronoco,479.0,1532.0,712.0,5392.0,139.0,17968.0,5836205.0,2156905.0,1,1
MN,Orr,50.0,286.0,64.0,549.0,3.0,352.0,594080.0,42209.0,1,1
MN,Ortonville,900.0,1930.0,897.0,8709.0,349.0,43125.0,9426828.0,5176819.0,1,1
MN,Osage,138.0,294.0,249.0,2047.0,20.0,2648.0,2215139.0,317904.0,1,1
MN,Osakis,712.0,1665.0,978.0,7551.0,157.0,19726.0,8173233.0,2367902.0,1,1
MN,Osceola,1213.0,2511.0,1555.0,11551.0,345.0,39549.0,12502176.0,4747610.0,1,1
MN,Oslo,132.0,229.0,171.0,1625.0,63.0,6092.0,1759344.0,731321.0,1,1
MN,Osseo,1177.0,2612.0,961.0,7287.0,477.0,59954.0,7887097.0,7196998.0,1,1
MN,Ostrander,107.0,232.0,173.0,1228.0,40.0,4975.0,1328828.0,597219.0,1,1
MN,Otsego,5157.0,15065.0,6472.0,49308.0,2512.0,315731.0,53368973.0,37901145.0,1,1
MN,Ottertail,163.0,414.0,201.0,1851.0,35.0,4608.0,2003757.0,553196.0,1,1
MN,Owatonna,10270.0,25580.0,11534.0,88704.0,5351.0,655222.0,96010340.0,78654608.0,2,2
MN,Oxbow,103.0,395.0,177.0,1631.0,15.0,2108.0,1764916.0,253043.0,1,1
MN,Palisade,44.0,166.0,61.0,453.0,4.0,542.0,490323.0,65051.0,1,1
MN,Park Rapids,1596.0,3898.0,1366.0,13049.0,487.0,60156.0,14123881.0,7221328.0,1,1
MN,Parkers Prairie,300.0,982.0,354.0,3353.0,30.0,4014.0,3629288.0,481823.0,1,1
MN,Paynesville,963.0,2715.0,1137.0,8622.0,352.0,44307.0,9331804.0,5318673.0,1,1
MN,Pease,88.0,298.0,158.0,1013.0,16.0,1955.0,1096587.0,234736.0,1,1
MN,Pelican Rapids,860.0,2482.0,843.0,7777.0,273.0,36306.0,8417266.0,4358283.0,1,1
MN,Pemberton,86.0,254.0,117.0,891.0,24.0,3174.0,964053.0,381047.0,1,1
MN,Pembina,224.0,502.0,381.0,3873.0,24.0,3215.0,4191507.0,385961.0,1,1
MN,Pennock,163.0,537.0,252.0,1936.0,53.0,6686.0,2095137.0,802559.0,1,1
MN,Pequot Lakes,767.0,2501.0,704.0,6584.0,293.0,39029.0,7126412.0,4685100.0,1,1
MN,Perham,1266.0,3172.0,1293.0,11796.0,386.0,51300.0,12767369.0,6158201.0,1,1
MN,Perley,41.0,80.0,64.0,582.0,5.0,623.0,629488.0,74816.0,1,1
MN,Peterson,99.0,184.0,172.0,1218.0,36.0,4661.0,1318679.0,559471.0,1,1
MN,Pierz,559.0,1326.0,648.0,5422.0,137.0,17241.0,5868721.0,2069700.0,1,1
MN,Pillager,146.0,482.0,179.0,1647.0,34.0,4385.0,1782356.0,526334.0,1,1
MN,Pine Bend,6.0,35.0,9.0,79.0,0.0,60.0,85731.0,7191.0,1,1
MN,Pine City,1290.0,3067.0,1626.0,10489.0,564.0,69758.0,11353284.0,8373885.0,1,1
MN,Pine Island,1344.0,3314.0,1719.0,13037.0,480.0,62165.0,14110862.0,7462427.0,1,1
MN,Pine Point,59.0,392.0,83.0,750.0,5.0,541.0,811863.0,64902.0,1,1
MN,Pine River,386.0,808.0,410.0,3799.0,81.0,10494.0,4112293.0,1259687.0,1,1
MN,Pine Springs,151.0,429.0,196.0,1486.0,98.0,12342.0,1608001.0,1481563.0,1,1
MN,Pipestone,1864.0,4149.0,2231.0,16925.0,967.0,118093.0,18318877.0,14176171.0,1,1
MN,Plainview,1311.0,3267.0,2070.0,14565.0,685.0,88801.0,15764634.0,10659965.0,1,1
MN,Plato,140.0,313.0,216.0,1638.0,43.0,5370.0,1772883.0,644581.0,1,1
MN,Plummer,122.0,443.0,166.0,1595.0,9.0,1021.0,1726246.0,122516.0,1,1
MN,Plymouth,30572.0,75105.0,31874.0,148728.62,17570.0,1794249.7,222856152.36,215386679.56,3,3
MN,Ponemah,154.0,618.0,265.0,2326.0,10.0,1208.0,2517992.0,144977.0,1,1
MN,Porter,83.0,202.0,126.0,973.0,14.0,1873.0,1052769.0,224800.0,1,1
MN,Prescott,1637.0,4217.0,2171.0,16325.0,537.0,59669.0,17669216.0,7162847.0,1,1
MN,Preston,578.0,1383.0,1048.0,7450.0,168.0,20734.0,8063536.0,2488916.0,1,1
MN,Princeton,2006.0,4785.0,2534.0,18070.0,860.0,108126.0,19558530.0,12979791.0,1,1
MN,Prinsburg,197.0,548.0,306.0,2320.0,51.0,6218.0,2511313.0,746412.0,1,1
MN,Prior Lake,8917.0,24997.0,10540.0,80092.0,4801.0,601876.0,86688939.0,72250790.0,2,2
MN,Proctor,1276.0,3064.0,977.0,8485.0,648.0,80880.0,9183467.0,9709049.0,1,1
MN,Quamba,32.0,140.0,55.0,354.0,4.0,485.0,382704.0,58252.0,1,1
MN,Racine,154.0,456.0,265.0,1964.0,71.0,6511.0,2125563.0,781637.0,1,1
MN,Ramsey,8544.0,25329.0,11263.0,85172.0,5269.0,662370.0,92186899.0,79512635.0,2,2
MN,Randall,278.0,664.0,325.0,3010.0,62.0,7809.0,3258225.0,937389.0,1,1
MN,Randolph,173.0,424.0,245.0,1861.0,64.0,7987.0,2014739.0,958762.0,1,1
MN,Ranier,249.0,515.0,226.0,2073.0,112.0,13880.0,2243659.0,1666188.0,1,1
MN,Raymond,307.0,687.0,476.0,3609.0,79.0,9672.0,3906487.0,1161084.0,1,1
MN,Red Lake,412.0,1650.0,709.0,6228.0,27.0,3233.0,6741290.0,388139.0,1,1
MN,Red Lake Falls,574.0,1333.0,758.0,7272.0,45.0,5359.0,7871272.0,643282.0,1,1
MN,Red Wing,7038.0,16484.0,7622.0,57826.0,2929.0,389584.0,62588567.0,46766700.0,2,1
MN,Redby,329.0,1539.0,566.0,4973.0,22.0,2582.0,5382374.0,309897.0,1,1
MN,Redwood Falls,2122.0,5086.0,2766.0,21008.0,629.0,82091.0,22738274.0,9854443.0,1,1
MN,Regal,13.0,50.0,22.0,165.0,2.0,214.0,178844.0,25637.0,1,1
MN,Remer,94.0,400.0,134.0,1000.0,9.0,1164.0,1082074.0,139776.0,1,1
MN,Renville,520.0,1383.0,774.0,5868.0,119.0,15515.0,6351766.0,1862446.0,1,1
MN,Revere,32.0,101.0,55.0,446.0,11.0,1317.0,483227.0,158040.0,1,1
MN,Rice,518.0,1467.0,663.0,5617.0,195.0,25328.0,6079500.0,3040406.0,1,1
MN,Rice Lake,49.0,349.0,102.0,797.0,5.0,552.0,862403.0,66303.0,1,1
MN,Richfield,14923.0,35912.0,12426.0,94254.0,7149.0,898607.0,102017588.0,107871252.0,2,2
MN,Richmond,473.0,1596.0,679.0,5192.0,112.0,14091.0,5620129.0,1691501.0,1,1
MN,Richville,35.0,64.0,40.0,369.0,9.0,1141.0,399397.0,137023.0,1,1
MN,Riverland,65.0,353.0,81.0,752.0,6.0,707.0,814251.0,84904.0,1,1
MN,Riverton,34.0,149.0,39.0,358.0,4.0,475.0,387491.0,56962.0,1,1
MN,Robbinsdale,6107.0,14382.0,5191.0,39373.0,3272.0,411347.0,42616081.0,49379199.0,1,1
MN,Rochester,31282.47,84618.63,37072.95,148728.62,20893.07,1794249.7,222856152.36,215386679.56,3,3
MN,Rock Creek,477.0,1698.0,604.0,5049.0,72.0,9344.0,5465029.0,1121721.0,1,1
MN,Rockford,1632.0,4229.0,2084.0,15900.0,739.0,92843.0,17209589.0,11145143.0,1,1
MN,Rockville,902.0,2511.0,1248.0,9524.0,238.0,29900.0,10308380.0,3589329.0,1,1
MN,Rogers,4060.0,12284.0,5633.0,43002.0,2812.0,353452.0,46543533.0,42429293.0,1,1
MN,Rollingstone,253.0,671.0,342.0,2587.0,89.0,11602.0,2800036.0,1392738.0,1,1
MN,Ronneby,25.0,32.0,36.0,270.0,7.0,892.0,292220.0,107105.0,1,1
MN,Roosevelt,59.0,142.0,140.0,1003.0,4.0,509.0,1085106.0,61097.0,1,1
MN,Roscoe,42.0,104.0,61.0,464.0,10.0,1256.0,501798.0,150747.0,1,1
MN,Rose Creek,156.0,458.0,208.0,1577.0,51.0,6239.0,1706521.0,748922.0,1,1
MN,Roseau,1096.0,2661.0,2139.0,15549.0,320.0,39492.0,16829728.0,4740717.0,1,1
MN,Rosemount,8077.0,23099.0,9273.0,70365.0,4559.0,571634.0,76160152.0,68620450.0,2,1
MN,Roseville,14823.0,35254.0,14327.0,108681.0,6456.0,849262.0,117632648.0,101947671.0,3,2
MN,Rothsay,183.0,497.0,273.0,2224.0,19.0,2522.0,2407718.0,302797.0,1,1
MN,Round Lake,187.0,444.0,423.0,3815.0,26.0,3518.0,4129409.0,422360.0,1,1
MN,Roy Lake,30.0,8.0,55.0,449.0,3.0,318.0,486508.0,38221.0,1,1
MN,Royalton,479.0,1262.0,537.0,4974.0,125.0,15713.0,5384016.0,1886190.0,1,1
MN,Rush City,861.0,3086.0,1200.0,8984.0,268.0,33632.0,9723845.0,4037279.0,1,1
MN,Rushford,707.0,1940.0,1232.0,8709.0,257.0,33315.0,9426116.0,3999180.0,1,1
MN,Rushford Village,293.0,917.0,511.0,3615.0,105.0,13574.0,3912636.0,1629488.0,1,1
MN,Rushmore,155.0,295.0,315.0,2792.0,21.0,2660.0,3022394.0,319319.0,1,1
MN,Russell,152.0,380.0,254.0,1952.0,9.0,1105.0,2113079.0,132691.0,1,1
MN,Ruthton,110.0,263.0,176.0,1338.0,9.0,1108.0,1448338.0,132948.0,1,1
MN,Rutledge,81.0,174.0,106.0,842.0,15.0,1887.0,911811.0,226540.0,1,1
MN,Sabin,203.0,585.0,356.0,2713.0,59.0,7786.0,2936261.0,934706.0,1,1
MN,Sacred Heart,246.0,555.0,391.0,2977.0,47.0,6174.0,3222591.0,741132.0,1,1
MN,Sanborn,156.0,282.0,264.0,2154.0,51.0,6352.0,2331572.0,762541.0,1,1
MN,Sandstone,302.0,2741.0,334.0,2793.0,75.0,9239.0,3023490.0,1109015.0,1,1
MN,Sargeant,30.0,48.0,47.0,353.0,4.0,527.0,381946.0,63265.0,1,1
MN,Sartell,6261.0,16442.0,7201.0,54669.0,2478.0,312750.0,59171449.0,37543390.0,2,1
MN,Sauk Centre,1815.0,4342.0,2207.0,16861.0,605.0,76057.0,18249348.0,9130133.0,1,1
MN,Sauk Rapids,5263.0,13334.0,6189.0,46924.0,1979.0,263056.0,50788637.0,31577961.0,1,1
MN,Savage,9967.0,29399.0,11735.0,89016.0,5624.0,705885.0,96348219.0,84736367.0,2,2
MN,Scandia,1428.0,4029.0,1962.0,14861.0,727.0,94204.0,16084517.0,11308509.0,1,1
MN,Scanlon,414.0,1162.0,354.0,3040.0,178.0,21937.0,3290315.0,2633325.0,1,1
MN,Seaforth,34.0,65.0,53.0,401.0,3.0,371.0,434242.0,44502.0,1,1
MN,Searles,75.0,195.0,123.0,934.0,4.0,483.0,1011157.0,57943.0,1,1
MN,Sebeka,292.0,664.0,312.0,3012.0,66.0,8549.0,3259751.0,1026288.0,1,1
MN,Sedan,18.0,52.0,28.0,211.0,2.0,190.0,227987.0,22779.0,1,1
MN,Shafer,362.0,1135.0,521.0,3915.0,120.0,15900.0,4237613.0,1908717.0,1,1
MN,Shakopee,12714.0,39656.0,14656.0,111526.0,6475.0,813079.0,120712039.0,97604212.0,3,2
MN,Shelly,90.0,162.0,141.0,1284.0,10.0,1376.0,1389625.0,165159.0,1,1
MN,Sherburn,477.0,1078.0,899.0,7781.0,133.0,17302.0,8422078.0,2076993.0,1,1
MN,Shevlin,53.0,155.0,109.0,849.0,5.0,588.0,918404.0,70608.0,1,1
MN,Shoreview,11036.0,26161.0,12201.0,92550.0,6098.0,791871.0,100172962.0,95058379.0,2,2
MN,Shorewood,2775.0,7548.0,3710.0,28145.0,2154.0,270784.0,30462728.0,32505583.0,1,1
