,city,housing_units,total_pop,elec_1kdollars,elec_mwh,gas_1kdollars,gas_mcf,elec_lb_ghg,gas_lb_ghg,state_id,lof_score_100,lof_score_500,lof_score_1000
22543,Coalmont,35.0,111.0,55.0,423.0,4.0,352.0,815515.0,42265.0,PA,-0.9962466031924183,-0.9954276362803839,-0.9935978143202515
22547,Saxton,343.0,762.0,546.0,3650.0,39.0,3146.0,7033996.0,377658.0,PA,-0.9785837900342483,-1.0037264406753155,-1.010893904103014
22553,Coaldale,48.0,155.0,76.0,586.0,5.0,440.0,1129944.0,52873.0,PA,-0.9941835978517422,-0.9962905978701285,-1.0007761381143836
22573,Tyrone,2210.0,5382.0,2748.0,18235.0,1277.0,120511.0,35140495.0,14466489.0,PA,-1.0103277742548509,-1.0530622796991584,-1.0953719797234724
22582,Warriors Mark,637.0,1623.0,1100.0,8491.0,70.0,5524.0,16362918.0,663174.0,PA,-0.9835013896706524,-1.0057497287947412,-1.0254732053255429
22584,Taylor,354.0,921.0,516.0,4416.0,44.0,3558.0,7527980.0,427055.0,PA,-0.9700492774995064,-0.9953517260075979,-1.0136508249332237
22585,Birmingham,38.0,111.0,66.0,507.0,4.0,330.0,976567.0,39579.0,PA,-0.9966389033593264,-1.0086541814430348,-1.00261497178212
22610,Williamsburg,496.0,1234.0,778.0,5200.0,50.0,4383.0,10022013.0,526122.0,PA,-0.9783927910561154,-1.0002744876780887,-1.01788899961563
22617,Bradford,3758.0,8540.0,3849.0,25545.0,2330.0,310653.0,49229355.0,37291618.0,PA,-1.0051932088300153,-1.0776778428050506,-1.193101927139279
22618,Keating,992.0,2767.0,1126.0,8181.0,659.0,75357.0,15765960.0,9046015.0,PA,-1.0139902166671764,-1.096109551222979,-1.2080621169726147
22620,Foster,1844.0,4486.0,2077.0,13784.0,1367.0,145082.0,26564001.0,17416076.0,PA,-0.9925337829851641,-1.0658856064040958,-1.1789657138995577
22621,Lewis Run,253.0,627.0,279.0,1853.0,181.0,16771.0,3570113.0,2013257.0,PA,-1.088644056158425,-1.136366406955673,-1.2560402874503325
22623,Lafayette,487.0,1447.0,561.0,3999.0,339.0,31414.0,7706795.0,3770994.0,PA,-1.0178766452745014,-1.0611693639802893,-1.1666188340928831
22624,Carrollton,605.0,1828.0,583.0,4428.0,317.0,39133.0,7973618.0,4697652.0,PA,-1.0017445277224093,-1.0945262643555214,-1.1951387835578546
22625,Red House,23.0,70.0,22.0,168.0,12.0,1459.0,301713.0,175127.0,PA,-1.296165342175971,-1.0570553435294088,-1.0597288777244966
22626,Allegany,2605.0,6813.0,2539.0,19400.0,1283.0,158141.0,34930230.0,18983662.0,PA,-1.0079387270177953,-1.0324888007117612,-1.1154980689098541
22627,Coldspring,286.0,758.0,283.0,2211.0,99.0,13487.0,3980260.0,1619043.0,PA,-0.9953908771336666,-1.0713408867820045,-1.1916113052470916
22628,Otto,590.0,1519.0,665.0,4450.0,378.0,44509.0,8576123.0,5342921.0,PA,-1.0188382840375558,-1.0968985895850691,-1.20602342844495
22630,Keating,149.0,387.0,184.0,1566.0,74.0,8667.0,2669649.0,1040427.0,PA,-1.023453666527999,-1.0883865735218765,-1.173722863499401
22634,Sylvania,102.0,265.0,126.0,1073.0,50.0,5937.0,1828709.0,712693.0,PA,-1.0243677847157102,-1.1660026186993695,-1.1927947545508937
22636,Homer,100.0,259.0,123.0,1049.0,49.0,5807.0,2021828.0,697086.0,PA,-1.0303981071100246,-1.1500964035587113,-1.1603520030033394
22637,Leidy,349.0,769.0,491.0,3770.0,151.0,12117.0,7264989.0,1454563.0,PA,-1.0609903963241059,-1.1034661252231326,-1.0301474211822967
22638,Liberty,735.0,1660.0,855.0,6575.0,472.0,55558.0,12670661.0,6669289.0,PA,-1.0011758223665748,-1.0637644351569355,-1.2029875598405997
22640,Austin,103.0,516.0,127.0,1084.0,51.0,6002.0,1848732.0,720496.0,PA,-1.028314065966179,-1.1655931335375571,-1.1940140563469186
22643,Summit,90.0,232.0,110.0,940.0,44.0,5200.0,1810592.0,624256.0,PA,-1.0194493918727523,-1.1554212357153775,-1.13920707412389
22645,Bradford,1636.0,4799.0,1791.0,11886.0,1258.0,118760.0,22906164.0,14256291.0,PA,-1.0025256536442462,-1.0706792413595168,-1.1958331103796767
22648,Mount Jewett,253.0,967.0,308.0,2377.0,169.0,15682.0,4052081.0,1882496.0,PA,-1.0133713432287532,-1.0883449455262044,-1.205244859439982
22654,Eldred,652.0,1680.0,736.0,4920.0,418.0,49211.0,9482139.0,5907368.0,PA,-1.031676227103861,-1.088717038558335,-1.2023835266367107
22658,Annin,306.0,716.0,353.0,2625.0,196.0,23120.0,5059587.0,2775343.0,PA,-1.0460805784224088,-1.1208106910114755,-1.2286462596307457
22659,Genesee,623.0,1647.0,658.0,4840.0,354.0,48024.0,8715450.0,5764926.0,PA,-1.0312343603300966,-1.1066311298220741,-1.2233655099030074
22660,Olean,782.0,2028.0,776.0,5899.0,339.0,41824.0,10621200.0,5020636.0,PA,-0.9925065285946544,-1.0580153230600413,-1.1726119063606475
22661,Ceres,403.0,1038.0,454.0,3040.0,258.0,30402.0,5858075.0,3649578.0,PA,-1.0666288044219538,-1.1350064149047974,-1.254518175798823
22663,Portville,1557.0,3799.0,1443.0,11055.0,814.0,100291.0,19905801.0,12039215.0,PA,-0.9981942340584509,-1.0670812896314514,-1.2045473427037618
22673,Kane,1391.0,3638.0,1573.0,12140.0,1054.0,114183.0,20697204.0,13706818.0,PA,-0.9968552862761841,-1.0730211116533803,-1.2244076936760833
22695,Port Allegany,832.0,2129.0,968.0,7452.0,534.0,62878.0,14361096.0,7548099.0,PA,-1.003089753548999,-1.0813694308737514,-1.2019883344229079
22696,Clara,96.0,262.0,114.0,878.0,55.0,6502.0,1691184.0,780526.0,PA,-1.0474538293590265,-1.1738449617971296,-1.261676956405764
22700,Pleasant Valley,46.0,125.0,54.0,417.0,26.0,3092.0,804343.0,371226.0,PA,-1.0636824345701779,-1.1958629023618892,-1.1275986766680877
22701,Roulette,250.0,648.0,308.0,2619.0,123.0,14496.0,4464988.0,1740114.0,PA,-0.9972972099523625,-1.0685040994896757,-1.1782015543884476
22709,Hebron,257.0,702.0,305.0,2349.0,148.0,17405.0,4527010.0,2089336.0,PA,-1.027793556949048,-1.0777072915943655,-1.2018277578668968
22711,Eulalia,292.0,790.0,342.0,2633.0,154.0,13452.0,5073541.0,1614770.0,PA,-0.9949732224878958,-1.075899856044307,-1.1294924931435735
22716,Genesee,293.0,768.0,352.0,2715.0,141.0,16575.0,5232320.0,1989720.0,PA,-1.0087408191324814,-1.0628002642018624,-1.1654244113309102
22717,Bolivar,785.0,2042.0,814.0,6016.0,446.0,60520.0,10832808.0,7264959.0,PA,-1.0405479725648803,-1.104717377245962,-1.2221105589885175
22721,Shinglehouse,316.0,904.0,375.0,2890.0,182.0,21409.0,5568531.0,2570026.0,PA,-1.0076260114149962,-1.0789317651783021,-1.1888546603581005
22722,Sharon,283.0,774.0,336.0,2590.0,163.0,19189.0,4991054.0,2303505.0,PA,-1.0132726482175933,-1.077307630770565,-1.192955230111459
22723,Alma,463.0,1145.0,431.0,3294.0,258.0,34992.0,5931532.0,4200511.0,PA,-1.089384093087731,-1.1978232332597154,-1.3007289227325096
22725,Oswayo,111.0,302.0,131.0,1011.0,64.0,7493.0,1948986.0,899509.0,PA,-1.0261379741856547,-1.160566205709842,-1.2681023822267499
22730,Smethport,555.0,1651.0,629.0,4854.0,366.0,43110.0,9353653.0,5175095.0,PA,-1.006700794559095,-1.0653154421501845,-1.178867392652451
22745,State College,12110.0,42074.0,11251.0,96258.0,2355.0,186247.0,164110052.0,22357631.0,PA,-0.9946613299306469,-1.0930508063786097,-1.2114797849832075
22746,College,3729.0,10325.0,5700.0,48767.0,1293.0,102277.0,83142238.0,12277594.0,PA,-0.9827519645975045,-1.0431933564318592,-1.1123246523988581
22747,Benner,2386.0,5120.0,3801.0,32521.0,409.0,32316.0,55444000.0,3879306.0,PA,-0.9782301881010342,-1.0449171831353605,-1.1202540397178955
22750,Patton,6181.0,14961.0,8237.0,70469.0,1591.0,125812.0,120141537.0,15102780.0,PA,-0.9883295691230539,-1.0659579671199262,-1.1601234070696647
22752,Halfmoon,980.0,2641.0,1859.0,15902.0,143.0,11308.0,27110460.0,1357420.0,PA,-0.9904312952387321,-1.0272437809386972,-1.0638949477553645
22755,Hartley,934.0,2648.0,1521.0,11676.0,107.0,9371.0,22501120.0,1124957.0,PA,-1.0037542090666887,-1.0128440781944494,-1.0402606441762419
22756,Millheim,274.0,809.0,387.0,2974.0,38.0,2992.0,5070973.0,359171.0,PA,-0.9864596823994854,-0.9974728556522406,-1.0082626900228588
22757,Haines,554.0,1517.0,783.0,6020.0,77.0,6056.0,10263551.0,726955.0,PA,-0.981510524092473,-0.9961691536512985,-1.010963588671133
22758,Penn,459.0,1256.0,649.0,4986.0,63.0,5015.0,8500263.0,602064.0,PA,-0.9860347926426282,-0.9942182193971273,-1.0111663920131706
22759,Miles,573.0,1567.0,809.0,6220.0,79.0,6257.0,10604048.0,751072.0,PA,-0.98437106407388,-0.9951011776267559,-1.0084080837629825
22760,Morris,1099.0,2986.0,1579.0,10482.0,215.0,17247.0,20199493.0,2070360.0,PA,-1.016842581002207,-0.9976391466122827,-1.0220090342685473
22761,Beech Creek,518.0,1329.0,815.0,6254.0,83.0,6643.0,10662824.0,797419.0,PA,-0.9917893298538272,-0.9938816973529565,-1.0064179967783056
22762,Curtin,327.0,860.0,475.0,4060.0,40.0,3213.0,6921794.0,385719.0,PA,-0.9840547864411089,-1.0006786627851585,-1.0081152976817827
22763,Bald Eagle,750.0,1923.0,1179.0,9053.0,120.0,9616.0,15435106.0,1154313.0,PA,-0.9942444596961693,-0.9935192551486004,-1.0136154958008226
22764,Liberty,770.0,2022.0,1116.0,9548.0,94.0,7556.0,16277625.0,907075.0,PA,-0.9594778733513099,-1.00068691231538,-1.0198493017477421
22765,Grugan,104.0,249.0,168.0,1229.0,12.0,1304.0,2368987.0,156562.0,PA,-0.9735678367378392,-0.9953559019618935,-1.00491767434313
22766,Noyes,153.0,336.0,215.0,1648.0,66.0,5299.0,3176836.0,636052.0,PA,-1.0170794965889076,-1.0764925539521264,-1.0105109653247404
22768,Huston,521.0,1354.0,759.0,6490.0,65.0,5229.0,11064126.0,627658.0,PA,-0.9794530961980431,-0.9950789312799604,-1.0096485581976495
22769,Milesburg,396.0,829.0,542.0,4640.0,51.0,4029.0,7910851.0,483681.0,PA,-0.9834172634619093,-0.9919663581046334,-1.0135219653792518
22770,Marion,414.0,1096.0,645.0,4961.0,51.0,4013.0,8458228.0,481761.0,PA,-0.9714713503853973,-0.995402121490979,-1.0141613687768631
22771,Union,546.0,1419.0,795.0,6800.0,68.0,5478.0,11592725.0,657645.0,PA,-0.9735237812348827,-0.9919159610376326,-1.008550160636752
22772,Boggs,1086.0,3111.0,1488.0,12734.0,140.0,11058.0,21710353.0,1327403.0,PA,-0.9939517227375897,-1.0047761411578542,-1.0321349918121134
22773,Bellefonte,2710.0,6287.0,3612.0,30906.0,1315.0,103994.0,52691028.0,12483756.0,PA,-1.018750505424927,-1.037156179825785,-1.0565856456984566
22774,Howard,294.0,771.0,426.0,3641.0,36.0,2881.0,6206795.0,345875.0,PA,-0.9712729278431331,-0.9895882436728287,-1.0046779878978922
22775,Spring,3166.0,7359.0,4633.0,39633.0,1006.0,79592.0,67570748.0,9554388.0,PA,-0.9709010761567543,-1.0344652019512923,-1.1100542608978274
22777,Walker,1779.0,4711.0,2773.0,21321.0,218.0,17247.0,36350243.0,2070426.0,PA,-0.9942976696490825,-1.0199357748404407,-1.062978012763323
22779,Bradford,1171.0,2877.0,1553.0,10308.0,265.0,24504.0,19865655.0,2941548.0,PA,-1.0509409462388732,-1.0024336277390207,-1.018205043118504
22786,Gregg,995.0,2310.0,1480.0,12524.0,141.0,11186.0,21352323.0,1342821.0,PA,-0.9797126967801628,-1.0036999560279407,-1.029478176364776
22789,Armagh,1411.0,3876.0,2119.0,15870.0,180.0,14507.0,30584063.0,1741420.0,PA,-1.0110024041265915,-1.0155077401906354,-1.0628073250867431
22792,Centre Hall,512.0,1228.0,762.0,6447.0,73.0,5759.0,10992137.0,691282.0,PA,-0.9823522949449115,-0.9948979743380919,-1.0097129970666467
22795,Burnside,239.0,630.0,316.0,2437.0,33.0,2647.0,4695757.0,317790.0,PA,-0.978523604317209,-0.9934067712953086,-1.01085954680095
22796,Snow Shoe,702.0,1850.0,929.0,7158.0,97.0,7776.0,13793785.0,933507.0,PA,-0.9877368253563438,-0.9980279138853143,-1.0084559211177133
22801,Clearfield,2888.0,6058.0,3422.0,22714.0,974.0,114678.0,43773262.0,13766251.0,PA,-1.0269724786550474,-1.055994172619497,-1.0482641998773787
22804,Curwensville,1010.0,2509.0,1301.0,8634.0,224.0,26341.0,16638551.0,3162048.0,PA,-1.0333502669203722,-1.0622555731343675,-1.024613737720038
22818,Lumber City,39.0,93.0,53.0,350.0,10.0,947.0,675459.0,113656.0,PA,-1.024516522072686,-0.9888592241107325,-0.9806672563493049
22821,Cooper,1039.0,2824.0,1493.0,9913.0,203.0,16311.0,19103514.0,1958027.0,PA,-1.031764525812986,-0.9962808019607087,-1.0211962294767225
22824,Unionville,112.0,232.0,162.0,1390.0,14.0,1120.0,2369582.0,134424.0,PA,-0.9733419986287316,-0.9954369610349793,-1.0067664770197542
22828,Graham,522.0,1417.0,750.0,4976.0,102.0,8188.0,9589812.0,982914.0,PA,-1.0266982554398343,-0.9963843869656042,-1.0094607905124862
22845,Grampian,139.0,434.0,189.0,1254.0,37.0,3387.0,2416642.0,406634.0,PA,-1.0601017978377552,-1.0271623287008902,-1.0041832561775728
22852,Logan,293.0,887.0,457.0,3512.0,43.0,3739.0,6767217.0,448864.0,PA,-0.9955759206123246,-0.9977308492520501,-1.003700425275192
22857,Porter,568.0,1567.0,970.0,7461.0,96.0,7708.0,12720303.0,925238.0,PA,-0.979721491949936,-0.9905928133468457,-1.0032493292161542
22862,Howard,224.0,671.0,324.0,2775.0,27.0,2196.0,4731160.0,263645.0,PA,-0.9669079849786606,-0.9939788702186572,-1.0123226820823075
22871,Worth,332.0,863.0,484.0,4138.0,41.0,3334.0,7054064.0,400171.0,PA,-0.9802697702554528,-1.0019206259702462,-1.0106067173239246
22893,Wallaceton,113.0,308.0,150.0,999.0,26.0,2375.0,1925372.0,285094.0,PA,-1.0941567109763568,-0.99467179098827,-0.9999935651040344
22929,Chester Hill,379.0,890.0,497.0,3300.0,83.0,6654.0,6359735.0,798760.0,PA,-1.0231178900093052,-0.9923099088655222,-0.9993353121214443
22933,Philipsburg,1334.0,2729.0,1449.0,9613.0,252.0,22070.0,18526395.0,2649287.0,PA,-1.0515855786901864,-1.0072403834708141,-1.0179326690316246
22945,Port Matilda,248.0,661.0,361.0,3090.0,31.0,2489.0,5267763.0,298835.0,PA,-0.9632180477603538,-0.997272621336111,-1.0091833540558037
22960,Greene,564.0,1708.0,879.0,6762.0,82.0,7200.0,13030492.0,864302.0,PA,-0.9761748596738671,-0.9923044673053137,-1.003461387051321
22961,Lewis,496.0,1404.0,807.0,6193.0,57.0,4970.0,11934386.0,596667.0,PA,-0.9771640464831559,-0.9937973031847016,-1.0103421892750772
22998,Delmar,809.0,2100.0,1078.0,7161.0,433.0,37880.0,13799753.0,4547165.0,PA,-1.043281182743829,-1.1228145696426342,-1.1469559902136275
22999,Morris,357.0,899.0,525.0,4044.0,109.0,9553.0,7793034.0,1146780.0,PA,-1.0736765676350477,-1.015078772400458,-1.007021896090364
23000,Bloss,170.0,470.0,224.0,1489.0,106.0,9286.0,2870130.0,1114742.0,PA,-1.0235853622780027,-1.0749334248951605,-1.1675376014725452
23001,Covington,425.0,1059.0,582.0,3861.0,197.0,17205.0,7441295.0,2065319.0,PA,-1.0251762327462928,-1.1160907331532588,-1.1039466351560674
23002,Clymer,315.0,729.0,411.0,2730.0,166.0,14494.0,5260180.0,1739899.0,PA,-1.006718436576561,-1.0685885611158823,-1.1400957244924617
23003,Shippen,218.0,567.0,291.0,1933.0,117.0,10223.0,3724469.0,1227252.0,PA,-1.007840271957572,-1.0876856446048628,-1.1369389445696656
23004,Charleston,1234.0,3417.0,1629.0,10822.0,771.0,67480.0,20856280.0,8100462.0,PA,-1.0295563617806254,-1.097075678077828,-1.1506983657096899
23005,Elk,101.0,263.0,135.0,901.0,54.0,4728.0,1736260.0,567554.0,PA,-1.0308873297170695,-1.13359403261713,-1.1126000895696142
23006,Gaines,413.0,1072.0,550.0,3656.0,221.0,19342.0,7046293.0,2321828.0,PA,-1.0040418849865953,-1.0795626589621738,-1.1513711009276313
23007,Duncan,82.0,206.0,120.0,928.0,25.0,2193.0,1788770.0,263226.0,PA,-1.0348848219549083,-0.9879046478791342,-0.9986104876080781
23008,Chatham,305.0,706.0,398.0,2642.0,160.0,14032.0,5092430.0,1684412.0,PA,-0.9976101170378516,-1.068512560536093,-1.1397798927069691
23009,Wellsboro,1449.0,3304.0,1341.0,9146.0,1102.0,96440.0,17625945.0,11576901.0,PA,-0.9925324563039452,-1.0873177943289043,-1.2234503935209518
23010,Middlebury,475.0,1099.0,620.0,4116.0,250.0,21857.0,7932208.0,2623720.0,PA,-1.0088608239743058,-1.0882803352123214,-1.1370555975000185
23011,Richmond,1104.0,2985.0,1361.0,9038.0,633.0,55389.0,17417425.0,6648992.0,PA,-1.0323670691491422,-1.1117201607530596,-1.1730383024690476
23013,Union,293.0,739.0,431.0,3323.0,90.0,7851.0,6404548.0,942458.0,PA,-1.0374825754213906,-1.0106200772338774,-1.0012468376450274
23018,Blossburg,568.0,1495.0,751.0,4986.0,355.0,31087.0,9608103.0,3731733.0,PA,-1.0081938243276918,-1.0673349948380972,-1.1508059654332259
23019,Hamilton,177.0,441.0,243.0,1609.0,82.0,7169.0,3100540.0,860550.0,PA,-1.011151456654603,-1.0916437728286523,-1.0871330992156472
23020,Ward,239.0,596.0,328.0,2174.0,111.0,9685.0,4188892.0,1162620.0,PA,-1.0329170069434772,-1.1198292542401085,-1.102144921184309
23021,Liberty,306.0,770.0,450.0,3466.0,94.0,8188.0,6679743.0,982955.0,PA,-1.0330931969390489,-1.0202884396676823,-1.002503875533058
23022,South Creek,454.0,1166.0,630.0,4196.0,186.0,16268.0,8086478.0,1952811.0,PA,-1.061274060759538,-1.1197638931620773,-1.0666993626472903
23023,Troy,621.0,1666.0,829.0,5523.0,342.0,29883.0,10643871.0,3587256.0,PA,-1.0401953163596318,-1.0970668035965292,-1.137860205214447
23024,Jackson,723.0,1984.0,917.0,6085.0,434.0,37923.0,11726241.0,4552320.0,PA,-0.9913261180241646,-1.0895160032233253,-1.1657385604544406
23025,Springfield,458.0,1202.0,654.0,4359.0,158.0,13863.0,8400243.0,1664169.0,PA,-1.0330398194353654,-1.1000629291419721,-1.0266250461360296
23026,Ridgebury,759.0,1950.0,1054.0,7018.0,311.0,27209.0,13525425.0,3266268.0,PA,-1.085066157905506,-1.1382110750008996,-1.065998729427064
23027,Wells,297.0,764.0,413.0,2748.0,122.0,10652.0,5295060.0,1278709.0,PA,-1.014461833165904,-1.1075745890960238,-1.0595669344208043
23028,Columbia,417.0,1118.0,556.0,3707.0,229.0,20055.0,7143157.0,2407426.0,PA,-1.0026667074949105,-1.0786433087728038,-1.1524049797664673
23029,Sullivan,469.0,1169.0,643.0,4262.0,217.0,18990.0,8213266.0,2279579.0,PA,-1.0424034466916243,-1.1065510472729634,-1.1008739440504314
23030,Rutland,293.0,733.0,402.0,2664.0,137.0,11969.0,5133221.0,1436789.0,PA,-0.999681230680425,-1.1024293661359255,-1.0982109509479505
23031,Smithfield,531.0,1393.0,758.0,5050.0,184.0,16062.0,9732695.0,1928140.0,PA,-1.0358374860303177,-1.0781461788660505,-1.022673368163522
23034,Coudersport,855.0,2589.0,1001.0,7716.0,451.0,39423.0,14869108.0,4732434.0,PA,-1.0250952062521714,-1.1392058027236251,-1.1414588010695363
23036,Allegany,173.0,454.0,208.0,1606.0,83.0,9804.0,3094862.0,1176898.0,PA,-1.0012111065197924,-1.0704921426567275,-1.161070297839301
23038,West Branch,254.0,633.0,291.0,2236.0,144.0,12635.0,4309490.0,1516682.0,PA,-0.9911735199283399,-1.0813646043456409,-1.1604073328000923
23043,Sweden,432.0,1170.0,506.0,3897.0,228.0,19913.0,7510716.0,2390457.0,PA,-1.0161202278799903,-1.095406610931379,-1.1322642100117437
23049,Ulysses,390.0,1023.0,469.0,3616.0,188.0,22077.0,6969005.0,2650138.0,PA,-0.9924531820483219,-1.0612676944062394,-1.1753483516968095
23050,Abbott,178.0,444.0,204.0,1568.0,101.0,8861.0,3022467.0,1063727.0,PA,-1.0096523554869685,-1.0725876865225215,-1.1453332420872089
23058,Putnam,136.0,340.0,187.0,1241.0,63.0,5530.0,2391845.0,663853.0,PA,-1.000860204628265,-1.1250177008271616,-1.0778023751428063
23059,Armenia,162.0,435.0,216.0,1441.0,89.0,7799.0,2777895.0,936221.0,PA,-1.0049453428661208,-1.0937092577388945,-1.1396552621731513
23060,Woodhull,699.0,1904.0,739.0,5946.0,268.0,29753.0,10705431.0,3571645.0,PA,-1.046764628194512,-1.0993653383533417,-1.1360205127655378
23061,Osceola,262.0,640.0,329.0,2183.0,163.0,14300.0,4207119.0,1716584.0,PA,-0.9930301045144274,-1.0717339633207699,-1.1858376383028435
23062,Elkland,715.0,1939.0,895.0,5947.0,445.0,38956.0,11461256.0,4676410.0,PA,-0.9893385410794001,-1.0797794450466,-1.1701945334780113
23063,Nelson,225.0,549.0,282.0,1871.0,140.0,12257.0,3606102.0,1471358.0,PA,-0.9940612290393034,-1.0817250637999116,-1.1863021539809426
23064,Tuscarora,586.0,1598.0,620.0,4991.0,225.0,24975.0,8986115.0,2998031.0,PA,-1.005227747952917,-1.0782599139381792,-1.1316279748007663
23065,Brown,122.0,277.0,192.0,1478.0,12.0,1282.0,2849185.0,153860.0,PA,-0.9715587852137125,-0.9951594840955947,-1.0046413166252066
23068,Pike,104.0,258.0,119.0,913.0,59.0,5156.0,1758738.0,618970.0,PA,-1.0203405709311446,-1.1507508646046418,-1.1431037375831314
23073,Stewardson,112.0,280.0,129.0,988.0,64.0,5583.0,1904329.0,670210.0,PA,-1.025498916018351,-1.1628516967445501,-1.1574864768466608
23080,Galeton,211.0,1311.0,241.0,1852.0,120.0,10466.0,3569888.0,1256387.0,PA,-1.0016789274737148,-1.0795578175456244,-1.1506138074161452
23086,Independence,414.0,1035.0,389.0,3013.0,219.0,29752.0,5425249.0,3571482.0,PA,-1.104297946912704,-1.1690177792661383,-1.2905758283562063
23087,Bingham,220.0,579.0,265.0,2045.0,106.0,12484.0,3940939.0,1498640.0,PA,-0.9999764451047052,-1.0781771131039675,-1.1766273821277677
23090,Willing,498.0,1338.0,469.0,3604.0,268.0,36311.0,6489142.0,4358856.0,PA,-1.0750302698930372,-1.1516103472002237,-1.2577387927797408
23094,Chemung,968.0,2467.0,976.0,7852.0,249.0,25459.0,14137692.0,3056200.0,PA,-1.0556385363797296,-1.1149809458341162,-1.03653944182812
23100,Ashland,731.0,2083.0,804.0,6469.0,422.0,43301.0,11648533.0,5197929.0,PA,-0.9915225733528112,-1.0599955885410577,-1.1816338073334716
23101,Southport,4380.0,10695.0,4229.0,34036.0,2745.0,281666.0,61283715.0,33811906.0,PA,-0.9942758080904125,-1.0352413309661332,-1.1163812148497767
23102,Franklin,290.0,861.0,434.0,2889.0,59.0,5153.0,5566917.0,618540.0,PA,-1.0241858222068347,-0.9925169114679577,-0.9997616478612333
23104,Canton,714.0,2036.0,925.0,6158.0,381.0,33317.0,11867919.0,3999483.0,PA,-1.013510386752252,-1.1136947997902262,-1.1487609747607244
23105,Burlington,290.0,861.0,434.0,2889.0,59.0,5153.0,5566917.0,618540.0,PA,-1.0241858222068347,-0.9925169114679577,-0.9997616478612333
23106,Leroy,248.0,737.0,371.0,2474.0,50.0,4413.0,4767838.0,529754.0,PA,-1.047642902914162,-0.9930717245986641,-1.0061385525039432
23107,Granville,281.0,836.0,421.0,2806.0,57.0,5005.0,5407101.0,600783.0,PA,-1.039331168163523,-0.9942729565978959,-1.0017868848693745
23108,West Burlington,149.0,443.0,223.0,1486.0,30.0,2650.0,2863366.0,318149.0,PA,-1.0667331643928935,-0.9925070448217891,-0.9988416422437792
23109,West Union,190.0,562.0,205.0,1612.0,48.0,6535.0,2902061.0,784473.0,PA,-1.0125016635019564,-1.1013251734098122,-1.0762361955512512
