state_id,city,num_establishments,elec_1kdollars,elec_mwh,gas_1kdollars,gas_mcf,elec_lb_ghg,gas_lb_ghg
AK,Adak,0.0,3.0,19.0,0.0,0.0,26339.0,0.0
AK,Akhiok,1810.75,179103.75,1060756.25,54978.5,7258122.0,1463310810.25,871284491.0
AK,Akiak,10.0,523.75,3101.5,0.0,0.0,4370193.25,0.0
AK,Akutan,2715.25,268628.75,1590976.0,82467.75,10887183.0,2194742983.75,1306926736.5
AK,Alakanuk,1831.25,180191.75,1067199.25,54978.5,7258122.0,1472389513.0,871284491.0
AK,Aleknagik,1.0,32.0,192.0,0.0,0.0,270055.0,0.0
AK,Allakaket,381.0,16943.5,100348.5,4890.5,300033.0,138429723.0,36016744.0
AK,Ambler,1.0,31.0,183.0,0.0,0.0,252308.0,0.0
AK,Anaktuvuk Pass,1.0,31.0,183.0,0.0,0.0,252308.0,0.0
AK,Anchorage,3620.0,358164.0,2121256.0,109957.0,14516244.0,2926260018.0,1742568982.0
AK,Anderson,1.0,31.0,183.0,0.0,0.0,252308.0,0.0
AK,Angoon,1.0,31.0,183.0,0.0,0.0,252308.0,0.0
AK,Aniak,10.0,523.75,3101.5,0.0,0.0,4370193.25,0.0
AK,Anvik,1.0,31.0,183.0,0.0,0.0,252308.0,0.0
AK,Atka,20.5,912.25,5404.5,0.0,0.0,7615223.0,0.0
AK,Atqasuk,1.0,31.0,183.0,0.0,0.0,252308.0,0.0
AK,Barrow,1.0,31.0,183.0,0.0,0.0,252308.0,0.0
AK,Bethel,40.0,1605.0,9507.0,0.0,0.0,13396331.0,0.0
AK,Bettles,381.0,16943.5,100348.5,4890.5,300033.0,138429723.0,36016744.0
AK,Brevig Mission,1.0,31.0,183.0,0.0,0.0,252308.0,0.0
AK,Buckland,1.0,31.0,183.0,0.0,0.0,252308.0,0.0
AK,Chefornak,10.0,473.75,2806.0,0.0,0.0,3953979.25,0.0
AK,Chevak,926.5,90445.75,535672.5,27489.25,3629061.0,739115383.25,435642245.5
AK,Chignik,905.25,89597.25,530647.75,27489.25,3629061.0,732035134.0,435642245.5
AK,Chuathbaluk,915.0,90054.25,533353.75,27489.25,3629061.0,735848173.75,435642245.5
AK,Clark's Point,1.0,32.0,189.0,0.0,0.0,266602.0,0.0
AK,Coffman Cove,1.0,31.0,183.0,0.0,0.0,252308.0,0.0
AK,Cold Bay,1.0,23.0,136.0,0.0,0.0,191881.0,0.0
AK,Cordova,905.5,89591.75,530615.0,27489.25,3629061.0,731989126.0,435642245.5
AK,Craig,1.0,31.0,183.0,0.0,0.0,252308.0,0.0
AK,Deering,1.0,31.0,183.0,0.0,0.0,252308.0,0.0
AK,Delta Junction,191.0,8487.25,50265.75,2445.25,150016.5,69341015.5,18008372.0
AK,Dillingham,44.0,2308.0,13669.0,0.0,0.0,19261056.0,0.0
AK,Diomede,1.0,31.0,183.0,0.0,0.0,252308.0,0.0
AK,Eagle,191.0,8487.25,50265.75,2445.25,150016.5,69341015.5,18008372.0
AK,Eek,10.0,527.0,3120.0,0.0,0.0,4396269.75,0.0
AK,Egegik,1821.25,179664.75,1064079.25,54978.5,7258122.0,1467993243.25,871284491.0
AK,Ekwok,916.5,90134.0,533826.5,27489.25,3629061.0,736514432.75,435642245.5
AK,Elim,191.0,8487.25,50265.75,2445.25,150016.5,69341015.5,18008372.0
AK,Emmonak,1821.25,179664.75,1064079.25,54978.5,7258122.0,1467993243.25,871284491.0
AK,Fairbanks,761.0,33856.0,200514.0,9781.0,600066.0,276607138.0,72033488.0
AK,False Pass,1821.25,179664.75,1064079.25,54978.5,7258122.0,1467993243.25,871284491.0
AK,Fort Yukon,191.0,8487.25,50265.75,2445.25,150016.5,69341015.5,18008372.0
AK,Galena,191.0,8487.25,50265.75,2445.25,150016.5,69341015.5,18008372.0
AK,Gambell,1.0,31.0,183.0,0.0,0.0,252308.0,0.0
AK,Golovin,1.0,31.0,183.0,0.0,0.0,252308.0,0.0
AK,Goodnews Bay,10.0,527.0,3120.0,0.0,0.0,4396269.75,0.0
AK,Grayling,1.0,31.0,183.0,0.0,0.0,252308.0,0.0
AK,Gustavus,1.0,31.0,183.0,0.0,0.0,252308.0,0.0
AK,Holy Cross,1.0,31.0,183.0,0.0,0.0,252308.0,0.0
AK,Homer,1810.75,179103.75,1060756.25,54978.5,7258122.0,1463310810.25,871284491.0
AK,Hoonah,1.0,31.0,183.0,0.0,0.0,252308.0,0.0
AK,Hooper Bay,1810.75,179103.75,1060756.25,54978.5,7258122.0,1463310810.25,871284491.0
AK,Hughes,1.0,31.0,183.0,0.0,0.0,252308.0,0.0
AK,Huslia,1.0,31.0,183.0,0.0,0.0,252308.0,0.0
AK,Hydaburg,1.0,31.0,183.0,0.0,0.0,252308.0,0.0
AK,Juneau,1.0,31.0,183.0,0.0,0.0,252308.0,0.0
AK,Kachemak,1810.75,179103.75,1060756.25,54978.5,7258122.0,1463310810.25,871284491.0
AK,Kake,1.0,31.0,183.0,0.0,0.0,252308.0,0.0
AK,Kaktovik,1.0,31.0,183.0,0.0,0.0,252308.0,0.0
AK,Kaltag,1.0,31.0,183.0,0.0,0.0,252308.0,0.0
AK,Kasaan,1.0,31.0,183.0,0.0,0.0,252308.0,0.0
AK,Kenai,2737.25,269549.5,1596428.75,82467.75,10887183.0,2202426193.5,1306926736.5
AK,Ketchikan,1.0,31.0,183.0,0.0,0.0,252308.0,0.0
AK,Kiana,1.0,31.0,183.0,0.0,0.0,252308.0,0.0
AK,King Cove,2.0,64.0,377.0,0.0,0.0,531324.0,0.0
AK,Kivalina,1.0,31.0,183.0,0.0,0.0,252308.0,0.0
AK,Klawock,1.0,31.0,183.0,0.0,0.0,252308.0,0.0
AK,Kobuk,1.0,31.0,183.0,0.0,0.0,252308.0,0.0
AK,Kodiak,1810.75,179103.75,1060756.25,54978.5,7258122.0,1463310810.25,871284491.0
AK,Kotlik,1810.75,179103.75,1060756.25,54978.5,7258122.0,1463310810.25,871284491.0
AK,Kotzebue,1.0,31.0,183.0,0.0,0.0,252308.0,0.0
AK,Koyuk,212.5,9405.25,55703.25,2445.25,150016.5,77002627.5,18008372.0
AK,Koyukuk,1.0,31.0,183.0,0.0,0.0,252308.0,0.0
AK,Kupreanof,1.0,31.0,183.0,0.0,0.0,252308.0,0.0
AK,Kwethluk,0.0,146.0,865.0,0.0,0.0,1218730.0,0.0
AK,Larsen Bay,1810.75,179103.75,1060756.25,54978.5,7258122.0,1463310810.25,871284491.0
AK,Lower Kalskag,10.0,523.75,3101.5,0.0,0.0,4370193.25,0.0
AK,Manokotak,916.5,90134.0,533826.5,27489.25,3629061.0,736514432.75,435642245.5
AK,Marshall,2715.25,268628.75,1590976.0,82467.75,10887183.0,2194742983.75,1306926736.5
AK,McGrath,1810.75,179103.75,1060756.25,54978.5,7258122.0,1463310810.25,871284491.0
AK,Mekoryuk,0.0,54.0,320.0,0.0,0.0,450634.0,0.0
AK,Mountain Village,2715.25,268628.75,1590976.0,82467.75,10887183.0,2194742983.75,1306926736.5
AK,Napakiak,10.0,527.0,3120.0,0.0,0.0,4396269.75,0.0
AK,Napaskiak,0.0,302.0,1787.0,0.0,0.0,2517616.0,0.0
AK,Nenana,192.0,8518.25,50448.75,2445.25,150016.5,69593323.5,18008372.0
AK,New Stuyahok,916.5,90134.0,533826.5,27489.25,3629061.0,736514432.75,435642245.5
AK,Newhalen,2715.25,268628.75,1590976.0,82467.75,10887183.0,2194742983.75,1306926736.5
AK,Nightmute,10.0,527.0,3120.0,0.0,0.0,4396269.75,0.0
AK,Nikolai,1810.75,179103.75,1060756.25,54978.5,7258122.0,1463310810.25,871284491.0
AK,Nome,1.0,31.0,183.0,0.0,0.0,252308.0,0.0
AK,Nondalton,2715.25,268628.75,1590976.0,82467.75,10887183.0,2194742983.75,1306926736.5
AK,Noorvik,1.0,31.0,183.0,0.0,0.0,252308.0,0.0
AK,North Pole,38.0,981.0,5811.0,0.0,0.0,8016189.0,0.0
AK,Nuiqsut,1.0,31.0,183.0,0.0,0.0,252308.0,0.0
AK,Nulato,1.0,31.0,183.0,0.0,0.0,252308.0,0.0
AK,Nunam Iqua,10.0,527.0,3120.0,0.0,0.0,4396269.75,0.0
AK,Nunapitchuk,0.0,159.0,939.0,0.0,0.0,1323036.0,0.0
AK,Old Harbor,3620.75,358297.75,2122047.25,109957.0,14516244.0,2927374905.75,1742568982.0
AK,Ouzinkie,1810.75,179103.75,1060756.25,54978.5,7258122.0,1463310810.25,871284491.0
AK,Palmer,2716.0,268653.25,1591120.75,82467.75,10887183.0,2194946815.0,1306926736.5
AK,Pelican,1.0,31.0,183.0,0.0,0.0,252308.0,0.0
AK,Petersburg,1.0,31.0,183.0,0.0,0.0,252308.0,0.0
AK,Pilot Point,2716.0,268653.25,1591120.75,82467.75,10887183.0,2194946815.0,1306926736.5
AK,Pilot Station,2716.0,268653.25,1591120.75,82467.75,10887183.0,2194946815.0,1306926736.5
AK,Platinum,10.0,468.75,2777.0,0.0,0.0,3913177.5,0.0
AK,Point Hope,1.0,31.0,183.0,0.0,0.0,252308.0,0.0
AK,Port Alexander,1.0,31.0,183.0,0.0,0.0,252308.0,0.0
AK,Port Heiden,905.25,89597.25,530647.75,27489.25,3629061.0,732035134.0,435642245.5
AK,Port Lions,1810.0,179194.0,1061291.0,54978.5,7258122.0,1464064095.5,871284491.0
AK,Quinhagak,0.0,77.0,458.0,0.0,0.0,645916.0,0.0
AK,Ruby,192.0,8518.25,50448.75,2445.25,150016.5,69593323.5,18008372.0
AK,Russian Mission,2715.25,268628.75,1590976.0,82467.75,10887183.0,2194742983.75,1306926736.5
AK,Sand Point,4.0,121.0,715.0,0.0,0.0,1007206.0,0.0
AK,Savoonga,1.0,31.0,183.0,0.0,0.0,252308.0,0.0
AK,Saxman,1.0,31.0,183.0,0.0,0.0,252308.0,0.0
AK,Scammon Bay,926.5,90445.75,535672.5,27489.25,3629061.0,739115383.25,435642245.5
AK,Selawik,1.0,31.0,183.0,0.0,0.0,252308.0,0.0
AK,Seldovia,926.5,90445.75,535672.5,27489.25,3629061.0,739115383.25,435642245.5
AK,Seward,926.5,90445.75,535672.5,27489.25,3629061.0,739115383.25,435642245.5
AK,Shageluk,1.0,31.0,183.0,0.0,0.0,252308.0,0.0
AK,Shaktoolik,21.5,918.0,5437.5,0.0,0.0,7661612.0,0.0
AK,Shishmaref,1.0,31.0,183.0,0.0,0.0,252308.0,0.0
AK,Shungnak,1.0,31.0,183.0,0.0,0.0,252308.0,0.0
AK,Sitka,1.0,31.0,183.0,0.0,0.0,252308.0,0.0
AK,Soldotna,926.5,90445.75,535672.5,27489.25,3629061.0,739115383.25,435642245.5
AK,St. George,0.0,53.0,316.0,0.0,0.0,444933.0,0.0
AK,St. Mary's,5431.25,537282.0,3182096.75,164935.5,21774366.0,4389689798.75,2613853473.0
AK,St. Michael,2747.5,269959.25,1598856.0,82467.75,10887183.0,2205846276.5,1306926736.5
AK,St. Paul,0.0,98.0,583.0,0.0,0.0,821650.0,0.0
AK,Stebbins,2747.5,269959.25,1598856.0,82467.75,10887183.0,2205846276.5,1306926736.5
AK,Tanana,1.0,31.0,183.0,0.0,0.0,252308.0,0.0
AK,Teller,1.0,31.0,183.0,0.0,0.0,252308.0,0.0
AK,Tenakee Springs,1.0,31.0,183.0,0.0,0.0,252308.0,0.0
AK,Thorne Bay,1.0,31.0,183.0,0.0,0.0,252308.0,0.0
AK,Togiak,916.5,90134.0,533826.5,27489.25,3629061.0,736514432.75,435642245.5
AK,Toksook Bay,0.0,139.0,823.0,0.0,0.0,1159829.0,0.0
AK,Unalakleet,21.5,918.0,5437.5,0.0,0.0,7661612.0,0.0
AK,Unalaska,42.0,1893.0,11212.0,0.0,0.0,15797978.0,0.0
AK,Upper Kalskag,0.0,42.0,247.0,0.0,0.0,348096.0,0.0
AK,Valdez,1105.75,98479.0,583250.25,29934.5,3779077.5,804672868.25,453650617.5
AK,Wainwright,1.0,31.0,183.0,0.0,0.0,252308.0,0.0
AK,Wales,1.0,31.0,183.0,0.0,0.0,252308.0,0.0
AK,Wasilla,2716.0,268653.25,1591120.75,82467.75,10887183.0,2194946815.0,1306926736.5
AK,White Mountain,1.0,31.0,183.0,0.0,0.0,252308.0,0.0
AK,Whittier,2916.5,277582.75,1644006.5,84913.0,11037199.5,2267983678.5,1324935108.5
AK,Wrangell,1.0,31.0,183.0,0.0,0.0,252308.0,0.0
AL,Abbeville,49.0,745.0,6428.0,86.0,6407.0,10199580.0,769153.0
AL,Adamsville,89.0,2042.0,17623.0,160.0,16362.0,27963998.0,1964127.0
AL,Addison,23.0,456.0,3932.0,25.0,2501.0,6590860.0,300225.0
AL,Akron,3.0,23.0,200.0,2.0,187.0,318094.0,22456.0
AL,Alabaster,392.0,9793.0,84498.0,885.0,89382.0,134083519.0,10729631.0
AL,Albertville,406.0,12707.0,115982.0,1358.0,134989.0,194422142.0,16204460.0
AL,Alexander City,302.0,6307.0,54398.0,497.0,50187.0,86320485.0,6024598.0
AL,Aliceville,39.0,486.0,4197.0,47.0,4795.0,6659901.0,575625.0
AL,Allgood,3.0,61.0,528.0,0.0,34.0,885333.0,4063.0
AL,Altoona,22.0,210.0,1813.0,22.0,2264.0,3039452.0,271770.0
AL,Andalusia,202.0,5836.0,43986.0,449.0,33425.0,69798364.0,4012396.0
AL,Anderson,5.0,86.0,813.0,7.0,754.0,1363559.0,90500.0
AL,Anniston,626.0,12612.0,108818.0,1363.0,137674.0,182412591.0,16526699.0
AL,Arab,249.0,5930.0,53597.0,694.0,69597.0,89844675.0,8354661.0
AL,Ardmore,38.0,656.0,5601.0,0.0,0.0,9388884.0,0.0
AL,Argo,40.0,562.0,4847.0,68.0,6912.0,7691700.0,829708.0
AL,Ariton,9.0,46.0,372.0,12.0,905.0,590835.0,108600.0
AL,Arley,22.0,398.0,3432.0,29.0,2978.0,5752839.0,357444.0
AL,Ashford,57.0,842.0,7303.0,94.0,6995.0,11588762.0,839711.0
AL,Ashland,61.0,973.0,8399.0,617.0,66075.0,13327505.0,7931778.0
AL,Ashville,42.0,522.0,4501.0,53.0,5304.0,7141585.0,636675.0
AL,Athens,407.0,8908.0,86248.0,1506.0,155708.0,144577542.0,18691596.0
AL,Atmore,200.0,3795.0,32829.0,182.0,9435.0,52093944.0,1132556.0
AL,Attalla,100.0,2336.0,20151.0,364.0,36779.0,33780045.0,4415073.0
AL,Auburn,730.0,16976.0,146492.0,1689.0,168990.0,232458647.0,20286042.0
AL,Autaugaville,23.0,547.0,4721.0,68.0,6700.0,7491355.0,804289.0
AL,Avon,10.0,144.0,1244.0,16.0,1192.0,1974723.0,143087.0
AL,Babbie,39.0,502.0,4036.0,79.0,5917.0,6404118.0,710299.0
AL,Baileyton,22.0,392.0,3382.0,0.0,0.0,5669365.0,1.0
AL,Bakerhill,3.0,32.0,275.0,4.0,315.0,435740.0,37872.0
AL,Banks,0.0,1.0,7.0,0.0,13.0,10847.0,1587.0
AL,Bay Minette,209.0,3031.0,26309.0,180.0,11700.0,41747864.0,1404472.0
AL,Bayou La Batre,79.0,1051.0,9070.0,79.0,6409.0,14392241.0,769370.0
AL,Bear Creek,10.0,108.0,934.0,7.0,658.0,1565742.0,79034.0
AL,Beatrice,2.0,24.0,205.0,0.0,0.0,325958.0,0.0
AL,Beaverton,2.0,23.0,201.0,1.0,115.0,319238.0,13751.0
AL,Belk,2.0,30.0,261.0,6.0,599.0,413702.0,71940.0
AL,Benton,2.0,29.0,254.0,4.0,368.0,403589.0,44131.0
AL,Berry,27.0,274.0,2362.0,0.0,0.0,3747566.0,1.0
AL,Bessemer,699.0,21767.0,193912.0,1966.0,198592.0,325055743.0,23839523.0
AL,Billingsley,6.0,72.0,624.0,9.0,865.0,990523.0,103795.0
AL,Birmingham,4447.0,132539.0,1143593.0,13671.0,1380729.0,1917014737.0,165746466.0
AL,Black,7.0,97.0,839.0,0.0,0.0,1330848.0,3.0
AL,Blountsville,57.0,593.0,5118.0,0.0,0.0,8578601.0,0.0
AL,Blue Springs,2.0,10.0,82.0,3.0,190.0,130040.0,22838.0
AL,Boaz,267.0,6572.0,53114.0,449.0,45170.0,89034976.0,5422334.0
AL,Boligee,6.0,77.0,661.0,8.0,790.0,1048950.0,94782.0
AL,Bon Air,6.0,127.0,1097.0,19.0,1916.0,1741391.0,229992.0
AL,Brantley,11.0,151.0,1200.0,15.0,1134.0,1904151.0,136144.0
AL,Brent,58.0,993.0,8567.0,100.0,10050.0,13594361.0,1206437.0
AL,Brewton,135.0,3559.0,30787.0,312.0,23154.0,48853846.0,2779482.0
AL,Bridgeport,28.0,403.0,3328.0,26.0,2556.0,5579381.0,306799.0
AL,Brighton,44.0,481.0,4152.0,61.0,6183.0,6959670.0,742183.0
AL,Brilliant,14.0,121.0,1040.0,3.0,327.0,1743289.0,39251.0
AL,Brookside,12.0,134.0,1160.0,27.0,2803.0,1945012.0,336427.0
AL,Brookwood,25.0,377.0,3255.0,41.0,4173.0,5165399.0,500930.0
AL,Brundidge,30.0,226.0,1829.0,43.0,3190.0,2903013.0,382982.0
AL,Butler,85.0,1230.0,10614.0,244.0,24290.0,16842454.0,2915831.0
AL,Calera,129.0,3298.0,28462.0,312.0,31434.0,45164230.0,3773401.0
AL,Camden,59.0,942.0,8129.0,175.0,17454.0,12898606.0,2095266.0
AL,Camp Hill,14.0,232.0,1999.0,21.0,2071.0,3172222.0,248557.0
AL,Carbon Hill,55.0,764.0,6588.0,73.0,7403.0,10454414.0,888707.0
AL,Cardiff,1.0,8.0,71.0,2.0,171.0,111976.0,20503.0
AL,Carolina,54.5,1505.75,11420.75,119.0,8848.0,18122841.5,1062147.75
AL,Carrollton,16.0,326.0,2810.0,23.0,2363.0,4458539.0,283661.0
AL,Castleberry,2.0,20.0,175.0,2.0,177.0,278456.0,21266.0
AL,Cedar Bluff,37.0,416.0,2812.0,89.0,8541.0,4713532.0,1025266.0
AL,Center Point,246.0,4583.0,39547.0,436.0,43997.0,66292807.0,5281482.0
AL,Centre,108.0,2424.0,18794.0,304.0,29489.0,31505351.0,3539932.0
AL,Centreville,71.0,1038.0,8961.0,105.0,10596.0,14219238.0,1271938.0
AL,Century,53.0,573.0,5401.0,60.0,3691.0,8570789.0,443093.0
AL,Chatom,45.0,357.0,2915.0,35.0,1818.0,4625790.0,218269.0
AL,Chelsea,95.0,1683.0,14521.0,152.0,15352.0,23042292.0,1842888.0
AL,Cherokee,14.0,173.0,1648.0,0.0,0.0,2762517.0,16.0
AL,Chickasaw,80.0,1126.0,9719.0,90.0,7253.0,15422928.0,870623.0
AL,Childersburg,102.0,2036.0,17559.0,300.0,30317.0,27862806.0,3639322.0
AL,Citronelle,94.0,1161.0,10016.0,73.0,3845.0,15893652.0,461570.0
AL,Clanton,260.0,5354.0,46201.0,578.0,58392.0,73313684.0,7009543.0
AL,Clay,111.0,1584.0,13669.0,154.0,15588.0,22913677.0,1871183.0
AL,Clayhatchee,2.0,20.0,176.0,2.0,182.0,279155.0,21815.0
AL,Clayton,43.0,492.0,4241.0,55.0,4092.0,6729782.0,491247.0
AL,Cleveland,27.0,292.0,2521.0,0.0,0.0,4226380.0,0.0
AL,Clio,20.0,98.0,784.0,24.0,1819.0,1243507.0,218387.0
AL,Coaling,12.0,146.0,1261.0,18.0,1852.0,2000485.0,222260.0
AL,Coffee Springs,2.0,17.0,148.0,0.0,0.0,235628.0,0.0
AL,Coffeeville,10.0,56.0,498.0,25.0,2469.0,790894.0,296365.0
AL,Coker,6.0,127.0,1094.0,15.0,1519.0,1736621.0,182392.0
AL,Collinsville,28.0,581.0,5004.0,41.0,4102.0,8388817.0,492397.0
AL,Colony,4.0,68.0,589.0,0.0,0.0,987626.0,0.0
AL,Columbia,15.0,349.0,3007.0,30.0,2249.0,4771875.0,269917.0
AL,Columbiana,94.0,1590.0,13715.0,168.0,16946.0,21763589.0,2034240.0
AL,Columbus,2903.0,62473.0,637414.0,0.0,0.0,1011470678.0,0.0
AL,Coosada,12.0,132.0,1137.0,13.0,1304.0,1804329.0,156547.0
AL,Cordova,32.0,488.0,4211.0,62.0,6273.0,6682322.0,753010.0
AL,Cottonwood,18.0,183.0,1581.0,21.0,1582.0,2508394.0,189851.0
AL,County Line,0.0,5.0,47.0,0.0,0.0,78286.0,0.0
AL,Courtland,17.0,238.0,1999.0,9.0,879.0,3350423.0,105468.0
AL,Cowarts,24.0,359.0,3109.0,40.0,2952.0,4933958.0,354368.0
AL,Creola,51.0,639.0,5540.0,53.0,4109.0,8791073.0,493297.0
AL,Crossville,31.0,708.0,6096.0,46.0,4634.0,10219248.0,556228.0
AL,Cuba,9.0,81.0,699.0,0.0,0.0,1109396.0,0.0
AL,Cullman,382.0,12964.0,111694.0,2104.0,196470.0,187233123.0,23584744.0
AL,Cusseta,2.0,38.0,326.0,3.0,319.0,517425.0,38309.0
AL,Cusseta-Chattahoochee County,43.0,944.0,9627.0,0.0,0.0,15276510.0,0.0
AL,Dadeville,74.0,1193.0,10305.0,138.0,13908.0,16351785.0,1669504.0
AL,Daleville,110.0,1774.0,15296.0,204.0,15184.0,24272139.0,1822675.0
AL,Daphne,394.0,8125.0,77738.0,665.0,46216.0,123356954.0,5547876.0
AL,Dauphin Island,62.0,695.0,5998.0,55.0,4270.0,9517557.0,512562.0
AL,Daviston,12.0,80.0,688.0,9.0,907.0,1092198.0,108893.0
AL,Dayton,52.25,1014.5,8759.0,92.75,9356.0,13898873.5,1123146.25
AL,Deatsville,9.0,87.0,754.0,10.0,1003.0,1196689.0,120348.0
AL,Decatur,960.0,27454.0,254582.0,1719.0,259185.0,426757548.0,31113253.0
AL,Demopolis,187.0,3642.0,31437.0,325.0,32858.0,49884578.0,3944405.0
AL,Detroit,3.0,34.0,294.0,2.0,168.0,493164.0,20109.0
AL,Dodge City,20.0,345.0,2970.0,0.0,0.0,4979078.0,0.0
AL,Dora,37.0,789.0,6809.0,61.0,6122.0,10805492.0,734943.0
AL,Dothan,1443.0,36053.0,339194.0,3457.0,257524.0,538243799.0,30913846.0
AL,Double Springs,25.0,265.0,2283.0,24.0,2414.0,3826235.0,289805.0
AL,Douglas,32.0,589.0,5085.0,69.0,6877.0,8523678.0,825481.0
AL,Dozier,7.0,69.0,543.0,8.0,583.0,862046.0,69997.0
AL,Dutton,4.0,45.0,375.0,0.0,0.0,628639.0,0.0
AL,East Brewton,58.0,630.0,5450.0,49.0,3432.0,8648160.0,412009.0
AL,Eclectic,52.0,577.0,4983.0,66.0,6712.0,7907552.0,805687.0
AL,Edwardsville,3.0,42.0,360.0,5.0,482.0,572003.0,57876.0
AL,Elba,129.0,2433.0,19318.0,216.0,16055.0,30655093.0,1927315.0
AL,Elberta,32.0,220.0,2343.0,26.0,1355.0,3718035.0,162613.0
AL,Eldridge,4.0,54.0,470.0,5.0,528.0,746087.0,63423.0
AL,Elkmont,12.0,96.0,916.0,0.0,0.0,1535661.0,0.0
AL,Elmore,15.0,155.0,1335.0,19.0,1939.0,2119007.0,232809.0
AL,Emelle,1.0,16.0,137.0,0.0,0.0,217915.0,0.0
AL,Enterprise,463.0,11004.0,94911.0,954.0,71067.0,150608575.0,8531016.0
AL,Epes,4.0,78.0,673.0,0.0,0.0,1067964.0,20.0
AL,Esto,7.0,43.0,406.0,0.0,0.0,643874.0,0.0
AL,Ethelsville,1.0,6.0,48.0,1.0,69.0,76139.0,8238.0
AL,Eufaula,329.0,6412.0,55313.0,641.0,50522.0,87772197.0,6064811.0
AL,Eutaw,54.0,1067.0,9208.0,103.0,10361.0,14612334.0,1243728.0
AL,Eva,29.0,348.0,2931.0,0.0,0.0,4913634.0,1.0
AL,Evergreen,103.0,2145.0,18553.0,207.0,15666.0,29440749.0,1880585.0
AL,Excel,8.0,100.0,863.0,0.0,0.0,1368828.0,0.0
AL,Fairfield,169.0,3932.0,33922.0,611.0,61715.0,56864337.0,7408415.0
AL,Fairhope,415.0,8399.0,78855.0,531.0,33229.0,125129420.0,3988840.0
AL,Fairview,15.0,247.0,2029.0,0.0,0.0,3401226.0,0.0
AL,Falkville,30.0,293.0,2456.0,0.0,0.0,4117827.0,28.0
AL,Faunsdale,0.0,4.0,36.0,1.0,52.0,56989.0,6260.0
AL,Fayette,110.0,1829.0,15775.0,144.0,14398.0,25032873.0,1728367.0
AL,Five Points,1.0,8.0,66.0,1.0,91.0,104088.0,10899.0
AL,Flomaton,46.0,541.0,4679.0,55.0,3831.0,7424215.0,459930.0
AL,Florala,51.0,977.0,8425.0,81.0,6039.0,13368826.0,724941.0
AL,Florence,809.0,22603.0,214916.0,1935.0,191966.0,360265945.0,23044096.0
AL,Foley,304.0,25932.0,233586.0,619.0,43924.0,370661539.0,5272813.0
AL,Forkland,4.0,47.0,409.0,5.0,488.0,648482.0,58596.0
AL,Fort Deposit,29.0,520.0,4487.0,40.0,3001.0,7120867.0,360218.0
AL,Fort Gaines,19.0,243.0,2476.0,29.0,2129.0,3928485.0,255533.0
AL,Fort Payne,331.0,10793.0,95275.0,1552.0,148496.0,159709669.0,17825855.0
AL,Franklin,2.0,88.0,756.0,12.0,1212.0,1200178.0,145475.0
AL,Frisco City,30.0,369.0,3194.0,0.0,0.0,5068484.0,0.0
AL,Fruithurst,5.0,49.0,420.0,5.0,536.0,666912.0,64371.0
AL,Fulton,5.0,92.0,796.0,5.0,243.0,1263141.0,29165.0
AL,Fultondale,131.0,4147.0,35775.0,321.0,32369.0,59969357.0,3885667.0
AL,Fyffe,27.0,420.0,3610.0,69.0,6596.0,6050927.0,791779.0
AL,Gadsden,729.0,17207.0,148462.0,1842.0,186057.0,248868977.0,22334818.0
AL,Gainesville,5.0,49.0,427.0,0.0,0.0,677533.0,0.0
AL,Gantt,2.0,16.0,126.0,2.0,123.0,199600.0,14798.0
AL,Garden City,11.0,228.0,1963.0,0.0,0.0,3291157.0,0.0
AL,Gardendale,296.0,5186.0,44747.0,531.0,53532.0,75010397.0,6426168.0
AL,Gattman,1.0,8.0,73.0,0.0,0.0,123032.0,0.0
AL,Gaylesville,3.0,35.0,270.0,6.0,569.0,453033.0,68304.0
AL,Geiger,1.0,13.0,108.0,0.0,0.0,171108.0,0.0
AL,Geneva,145.0,2093.0,18058.0,327.0,24166.0,28654358.0,2900974.0
AL,Georgetown-Quitman County,25.0,230.0,2345.0,0.0,0.0,3720600.0,0.0
AL,Georgiana,12.25,178.25,1520.5,15.5,1158.0,2412853.25,138998.75
AL,Geraldine,35.0,647.0,5567.0,103.0,10119.0,9331388.0,1214728.0
AL,Gilbertown,9.0,112.0,969.0,6.0,312.0,1538320.0,37508.0
AL,Glen Allen,15.0,185.0,1595.0,11.0,1106.0,2673418.0,132751.0
AL,Glencoe,83.0,1091.0,9416.0,131.0,13268.0,15783382.0,1592766.0
AL,Glenwood,3.0,38.0,309.0,5.0,378.0,489826.0,45384.0
AL,Goldville,2.0,12.0,101.0,1.0,134.0,161001.0,16052.0
AL,Good Hope,34.0,574.0,4726.0,0.0,11.0,7921944.0,1357.0
AL,Goodwater,29.0,368.0,3177.0,0.0,0.0,5040724.0,0.0
AL,Gordo,34.0,303.0,2614.0,30.0,3085.0,4148193.0,370271.0
AL,Gordon,4.0,39.0,340.0,4.0,288.0,539700.0,34598.0
AL,Gordonville,0.0,20.0,173.0,3.0,318.0,274201.0,38219.0
AL,Goshen,12.0,112.0,964.0,14.0,1361.0,1529597.0,163390.0
AL,Grant,41.0,471.0,4225.0,93.0,9338.0,7081701.0,1120968.0
AL,Graysville,47.0,736.0,6352.0,79.0,8105.0,10078906.0,972987.0
AL,Greensboro,76.0,1095.0,9453.0,108.0,10948.0,15000119.0,1314195.0
AL,Greenville,213.0,4638.0,40010.0,429.0,31884.0,63489596.0,3827400.0
