,city,num_establishments,elec_1kdollars,elec_mwh,gas_1kdollars,gas_mcf,elec_lb_ghg,gas_lb_ghg,state_id
23367,Washington,44.0,279.0,3352.0,0.0,0.0,6458798.0,0.0,PA
23369,Lykens,13.0,53.0,638.0,0.0,3.0,1229466.0,389.0,PA
23371,Saville,10.0,41.0,497.0,0.0,0.0,957715.0,0.0,PA
23372,Juniata,24.0,108.0,1299.0,0.0,0.0,2503332.0,0.0,PA
23374,Northeast Madison,2.0,11.0,126.0,0.0,0.0,243369.0,16.0,PA
23377,Tuscarora,4.0,16.0,187.0,0.0,0.0,359948.0,0.0,PA
23378,Harrisburg,969.0,13780.0,165362.0,4489.0,551124.0,318675168.0,66158380.0,PA
23381,Susquehanna,547.0,9685.0,116227.0,2369.0,290803.0,223984785.0,34908732.0,PA
23386,Bethel,67.0,2756.0,28645.0,876.0,107539.0,55202085.0,12909272.0,PA
23387,Swatara,60.0,211.0,2188.0,133.0,16372.0,4217465.0,1965290.0,PA
23395,Gratz,16.0,63.0,760.0,0.0,4.0,1464245.0,463.0,PA
23397,Halifax,22.0,91.0,1097.0,0.0,0.0,2113670.0,0.0,PA
23401,Lykens,30.0,154.0,1848.0,0.0,0.0,3560834.0,0.0,PA
23405,Jefferson,5.0,23.0,277.0,0.0,0.0,533337.0,0.0,PA
23407,New Buffalo,4.0,17.0,201.0,0.0,0.0,388244.0,0.0,PA
23408,Wiconisco,17.0,89.0,1067.0,0.0,0.0,2055862.0,0.0,PA
23412,South Hanover,103.0,471.0,5499.0,216.0,26512.0,10597149.0,3182526.0,PA
23420,Steelton,98.0,499.0,5983.0,204.0,25092.0,11529531.0,3012063.0,PA
23422,Swatara,488.0,9675.0,114956.0,2782.0,343932.0,221536033.0,41286539.0,PA
23423,Lower Swatara,160.0,8442.0,100662.0,1728.0,213191.0,193989807.0,25592007.0,PA
23424,Highspire,50.0,245.0,2942.0,115.0,14143.0,5669249.0,1697769.0,PA
23425,Spruce Hill,1.0,9.0,100.0,0.0,0.0,192324.0,6.0,PA
23429,Beale,0.0,3.0,36.0,0.0,0.0,69918.0,2.0,PA
23432,Lower Paxton,848.0,13749.0,164990.0,4623.0,567610.0,317957542.0,68137414.0,PA
23436,Hummelstown,125.0,624.0,7490.0,269.0,33024.0,14433394.0,3964281.0,PA
23446,Turbett,2.0,16.0,180.0,0.0,0.0,347232.0,10.0,PA
23453,Jonestown,28.0,99.0,1031.0,63.0,7714.0,1987300.0,926059.0,PA
23454,Pine Grove,66.0,516.0,6033.0,0.0,0.0,11626939.0,0.0,PA
23456,Tremont,32.0,130.0,1561.0,0.0,0.0,3008721.0,0.0,PA
23465,Landisburg,3.0,12.0,142.0,0.0,0.0,273774.0,0.0,PA
23468,Lebanon,487.0,3440.0,35750.0,2022.0,248234.0,68894890.0,29798638.0,PA
23469,Penn,241.0,1807.0,21108.0,1074.0,131884.0,40678596.0,15831699.0,PA
23472,North Lebanon,185.0,2322.0,24129.0,705.0,86495.0,46499647.0,10383047.0,PA
23474,West Lebanon,23.0,413.0,4296.0,152.0,18660.0,8278201.0,2240050.0,PA
23475,Mount Gretna,4.0,21.0,219.0,6.0,701.0,422592.0,84151.0,PA
23476,West Cornwall,68.0,345.0,3583.0,93.0,11455.0,6905197.0,1375033.0,PA
23477,South Lebanon,205.0,1624.0,16874.0,882.0,108239.0,32517791.0,12993246.0,PA
23478,Heidelberg,56.0,243.0,2840.0,0.0,16.0,5473790.0,1977.0,PA
23484,Jackson,164.0,765.0,8935.0,316.0,38767.0,17219804.0,4653708.0,PA
23492,Fermanagh,59.0,324.0,3888.0,0.0,1.0,7492340.0,117.0,PA
23494,Milford,16.0,112.0,1292.0,0.0,1.0,2489395.0,75.0,PA
23497,Juniata Terrace,2.0,40.0,462.0,8.0,1000.0,891169.0,120000.0,PA
23500,Bratton,12.0,66.0,662.0,13.0,1739.0,1276300.0,208720.0,PA
23501,Lewistown,243.0,1670.0,16635.0,646.0,85931.0,32057354.0,10315337.0,PA
23503,Decatur,0.0,157.0,1809.0,0.0,4.0,3487119.0,430.0,PA
23508,Perry,28.0,162.0,1938.0,0.0,0.0,3735210.0,0.0,PA
23516,Greenwood,15.0,65.0,784.0,0.0,0.0,1511018.0,0.0,PA
23534,Williams,22.0,123.0,1478.0,0.0,2.0,2848384.0,196.0,PA
23539,Hegins,96.0,519.0,6231.0,103.0,13767.0,12008668.0,1652581.0,PA
23540,Hubley,15.0,79.0,951.0,16.0,2101.0,1832572.0,252191.0,PA
23541,Upper Mahantongo,19.0,185.0,2225.0,10.0,1344.0,4287460.0,161370.0,PA
23544,West Perry,15.0,87.0,1047.0,0.0,0.0,2017051.0,0.0,PA
23545,Monroe,1.0,4.0,53.0,0.0,0.0,102941.0,0.0,PA
23546,West Beaver,1.0,24.0,285.0,0.0,0.0,548995.0,0.0,PA
23547,Walker,9.0,104.0,1252.0,0.0,0.0,2413148.0,0.0,PA
23548,Fayette,35.0,189.0,2269.0,0.0,1.0,4372574.0,69.0,PA
23549,Delaware,8.0,84.0,1013.0,0.0,0.0,1951807.0,0.0,PA
23550,Greenwood,1.0,2.0,23.0,0.0,0.0,44469.0,0.0,PA
23559,Mechanicsburg,189.0,2745.0,32946.0,783.0,96126.0,63491519.0,11539191.0,PA
23562,McVeytown,6.0,33.0,327.0,6.0,859.0,630401.0,103093.0,PA
23564,Newton Hamilton,5.0,21.0,209.0,0.0,0.0,403433.0,48.0,PA
23565,Mount Union,44.0,505.0,5024.0,113.0,15058.0,9682733.0,1807644.0,PA
23569,Cromwell,8.0,53.0,577.0,0.0,1.0,1111621.0,83.0,PA
23574,Saltillo,1.0,4.0,45.0,0.0,0.0,87175.0,7.0,PA
23578,Mapleton,1.0,25.0,245.0,1.0,149.0,471192.0,17883.0,PA
23602,Newberry,210.0,17047.0,198958.0,4474.0,557289.0,383418390.0,66898436.0,PA
23606,Goldsboro,3.0,22.0,256.0,8.0,959.0,493314.0,115160.0,PA
23608,Royalton,11.0,102.0,1190.0,67.0,8352.0,2293162.0,1002546.0,PA
23610,Middletown,163.0,1288.0,15052.0,530.0,65082.0,29007456.0,7812644.0,PA
23624,Mifflintown,19.0,105.0,1262.0,0.0,0.0,2431438.0,38.0,PA
23625,Port Royal,28.0,192.0,2217.0,0.0,1.0,4272223.0,129.0,PA
23628,Mifflin,12.0,85.0,980.0,0.0,0.0,1888089.0,57.0,PA
23640,Millersburg,68.0,290.0,3478.0,0.0,0.0,6702512.0,0.0,PA
23647,Oliver,28.0,123.0,1477.0,0.0,0.0,2845798.0,0.0,PA
23649,Millerstown,19.0,82.0,982.0,0.0,0.0,1893152.0,0.0,PA
23664,Spring,21.0,375.0,4503.0,0.0,0.0,8677054.0,0.0,PA
23673,Cooke,1.0,19.0,224.0,0.0,0.0,431317.0,13.0,PA
23675,Mount Holly Springs,29.0,80.0,824.0,59.0,7309.0,1588394.0,877440.0,PA
23682,Kistler,2.0,8.0,84.0,0.0,0.0,162763.0,19.0,PA
23688,Millcreek,35.0,129.0,1504.0,104.0,12794.0,2897849.0,1535857.0,PA
23691,Marion,15.0,49.0,572.0,5.0,649.0,1102405.0,77887.0,PA
23692,Myerstown,74.0,348.0,3612.0,140.0,17136.0,6960917.0,2057069.0,PA
23693,Tulpehocken,71.0,230.0,2692.0,25.0,3054.0,5188296.0,366563.0,PA
23699,Bloomfield,36.0,177.0,2121.0,0.0,0.0,4087896.0,0.0,PA
23710,Elizabeth,72.0,334.0,4013.0,60.0,7351.0,7734030.0,882380.0,PA
23712,West Cocalico,116.0,531.0,6376.0,250.0,30709.0,12287587.0,3686382.0,PA
23713,Richland,21.0,78.0,912.0,63.0,7761.0,1757748.0,931604.0,PA
23716,Clay,101.0,1183.0,14192.0,406.0,49854.0,27349062.0,5984666.0,PA
23721,Newport,42.0,185.0,2216.0,0.0,0.0,4270007.0,0.0,PA
23772,Bethel,145.0,15648.0,182806.0,0.0,31.0,352291451.0,3698.0,PA
23789,Thompsontown,9.0,101.0,1206.0,0.0,0.0,2324742.0,0.0,PA
23793,Williamstown,24.0,134.0,1613.0,0.0,2.0,3107661.0,214.0,PA
23796,Porter,27.0,107.0,1288.0,0.0,0.0,2483039.0,0.0,PA
23811,Paxtang,41.0,323.0,3881.0,110.0,13552.0,7480118.0,1626852.0,PA
23812,Penbrook,86.0,322.0,3865.0,149.0,18280.0,7447895.0,2194426.0,PA
23855,Greene,157.0,1865.0,21483.0,499.0,63364.0,36625678.0,7606388.0,PA
23856,Guilford,256.0,9743.0,112550.0,2196.0,276673.0,191886208.0,33212612.0,PA
23857,Hamilton,147.0,877.0,9777.0,422.0,54122.0,16669093.0,6496939.0,PA
23858,Letterkenny,34.0,160.0,1737.0,73.0,9344.0,3348290.0,1121720.0,PA
23859,Chambersburg,426.0,6352.0,73362.0,1909.0,240222.0,125074587.0,28836871.0,PA
23861,Antrim,131.0,12932.0,149723.0,3214.0,412302.0,255261253.0,49493893.0,PA
23863,Southampton,101.0,7191.0,77910.0,1659.0,212882.0,150142875.0,25554955.0,PA
23864,Quincy,70.0,433.0,5000.0,229.0,29412.0,8525038.0,3530747.0,PA
23866,St. Thomas,102.0,528.0,6095.0,296.0,37534.0,10390770.0,4505675.0,PA
23873,Warren,4.0,18.0,212.0,8.0,1043.0,361314.0,125184.0,PA
23874,Ayr,61.0,702.0,8104.0,152.0,19510.0,13816737.0,2342005.0,PA
23875,Thompson,5.0,30.0,349.0,16.0,2028.0,595830.0,243441.0,PA
23881,Dublin,15.0,78.0,845.0,0.0,1.0,1629299.0,112.0,PA
23882,Hamiltonban,24.0,90.0,995.0,67.0,8463.0,1917408.0,1015913.0,PA
23883,Liberty,27.0,123.0,1361.0,55.0,7014.0,2622985.0,841986.0,PA
23884,Washington,273.0,2625.0,30394.0,967.0,124049.0,51817919.0,14891190.0,PA
23886,Springfield,0.0,1.0,12.0,0.0,0.0,23568.0,2.0,PA
23896,Metal,37.0,161.0,1740.0,124.0,15898.0,3353244.0,1908484.0,PA
23903,Franklin,86.0,211.0,2189.0,291.0,37280.0,4218394.0,4475216.0,PA
23904,Mont Alto,18.0,112.0,1299.0,60.0,7640.0,2214314.0,917085.0,PA
23905,Dublin,13.0,77.0,885.0,38.0,4877.0,1706147.0,585418.0,PA
23907,Todd,24.0,274.0,3160.0,59.0,7606.0,5386784.0,913086.0,PA
23910,Peters,66.0,390.0,4503.0,220.0,28286.0,7677827.0,3395569.0,PA
23918,Montgomery,74.0,311.0,3596.0,138.0,17695.0,6130812.0,2124138.0,PA
23923,Greencastle,126.0,1052.0,12182.0,597.0,75671.0,20769808.0,9083757.0,PA
23943,McConnellsburg,53.0,613.0,7074.0,133.0,17030.0,12060819.0,2044368.0,PA
23952,Mercersburg,56.0,333.0,3848.0,188.0,24167.0,6559787.0,2901108.0,PA
23960,Bethel,32.0,185.0,2137.0,97.0,12403.0,3643978.0,1488836.0,PA
23970,Lurgan,28.0,131.0,1417.0,59.0,7622.0,2731289.0,915017.0,PA
23971,Newburg,3.0,96.0,975.0,16.0,2039.0,1879454.0,244825.0,PA
23972,North Newton,29.0,1038.0,11950.0,0.0,1.0,23029487.0,68.0,PA
23981,Newville,51.0,404.0,4844.0,0.0,0.0,9335474.0,0.0,PA
23984,South Newton,20.0,666.0,7771.0,0.0,4.0,14976032.0,449.0,PA
23993,Orbisonia,18.0,116.0,1251.0,0.0,2.0,2411588.0,181.0,PA
23998,Rockhill,8.0,51.0,553.0,0.0,1.0,1065530.0,80.0,PA
24005,Orrstown,3.0,185.0,2008.0,43.0,5487.0,3869925.0,658678.0,PA
24017,Shade Gap,7.0,39.25,425.5,0.0,0.5,820169.5,58.25,PA
24026,Shippensburg,78.0,786.0,7823.0,165.0,21917.0,15076763.0,2630967.0,PA
24032,Shirleysburg,2.0,45.0,450.0,8.0,1057.0,867191.0,126851.0,PA
24052,Three Springs,7.0,43.0,468.0,0.0,1.0,901621.0,68.0,PA
24058,Southampton,84.0,3082.0,31265.0,510.0,65382.0,60251864.0,7848652.0,PA
24072,Waynesboro,216.0,3016.0,34918.0,782.0,104069.0,59531746.0,12492754.0,PA
24078,Heidelberg,38.0,126.0,1307.0,68.0,8650.0,2519312.0,1038354.0,PA
24079,Berwick,37.0,164.0,1699.0,171.0,21638.0,3273822.0,2597429.0,PA
24080,Hamilton,51.0,228.0,2359.0,237.0,30051.0,4546857.0,3607446.0,PA
24081,Penn,239.0,3203.0,33194.0,1436.0,182166.0,63969295.0,21867668.0,PA
24082,Paradise,42.0,212.0,2199.0,145.0,18374.0,4237181.0,2205664.0,PA
24083,Abbottstown,19.0,83.0,861.0,86.0,10969.0,1659700.0,1316795.0,PA
24084,Chanceford,71.0,323.0,3558.0,107.0,13289.0,6857110.0,1595232.0,PA
24085,Conestoga,58.0,245.0,2726.0,0.0,12.0,5253199.0,1423.0,PA
24086,Lower Chanceford,51.0,190.0,1900.0,110.0,13951.0,3661884.0,1674693.0,PA
24087,East Hopewell,0.0,147.0,1470.0,62.0,7846.0,2833300.0,941822.0,PA
24088,Martic,56.0,211.0,2349.0,0.0,2.0,4526992.0,192.0,PA
24089,Drumore,37.0,176.0,1957.0,0.0,3.0,3770602.0,329.0,PA
24090,Fawn,55.0,281.0,2805.0,143.0,18198.0,5405131.0,2184529.0,PA
24091,Peach Bottom,80.0,537.0,5918.0,245.0,31081.0,11405444.0,3731000.0,PA
24092,Huntington,34.0,88.0,911.0,85.0,10572.0,1754773.0,1269133.0,PA
24093,Menallen,42.0,123.0,1277.0,85.0,10690.0,2461032.0,1283311.0,PA
24094,Butler,53.0,159.0,1644.0,151.0,19131.0,3168822.0,2296594.0,PA
24095,Bendersville,11.0,31.0,323.0,22.0,2708.0,623359.0,325052.0,PA
24096,Tyrone,35.0,91.0,939.0,88.0,10904.0,1809824.0,1308948.0,PA
24100,Straban,127.0,2653.0,27493.0,1010.0,129571.0,52982805.0,15554090.0,PA
24101,Biglerville,43.0,130.0,1348.0,124.0,15688.0,2598457.0,1883224.0,PA
24105,Highland,28.0,128.0,1414.0,57.0,7288.0,2725557.0,874912.0,PA
24106,Arendtsville,27.0,67.0,693.0,92.0,11807.0,1336035.0,1417375.0,PA
24111,Manor,262.0,3281.0,39320.0,1110.0,136492.0,75775687.0,16384911.0,PA
24113,Jefferson,18.0,84.0,874.0,52.0,6540.0,1684186.0,785051.0,PA
24114,North Hopewell,36.0,138.0,1431.0,72.0,9130.0,2758068.0,1095984.0,PA
24115,Yoe,18.0,92.0,955.0,56.0,7061.0,1840456.0,847621.0,PA
24116,Springfield,59.0,431.0,4468.0,400.0,50792.0,8609730.0,6097230.0,PA
24117,Dallastown,90.0,462.0,4787.0,279.0,35394.0,9225587.0,4248837.0,PA
24118,Loganville,12.0,84.0,872.0,78.0,9910.0,1679831.0,1189621.0,PA
24119,York,473.0,3698.0,38328.0,1548.0,196401.0,73864081.0,23576560.0,PA
24123,Fulton,46.0,217.0,2416.0,0.0,3.0,4655494.0,407.0,PA
24124,Delta,23.0,158.0,1741.0,72.0,9145.0,3355950.0,1097814.0,PA
24126,Conewago,93.0,2837.0,29402.0,209.0,26037.0,56662055.0,3125494.0,PA
24127,Dover,48.0,286.0,2964.0,114.0,14404.0,5712146.0,1729037.0,PA
24128,West Manchester,372.0,4883.0,50663.0,1786.0,226528.0,97635066.0,27193055.0,PA
24133,Reading,87.0,247.0,2563.0,203.0,25722.0,4940146.0,3087781.0,PA
24134,Dover,250.0,1362.0,14113.0,742.0,94126.0,27197630.0,11299137.0,PA
24135,East Berlin,48.0,214.0,2222.0,223.0,28298.0,4281597.0,3396991.0,PA
24140,East Prospect,12.0,77.0,904.0,26.0,3224.0,1742853.0,387026.0,PA
24146,Carroll Valley,39.0,181.0,2011.0,81.0,10363.0,3875379.0,1244009.0,PA
24147,Freedom,23.0,106.0,1170.0,47.0,6027.0,2253987.0,723537.0,PA
24149,Cumberland,171.0,705.0,7306.0,460.0,59013.0,14080429.0,7084094.0,PA
24153,Fairfield,24.0,90.0,997.0,67.0,8479.0,1921124.0,1017882.0,PA
24158,Fawn Grove,20.0,105.0,1050.0,54.0,6815.0,2024071.0,818045.0,PA
24163,Shrewsbury,139.0,1006.0,10432.0,465.0,58976.0,20103346.0,7079693.0,PA
24165,Cross Roads,0.0,34.0,335.0,14.0,1789.0,645982.0,214732.0,PA
24166,Windsor,210.0,1252.0,13001.0,604.0,76591.0,25054724.0,9194170.0,PA
24167,Winterstown,17.0,67.0,693.0,35.0,4418.0,1334551.0,530316.0,PA
24168,Felton,17.0,64.0,667.0,34.0,4252.0,1284627.0,510477.0,PA
24183,Mount Pleasant,88.0,268.0,2775.0,261.0,33059.0,5348643.0,3968512.0,PA
24184,Mount Joy,70.0,316.0,3273.0,193.0,24755.0,6307707.0,2971606.0,PA
24187,Bonneauville,28.0,83.0,865.0,81.0,10299.0,1666255.0,1236305.0,PA
24191,Gettysburg,263.0,1480.0,15345.0,30.0,3879.0,29571012.0,465608.0,PA
24194,Manheim,37.0,185.0,1921.0,94.0,11894.0,3702236.0,1427782.0,PA
24196,Shrewsbury,89.0,735.0,7620.0,294.0,37344.0,14684049.0,4482894.0,PA
24197,Codorus,40.0,140.0,1450.0,75.0,9546.0,2793989.0,1145978.0,PA
24199,Glen Rock,38.0,241.0,2503.0,128.0,16241.0,4823365.0,1949614.0,PA
24200,Railroad,3.0,16.0,167.0,9.0,1153.0,322265.0,138418.0,PA
24203,West Manheim,91.0,455.0,4719.0,269.0,34098.0,9093938.0,4093182.0,PA
24205,Jackson,99.0,1541.0,15977.0,411.0,52122.0,30788970.0,6256846.0,PA
24206,Oxford,99.0,611.0,6336.0,374.0,47438.0,12210710.0,5694639.0,PA
24209,Conewago,107.0,802.0,8312.0,670.0,84957.0,16019122.0,10198426.0,PA
24213,Hanover,460.0,3924.0,40672.0,1549.0,196444.0,78380436.0,23581697.0,PA
24214,Union,58.0,174.0,1805.0,151.0,19106.0,3477771.0,2293532.0,PA
24215,McSherrystown,66.0,466.0,4828.0,315.0,39961.0,9304651.0,4796989.0,PA
24222,Lewisberry,4.0,1184.0,13813.0,307.0,38224.0,26619075.0,4588569.0,PA
24227,Germany,52.0,164.0,1700.0,193.0,24495.0,3276547.0,2940403.0,PA
24229,Littlestown,94.0,385.0,3995.0,346.0,43867.0,7699205.0,5265935.0,PA
24236,Manchester,23.0,1184.0,13827.0,105.0,13094.0,26646642.0,1571887.0,PA
24237,Mount Wolf,8.0,397.0,4633.0,35.0,4387.0,8927615.0,526641.0,PA
24238,East Manchester,116.0,3706.0,43289.0,459.0,57178.0,83423072.0,6863835.0,PA
24239,York Haven,18.0,142.0,1664.0,50.0,6236.0,3206536.0,748539.0,PA
24243,Hellam,133.0,959.0,11202.0,361.0,44964.0,21587226.0,5397601.0,PA
24246,Springettsbury,452.0,6005.0,62399.0,2438.0,309274.0,120250841.0,37126125.0,PA
24251,New Freedom,92.0,579.0,5999.0,326.0,41365.0,11560904.0,4965597.0,PA
24252,Hopewell,63.0,314.0,3254.0,179.0,22758.0,6271535.0,2731975.0,PA
24261,New Oxford,51.0,316.0,3279.0,194.0,24546.0,6318108.0,2946540.0,PA
24280,Red Lion,138.0,850.0,8808.0,426.0,54075.0,16974404.0,6491327.0,PA
24281,Lower Windsor,105.0,701.0,8192.0,277.0,34924.0,15787253.0,4192351.0,PA
24284,North Codorus,75.0,367.0,3800.0,222.0,28208.0,7323389.0,3386141.0,PA
24286,Seven Valleys,21.0,98.0,1015.0,60.0,7596.0,1956086.0,911792.0,PA
24289,Jacobus,37.0,271.0,2806.0,251.0,31898.0,5406922.0,3829069.0,PA
24301,Spring Grove,30.0,773.0,8007.0,173.0,21911.0,15430491.0,2630292.0,PA
24308,Stewartstown,43.0,216.0,2242.0,124.0,15675.0,4319687.0,1881721.0,PA
24312,Wellsville,10.0,53.0,623.0,18.0,2187.0,1200816.0,262551.0,PA
24321,Wrightsville,52.0,345.0,4029.0,126.0,15634.0,7763664.0,1876763.0,PA
24324,West Hempfield,211.0,3035.0,36425.0,800.0,98593.0,70195827.0,11835404.0,PA
24333,New Salem,7.0,41.0,427.0,25.0,3122.0,823568.0,374731.0,PA
24337,York Springs,11.0,28.0,292.0,27.0,3390.0,562691.0,406964.0,PA
24342,Spring Garden,197.0,3587.0,37271.0,895.0,113499.0,71826875.0,13624764.0,PA
24343,York,748.0,8028.0,83421.0,4095.0,519418.0,160763813.0,62352369.0,PA
24344,North York,70.0,465.0,4835.0,203.0,25733.0,9316766.0,3089013.0,PA
24353,Manchester,293.0,4166.0,43250.0,2103.0,266794.0,83349472.0,32026684.0,PA
24363,West York,73.0,607.0,6309.0,288.0,36515.0,12158488.0,4383314.0,PA
24371,Yorkana,3.0,21.0,248.0,10.0,1228.0,477139.0,147455.0,PA
24373,Hallam,39.0,310.0,3621.0,121.0,15009.0,6978058.0,1801678.0,PA
24391,West Earl,158.0,1250.0,14999.0,536.0,65808.0,28905094.0,7899710.0,PA
24392,Ephrata,322.0,2846.0,34091.0,1034.0,127009.0,65697415.0,15246503.0,PA
24393,Akron,97.0,544.0,6522.0,239.0,29284.0,12569703.0,3515331.0,PA
24400,East Lampeter,349.0,7206.0,86476.0,1626.0,199636.0,166651809.0,23964865.0,PA
24401,Upper Leacock,194.0,7054.0,84648.0,1459.0,179177.0,163129078.0,21508931.0,PA
24402,Leacock,134.0,708.0,8492.0,0.0,50.0,16364673.0,6018.0,PA
24404,Sadsbury,74.0,476.0,5290.0,0.0,0.0,10194629.0,52.0,PA
24405,Colerain,67.0,301.0,3351.0,139.0,17371.0,6457425.0,2085255.0,PA
24406,West Fallowfield,42.0,231.0,2568.0,63.0,7679.0,4949292.0,921797.0,PA
24407,West Sadsbury,62.0,1035.0,11502.0,168.0,20305.0,22165925.0,2437480.0,PA
24408,Bart,28.0,177.0,1965.0,0.0,0.0,3787038.0,19.0,PA
24409,Upper Oxford,39.0,582.0,5732.0,45.0,5572.0,11047168.0,668916.0,PA
24410,Christiana,25.0,163.0,1813.0,0.0,0.0,3494693.0,18.0,PA
24411,Columbia,182.0,1983.0,23797.0,494.0,60625.0,45859819.0,7277555.0,PA
24415,Marietta,55.0,247.0,2964.0,100.0,12266.0,5711772.0,1472394.0,PA
24420,Mountville,43.0,795.0,9536.0,190.0,23303.0,18377490.0,2797387.0,PA
24426,Pequea,64.0,292.0,3507.0,300.0,36822.0,6758328.0,4420192.0,PA
24427,Brecknock,127.0,543.0,6346.0,0.0,11.0,12229686.0,1318.0,PA
24428,East Earl,154.0,1111.0,13333.0,783.0,96174.0,25694754.0,11544973.0,PA
24430,Adamstown,21.0,475.0,5554.0,91.0,11150.0,10702624.0,1338443.0,PA
24434,Denver,57.0,346.0,4150.0,186.0,22785.0,7997393.0,2735214.0,PA
24435,East Cocalico,196.0,3152.0,37251.0,1101.0,135229.0,71788163.0,16233307.0,PA
24441,Earl,191.0,3050.0,36603.0,763.0,93618.0,70538008.0,11238175.0,PA
24444,Caernarvon,92.0,662.0,7942.0,356.0,43402.0,15306183.0,5210068.0,PA
24445,Terre Hill,15.0,111.0,1337.0,79.0,9646.0,2577000.0,1157878.0,PA
24446,Salisbury,172.0,3808.0,42331.0,0.0,12.0,81577877.0,1443.0,PA
24447,East Hempfield,505.0,8839.0,106073.0,2283.0,280237.0,204417302.0,33640384.0,PA
24448,Manheim,752.0,11074.0,132890.0,3411.0,418791.0,256096876.0,50272769.0,PA
24449,East Petersburg,48.0,1048.0,12577.0,309.0,37923.0,24238190.0,4552389.0,PA
24450,Warwick,282.0,3664.0,43974.0,1108.0,135981.0,84743132.0,16323533.0,PA
24462,West Caln,86.0,483.0,5367.0,169.0,20419.0,10342365.0,2451138.0,PA
24466,Paradise,98.0,1448.0,17377.0,0.0,9.0,33488216.0,1041.0,PA
24474,Providence,90.0,513.0,6151.0,0.0,20.0,11854473.0,2405.0,PA
24481,Lower Oxford,66.0,666.0,6559.0,168.0,22331.0,12640122.0,2680663.0,PA
24483,East Drumore,88.0,517.0,6200.0,192.0,24011.0,11947669.0,2882345.0,PA
24484,Little Britain,51.0,230.0,2556.0,106.0,13251.0,4925881.0,1590684.0,PA
24485,Eden,16.0,250.0,3004.0,5.0,657.0,5790020.0,78925.0,PA
24499,Ephrata,187.0,1589.0,19056.0,876.0,107577.0,36723850.0,12913798.0,PA
24503,Lititz,220.0,1177.0,14121.0,432.0,53079.0,27212391.0,6371700.0,PA
24515,Manheim,91.0,896.0,10747.0,280.0,34325.0,20710601.0,4120493.0,PA
24530,Millersville,85.0,488.0,5851.0,190.0,23291.0,11275227.0,2795872.0,PA
24531,Lancaster,226.0,1920.0,23036.0,580.0,71152.0,44393588.0,8541217.0,PA
24534,Mount Joy,180.0,1251.0,15016.0,375.0,46018.0,28937338.0,5524124.0,PA
24543,Brecknock,45.0,201.0,2345.0,0.0,10.0,4518350.0,1206.0,PA
24546,Caernarvon,89.0,2868.0,33503.0,784.0,96302.0,64564510.0,11560302.0,PA
24547,Honey Brook,109.0,961.0,10686.0,252.0,30773.0,20593294.0,3694055.0,PA
24555,New Holland,82.0,1073.0,12871.0,534.0,65537.0,24804043.0,7867190.0,PA
24562,Strasburg,114.0,851.0,10214.0,326.0,40021.0,19683655.0,4804226.0,PA
24570,West Nottingham,44.0,181.0,1778.0,66.0,8773.0,3427314.0,1053125.0,PA
24588,Quarryville,68.0,1057.0,12689.0,23.0,2777.0,24453812.0,333337.0,PA
24593,Spring,434.0,4072.0,48372.0,1350.0,165737.0,93219143.0,19895455.0,PA
24597,South Heidelberg,83.0,805.0,9661.0,159.0,19573.0,18618916.0,2349549.0,PA
24621,West Lampeter,258.0,5836.0,70033.0,2020.0,247971.0,134963844.0,29767147.0,PA
24633,Lancaster,1068.0,13024.0,156291.0,4591.0,563632.0,301193385.0,67659956.0,PA
24654,Duboistown,19.0,90.0,1077.0,36.0,5184.0,2075458.0,622291.0,PA
24655,Armstrong,21.0,122.0,1464.0,46.0,6431.0,2821936.0,772039.0,PA
24656,Woodward,49.0,434.0,5207.0,217.0,30559.0,10034225.0,3668428.0,PA
24657,Old Lycoming,98.0,1109.0,13306.0,216.0,31520.0,25643340.0,3783776.0,PA
24658,Williamsport,656.0,12216.0,146591.0,3320.0,484417.0,282500957.0,58150717.0,PA
24659,Eldred,19.0,90.0,1040.0,6.0,829.0,2003259.0,99561.0,PA
24660,Hepburn,46.0,289.0,3338.0,47.0,6889.0,6432565.0,826961.0,PA
24661,Plunketts Creek,5.0,25.0,294.0,2.0,234.0,566160.0,28138.0,PA
24662,Hillsgrove,2.0,11.0,113.0,0.0,0.0,217627.0,6.0,PA
24663,Loyalsock,274.0,3672.0,44068.0,1230.0,179427.0,84924759.0,21538910.0,PA
24664,Lycoming,22.0,140.0,1613.0,23.0,3329.0,3108557.0,399631.0,PA
24665,South Williamsport,144.0,1225.0,14696.0,457.0,66717.0,28321773.0,8008847.0,PA
24666,Susquehanna,8.0,46.0,555.0,17.0,2439.0,1070043.0,292748.0,PA
24670,Crawford,1.0,8.0,97.0,0.0,0.0,187284.0,15.0,PA
24672,Washington,16.0,91.0,1096.0,46.0,6704.0,2111309.0,804777.0,PA
24673,Bastress,0.0,17.0,208.0,15.0,2114.0,401019.0,253803.0,PA
24674,Brady,3.0,15.0,176.0,7.0,1077.0,339023.0,129227.0,PA
24676,Nippenose,0.0,34.0,403.0,29.0,4092.0,776101.0,491190.0,PA
24677,Clinton,67.0,386.0,4630.0,194.0,28331.0,8922142.0,3400893.0,PA
24679,Montoursville,177.0,2147.0,25766.0,692.0,100927.0,49653653.0,12115603.0,PA
24680,Wayne,41.0,407.0,4889.0,29.0,3802.0,9421862.0,456425.0,PA
24682,Limestone,0.0,112.0,1341.0,97.0,13629.0,2585039.0,1636058.0,PA
