zip,city,city_vmt_estimate,natl_avg_vmt_estimate,natl_per_capita_vmt_estimate
08511,Plumsted,63478309,75422411,7555
08511,New Hanover,31155545,75422411,7555
08512,West Windsor,304639508,75422411,7555
08512,South Brunswick,576377236,75422411,7555
08512,Monroe,224658859,75422411,7555
08512,East Windsor,314463957,75422411,7555
08512,Cranbury,272263962,75422411,7555
08512,Plainsboro,113570834,75422411,7555
08514,Jackson,380803226,75422411,7555
08514,Upper Freehold,141249699,75422411,7555
08514,Millstone,108327728,75422411,7555
08514,North Hanover,26744565,75422411,7555
08514,Plumsted,63478309,75422411,7555
08515,Mansfield,398930932,75422411,7555
08515,Chesterfield,117806951,75422411,7555
08515,Springfield,161238957,75422411,7555
08515,Bordentown,249379699,75422411,7555
08515,Hamilton,859366226,75422411,7555
08515,North Hanover,26744565,75422411,7555
08518,Bristol,294940358,75422411,7555
08518,Falls,228250204,75422411,7555
08518,Florence,159504098,75422411,7555
08518,Burlington,215123479,75422411,7555
08518,Tullytown,12038646,75422411,7555
08520,West Windsor,304639508,75422411,7555
08520,Monroe,224658859,75422411,7555
08520,East Windsor,314463957,75422411,7555
08520,Cranbury,272263962,75422411,7555
08520,Upper Freehold,141249699,75422411,7555
08520,Millstone,108327728,75422411,7555
08520,Robbinsville,394225639,75422411,7555
08520,Hightstown,16388282,75422411,7555
08525,Hopewell,5632117,75422411,7555
08525,East Amwell,72663522,75422411,7555
08525,Montgomery,94493787,75422411,7555
08525,West Amwell,47179838,75422411,7555
08527,Jackson,380803226,75422411,7555
08527,Toms River,770851775,75422411,7555
08527,Lakewood,405931296,75422411,7555
08527,Manchester,197770999,75422411,7555
08527,Freehold,311424612,75422411,7555
08527,Millstone,108327728,75422411,7555
08527,Howell,383296948,75422411,7555
08528,Franklin,282346440,75422411,7555
08528,South Brunswick,576377236,75422411,7555
08528,Montgomery,94493787,75422411,7555
08528,Princeton,122475470,75422411,7555
08530,Delaware,23713988,75422411,7555
08530,Hopewell,231296073,75422411,7555
08530,East Amwell,72663522,75422411,7555
08530,Solebury,58342598,75422411,7555
08530,New Hope,10474066,75422411,7555
08530,West Amwell,47179838,75422411,7555
08530,Lambertville,11061895,75422411,7555
08533,Jackson,380803226,75422411,7555
08533,Pemberton,148581480,75422411,7555
08533,Manchester,197770999,75422411,7555
08533,North Hanover,26744565,75422411,7555
08533,Plumsted,63478309,75422411,7555
08533,New Hanover,31155545,75422411,7555
08534,Hopewell,231296073,75422411,7555
08534,Lawrence,397744931,75422411,7555
08534,Ewing,215443794,75422411,7555
08534,Pennington,10891702,75422411,7555
08534,West Amwell,47179838,75422411,7555
08535,Roosevelt,2660216,75422411,7555
08535,Monroe,224658859,75422411,7555
08535,East Windsor,314463957,75422411,7555
08535,Millstone,108327728,75422411,7555
08535,Manalapan,208336488,75422411,7555
08536,West Windsor,304639508,75422411,7555
08536,South Brunswick,576377236,75422411,7555
08536,Cranbury,272263962,75422411,7555
08536,Plainsboro,113570834,75422411,7555
08540,West Windsor,304639508,75422411,7555
08540,Franklin,282346440,75422411,7555
08540,South Brunswick,576377236,75422411,7555
08540,Hopewell,231296073,75422411,7555
08540,Lawrence,397744931,75422411,7555
08540,Montgomery,94493787,75422411,7555
08540,Plainsboro,113570834,75422411,7555
08540,Rocky Hill,4647409,75422411,7555
08540,Princeton,122475470,75422411,7555
08542,Princeton,122475470,75422411,7555
08550,West Windsor,304639508,75422411,7555
08550,Lawrence,397744931,75422411,7555
08550,East Windsor,314463957,75422411,7555
08550,Cranbury,272263962,75422411,7555
08550,Hamilton,859366226,75422411,7555
08550,Plainsboro,113570834,75422411,7555
08550,Robbinsville,394225639,75422411,7555
08551,Raritan,168106729,75422411,7555
08551,Delaware,23713988,75422411,7555
08551,Hopewell,231296073,75422411,7555
08551,East Amwell,72663522,75422411,7555
08551,Montgomery,94493787,75422411,7555
08551,West Amwell,47179838,75422411,7555
08551,Hillsborough,175663702,75422411,7555
08553,Franklin,282346440,75422411,7555
08553,Montgomery,94493787,75422411,7555
08553,Rocky Hill,4647409,75422411,7555
08553,Princeton,122475470,75422411,7555
08554,Falls,228250204,75422411,7555
08554,Mansfield,398930932,75422411,7555
08554,Florence,159504098,75422411,7555
08554,Bordentown,249379699,75422411,7555
08555,Roosevelt,2660216,75422411,7555
08555,Upper Freehold,141249699,75422411,7555
08555,Millstone,108327728,75422411,7555
08558,Franklin,282346440,75422411,7555
08558,Hopewell,231296073,75422411,7555
08558,East Amwell,72663522,75422411,7555
08558,Montgomery,94493787,75422411,7555
08558,Rocky Hill,4647409,75422411,7555
08558,Hillsborough,175663702,75422411,7555
08558,Princeton,122475470,75422411,7555
08559,Raritan,168106729,75422411,7555
08559,Delaware,23713988,75422411,7555
08559,East Amwell,72663522,75422411,7555
08559,Solebury,58342598,75422411,7555
08559,Stockton,3237413,75422411,7555
08559,West Amwell,47179838,75422411,7555
08559,Tinicum,31082828,75422411,7555
08559,Plumstead,69754947,75422411,7555
08559,Kingwood,23179579,75422411,7555
08560,Hopewell,231296073,75422411,7555
08560,Solebury,58342598,75422411,7555
08560,Ewing,215443794,75422411,7555
08560,West Amwell,47179838,75422411,7555
08560,Upper Makefield,38660654,75422411,7555
08561,Robbinsville,394225639,75422411,7555
08562,Chesterfield,117806951,75422411,7555
08562,Springfield,161238957,75422411,7555
08562,Upper Freehold,141249699,75422411,7555
08562,Wrightstown,6469384,75422411,7555
08562,North Hanover,26744565,75422411,7555
08562,Plumsted,63478309,75422411,7555
08562,New Hanover,31155545,75422411,7555
08608,Trenton,300715796,75422411,7555
08609,Hamilton,859366226,75422411,7555
08609,Trenton,300715796,75422411,7555
08610,Bordentown,11375591,75422411,7555
08610,Hamilton,859366226,75422411,7555
08610,Trenton,300715796,75422411,7555
08611,Falls,228250204,75422411,7555
08611,Bordentown,249379699,75422411,7555
08611,Lower Makefield,209220003,75422411,7555
08611,Hamilton,859366226,75422411,7555
08611,Trenton,300715796,75422411,7555
08611,Morrisville,31722340,75422411,7555
08618,Hopewell,231296073,75422411,7555
08618,Ewing,215443794,75422411,7555
08618,Lower Makefield,209220003,75422411,7555
08618,Trenton,300715796,75422411,7555
08619,West Windsor,304639508,75422411,7555
08619,Lawrence,397744931,75422411,7555
08619,Hamilton,859366226,75422411,7555
08620,Chesterfield,117806951,75422411,7555
08620,Bordentown,249379699,75422411,7555
08620,Upper Freehold,141249699,75422411,7555
08620,Hamilton,859366226,75422411,7555
08620,North Hanover,26744565,75422411,7555
08628,Hopewell,231296073,75422411,7555
08628,Yardley,8828137,75422411,7555
08628,Ewing,215443794,75422411,7555
08628,Lower Makefield,209220003,75422411,7555
08628,Trenton,300715796,75422411,7555
08628,Upper Makefield,38660654,75422411,7555
08629,Hamilton,859366226,75422411,7555
08629,Trenton,300715796,75422411,7555
08638,Hopewell,231296073,75422411,7555
08638,Lawrence,397744931,75422411,7555
08638,Ewing,215443794,75422411,7555
08638,Hamilton,859366226,75422411,7555
08638,Trenton,300715796,75422411,7555
08640,Pemberton,148581480,75422411,7555
08640,Springfield,161238957,75422411,7555
08640,Wrightstown,6469384,75422411,7555
08640,New Hanover,31155545,75422411,7555
08641,North Hanover,26744565,75422411,7555
08641,New Hanover,31155545,75422411,7555
08648,West Windsor,304639508,75422411,7555
08648,Hopewell,231296073,75422411,7555
08648,Lawrence,397744931,75422411,7555
08648,Ewing,215443794,75422411,7555
08648,Hamilton,859366226,75422411,7555
08648,Trenton,300715796,75422411,7555
08648,Princeton,122475470,75422411,7555
08690,West Windsor,304639508,75422411,7555
08690,Lawrence,397744931,75422411,7555
08690,Hamilton,859366226,75422411,7555
08690,Robbinsville,394225639,75422411,7555
08691,West Windsor,304639508,75422411,7555
08691,East Windsor,314463957,75422411,7555
08691,Upper Freehold,141249699,75422411,7555
08691,Allentown,5637885,75422411,7555
08691,Millstone,108327728,75422411,7555
08691,Hamilton,859366226,75422411,7555
08691,Robbinsville,394225639,75422411,7555
08701,Jackson,380803226,75422411,7555
08701,Toms River,770851775,75422411,7555
08701,Lakewood,405931296,75422411,7555
08701,Howell,383296948,75422411,7555
08701,Brick,405501509,75422411,7555
08720,Wall,669828102,75422411,7555
08720,Brick,405501509,75422411,7555
08721,Berkeley,156706341,75422411,7555
08721,Lacey,218680345,75422411,7555
08721,Beachwood,60985520,75422411,7555
08721,Pine Beach,1373080,75422411,7555
08721,Ocean Gate,1833075,75422411,7555
08722,Berkeley,156706341,75422411,7555
08722,Toms River,770851775,75422411,7555
08722,Beachwood,60985520,75422411,7555
08722,Pine Beach,1373080,75422411,7555
08722,South Toms River,44570882,75422411,7555
08723,Toms River,770851775,75422411,7555
08723,Lakewood,405931296,75422411,7555
08723,Brick,405501509,75422411,7555
08724,Wall,669828102,75422411,7555
08724,Lakewood,405931296,75422411,7555
08724,Howell,383296948,75422411,7555
08724,Point Pleasant,34717111,75422411,7555
08724,Brick,405501509,75422411,7555
08730,Wall,669828102,75422411,7555
08730,Brielle,22823582,75422411,7555
08730,Manasquan,19456294,75422411,7555
08730,Point Pleasant Beach,36626166,75422411,7555
08731,Ocean,81843685,75422411,7555
08731,Berkeley,156706341,75422411,7555
08731,Manchester,197770999,75422411,7555
08731,Lacey,218680345,75422411,7555
08732,Toms River,770851775,75422411,7555
08732,Island Heights,1554590,75422411,7555
08733,Jackson,380803226,75422411,7555
08733,Manchester,197770999,75422411,7555
08733,Lakehurst,16891215,75422411,7555
08734,Berkeley,156706341,75422411,7555
08734,Lacey,218680345,75422411,7555
08735,Toms River,770851775,75422411,7555
08735,Lavallette,15809012,75422411,7555
08735,Brick,405501509,75422411,7555
08736,Wall,669828102,75422411,7555
08736,Brielle,22823582,75422411,7555
08736,Manasquan,19456294,75422411,7555
08736,Brick,405501509,75422411,7555
08736,Sea Girt,6692941,75422411,7555
08738,Toms River,770851775,75422411,7555
08738,Bay Head,11360079,75422411,7555
08738,Brick,405501509,75422411,7555
08738,Mantoloking,16123847,75422411,7555
08740,Berkeley,156706341,75422411,7555
08740,Ocean Gate,1833075,75422411,7555
08741,Berkeley,156706341,75422411,7555
08741,Beachwood,60985520,75422411,7555
08741,Pine Beach,1373080,75422411,7555
08742,Brielle,22823582,75422411,7555
08742,Bay Head,11360079,75422411,7555
08742,Point Pleasant,34717111,75422411,7555
08742,Brick,405501509,75422411,7555
08742,Point Pleasant Beach,36626166,75422411,7555
08742,Mantoloking,16123847,75422411,7555
08750,Wall,669828102,75422411,7555
08750,Manasquan,19456294,75422411,7555
08750,Spring Lake Heights,16684743,75422411,7555
08750,Sea Girt,6692941,75422411,7555
08751,Berkeley,156706341,75422411,7555
08751,Toms River,770851775,75422411,7555
08751,Lavallette,15809012,75422411,7555
08751,Seaside Park,8453537,75422411,7555
08751,Seaside Heights,9014137,75422411,7555
08752,Ocean,81843685,75422411,7555
08752,Berkeley,156706341,75422411,7555
08752,Lacey,218680345,75422411,7555
08752,Seaside Park,8453537,75422411,7555
08752,Seaside Heights,9014137,75422411,7555
08753,Toms River,770851775,75422411,7555
08753,Lakewood,405931296,75422411,7555
08753,Island Heights,1554590,75422411,7555
08753,Brick,405501509,75422411,7555
08753,South Toms River,44570882,75422411,7555
08755,Jackson,380803226,75422411,7555
08755,Berkeley,156706341,75422411,7555
08755,Toms River,770851775,75422411,7555
08755,Lakewood,405931296,75422411,7555
08755,Manchester,197770999,75422411,7555
08757,Berkeley,156706341,75422411,7555
08757,Toms River,770851775,75422411,7555
08757,Manchester,197770999,75422411,7555
08757,Lacey,218680345,75422411,7555
08757,Beachwood,60985520,75422411,7555
08757,South Toms River,44570882,75422411,7555
08758,Barnegat,142430786,75422411,7555
08758,Ocean,81843685,75422411,7555
08758,Lacey,218680345,75422411,7555
08759,Jackson,380803226,75422411,7555
08759,Berkeley,156706341,75422411,7555
08759,Pemberton,148581480,75422411,7555
08759,Manchester,197770999,75422411,7555
08759,Lacey,218680345,75422411,7555
08759,Lakehurst,16891215,75422411,7555
08759,Plumsted,63478309,75422411,7555
08759,Woodland,59099867,75422411,7555
08801,Raritan,168106729,75422411,7555
08801,Lebanon,48973765,75422411,7555
08801,Union,162735155,75422411,7555
08801,High Bridge,5514908,75422411,7555
08801,Franklin,23685792,75422411,7555
08801,Clinton,309712349,75422411,7555
08802,Bethlehem,118618349,75422411,7555
08802,Alexandria,33271258,75422411,7555
08802,Union,162735155,75422411,7555
08802,Washington,53960401,75422411,7555
08802,Franklin,34932355,75422411,7555
08804,Bethlehem,118618349,75422411,7555
08804,Alexandria,33271258,75422411,7555
08804,Holland,14566533,75422411,7555
08804,Greenwich,121525377,75422411,7555
08804,Bloomsbury,19230339,75422411,7555
08804,Pohatcong,97925710,75422411,7555
08804,Franklin,34932355,75422411,7555
08805,Bridgewater,660369921,75422411,7555
08805,Middlesex,38120621,75422411,7555
08805,South Bound Brook,7158656,75422411,7555
08805,Green Brook,73373562,75422411,7555
08805,Warren,255499709,75422411,7555
08805,Bound Brook,48879072,75422411,7555
08807,Bernards,296426994,75422411,7555
08807,Bridgewater,660369921,75422411,7555
08807,Manville,21385774,75422411,7555
08807,Somerville,60828373,75422411,7555
08807,Branchburg,110903364,75422411,7555
08807,Raritan,75479440,75422411,7555
08807,Hillsborough,175663702,75422411,7555
08807,Bound Brook,48879072,75422411,7555
08807,Bedminster,351688506,75422411,7555
08809,Lebanon,28996603,75422411,7555
08809,Union,162735155,75422411,7555
08809,High Bridge,5514908,75422411,7555
08809,Franklin,23685792,75422411,7555
08809,Clinton,309712349,75422411,7555
08810,South Brunswick,576377236,75422411,7555
08812,Bridgewater,660369921,75422411,7555
08812,Middlesex,38120621,75422411,7555
08812,Plainfield,107820751,75422411,7555
08812,Piscataway,424416393,75422411,7555
08812,Green Brook,73373562,75422411,7555
08812,North Plainfield,95730624,75422411,7555
08812,Watchung,99049400,75422411,7555
08812,Dunellen,20658463,75422411,7555
08812,Warren,255499709,75422411,7555
08816,North Brunswick,328208710,75422411,7555
08816,South Brunswick,576377236,75422411,7555
08816,Edison,979287893,75422411,7555
08816,Old Bridge,542089285,75422411,7555
08816,New Brunswick,285245880,75422411,7555
08816,Helmetta,4858475,75422411,7555
08816,Spotswood,14025844,75422411,7555
08816,East Brunswick,544521902,75422411,7555
08816,Sayreville,509854036,75422411,7555
08816,South River,21722950,75422411,7555
08816,Milltown,65596795,75422411,7555
08817,Edison,979287893,75422411,7555
08817,South Plainfield,159041695,75422411,7555
08817,Metuchen,118766073,75422411,7555
08817,Piscataway,424416393,75422411,7555
08817,Highland Park,20044584,75422411,7555
08817,New Brunswick,285245880,75422411,7555
08817,East Brunswick,544521902,75422411,7555
08820,Edison,979287893,75422411,7555
08820,Scotch Plains,100481575,75422411,7555
08820,South Plainfield,159041695,75422411,7555
08820,Metuchen,118766073,75422411,7555
08820,Woodbridge,1388315158,75422411,7555
08820,Clark,245516329,75422411,7555
08821,Hillsborough,175663702,75422411,7555
08822,Raritan,168106729,75422411,7555
08822,Delaware,23713988,75422411,7555
08822,East Amwell,72663522,75422411,7555
08822,Franklin,23685792,75422411,7555
08822,Readington,260318823,75422411,7555
08822,Clinton,309712349,75422411,7555
08822,Branchburg,110903364,75422411,7555
08822,Hillsborough,175663702,75422411,7555
08822,Kingwood,23179579,75422411,7555
08822,Flemington,23980932,75422411,7555
08823,Franklin,282346440,75422411,7555
08823,North Brunswick,328208710,75422411,7555
08823,South Brunswick,576377236,75422411,7555
08824,Franklin,282346440,75422411,7555
08824,North Brunswick,328208710,75422411,7555
08824,South Brunswick,576377236,75422411,7555
08825,Alexandria,33271258,75422411,7555
08825,Franklin,23685792,75422411,7555
08825,Frenchtown,4881830,75422411,7555
08825,Tinicum,31082828,75422411,7555
08825,Kingwood,23179579,75422411,7555
08826,Bethlehem,118618349,75422411,7555
08826,Lebanon,28996603,75422411,7555
08826,Union,162735155,75422411,7555
08826,Washington,71007118,75422411,7555
08826,Glen Gardner,14655822,75422411,7555
08826,Mansfield,40611494,75422411,7555
08827,Bethlehem,118618349,75422411,7555
08827,Alexandria,33271258,75422411,7555
08827,Lebanon,28996603,75422411,7555
