zip,city,city_fuel_use_diesel_min,city_fuel_use_diesel_avg,city_fuel_use_diesel_max,city_fuel_use_gas_min,city_fuel_use_gas_avg,city_fuel_use_gas_max
76634,Clifton,3700,619803,5187400,8000,2105975,15610200
76635,Coolidge,200,207870,6368200,700,480152,6502800
76636,Covington,200,207870,6368200,700,480152,6502800
76637,Cranfills Gap,200,207870,6368200,700,480152,6502800
76638,Waco,1516200,7913503,24149500,9092100,33786023,110227100
76638,Crawford,200,207870,6368200,700,480152,6502800
76639,Dawson,100,133072,8231400,100,293292,20595700
76640,Leroy,200,207870,6368200,700,480152,6502800
76640,Lacy-Lakeview,3700,619803,5187400,8000,2105975,15610200
76640,Ross,200,207870,6368200,700,480152,6502800
76641,Frost,100,133072,8231400,100,293292,20595700
76642,Groesbeck,3700,619803,5187400,8000,2105975,15610200
76643,Waco,1516200,7913503,24149500,9092100,33786023,110227100
76643,Hewitt,108700,1932928,9413100,658200,8339321,44226000
76645,Hillsboro,3700,619803,5187400,8000,2105975,15610200
76645,Carl's Corner,200,207870,6368200,700,480152,6502800
76648,Hubbard,200,207870,6368200,700,480152,6502800
76649,Iredell,200,207870,6368200,700,480152,6502800
76651,Italy,100,133072,8231400,100,293292,20595700
76651,Milford,100,133072,8231400,100,293292,20595700
76653,Kosse,200,207870,6368200,700,480152,6502800
76655,Waco,1516200,7913503,24149500,9092100,33786023,110227100
76655,Golinda,200,207870,6368200,700,480152,6502800
76655,Lorena,200,207870,6368200,700,480152,6502800
76655,Hewitt,108700,1932928,9413100,658200,8339321,44226000
76655,Woodway,3700,619803,5187400,8000,2105975,15610200
76655,Robinson,108700,1932928,9413100,658200,8339321,44226000
76656,Lott,200,207870,6368200,700,480152,6502800
76657,Waco,1516200,7913503,24149500,9092100,33786023,110227100
76657,McGregor,3700,619803,5187400,8000,2105975,15610200
76660,Malone,200,207870,6368200,700,480152,6502800
76661,Marlin,3700,619803,5187400,8000,2105975,15610200
76664,Hallsburg,200,207870,6368200,700,480152,6502800
76664,Mart,200,207870,6368200,700,480152,6502800
76665,Meridian,200,207870,6368200,700,480152,6502800
76666,Mertens,200,207870,6368200,700,480152,6502800
76667,Tehuacana,200,207870,6368200,700,480152,6502800
76667,Mexia,3700,619803,5187400,8000,2105975,15610200
76670,Milford,100,133072,8231400,100,293292,20595700
76670,Carl's Corner,200,207870,6368200,700,480152,6502800
76671,Morgan,200,207870,6368200,700,480152,6502800
76673,Mount Calm,200,207870,6368200,700,480152,6502800
76676,Penelope,200,207870,6368200,700,480152,6502800
76681,Angus,100,133072,8231400,100,293292,20595700
76681,Streetman,100,133072,8231400,100,293292,20595700
76681,Richland,100,133072,8231400,100,293292,20595700
76682,Hallsburg,200,207870,6368200,700,480152,6502800
76682,Riesel,200,207870,6368200,700,480152,6502800
76687,Thornton,200,207870,6368200,700,480152,6502800
76689,Valley Mills,200,207870,6368200,700,480152,6502800
76690,Walnut Springs,200,207870,6368200,700,480152,6502800
76691,West,3700,619803,5187400,8000,2105975,15610200
76691,Gholson,200,207870,6368200,700,480152,6502800
76691,Leroy,200,207870,6368200,700,480152,6502800
76691,Ross,200,207870,6368200,700,480152,6502800
76692,Whitney,200,207870,6368200,700,480152,6502800
76693,Kirvin,200,207870,6368200,700,480152,6502800
76693,Wortham,200,207870,6368200,700,480152,6502800
76693,Richland,100,133072,8231400,100,293292,20595700
76701,Waco,1516200,7913503,24149500,9092100,33786023,110227100
76704,Waco,1516200,7913503,24149500,9092100,33786023,110227100
76704,Lacy-Lakeview,3700,619803,5187400,8000,2105975,15610200
76704,Bellmead,3700,619803,5187400,8000,2105975,15610200
76705,Waco,1516200,7913503,24149500,9092100,33786023,110227100
76705,Hallsburg,200,207870,6368200,700,480152,6502800
76705,Gholson,200,207870,6368200,700,480152,6502800
76705,Lacy-Lakeview,3700,619803,5187400,8000,2105975,15610200
76705,Bellmead,3700,619803,5187400,8000,2105975,15610200
76706,Waco,1516200,7913503,24149500,9092100,33786023,110227100
76706,Hewitt,108700,1932928,9413100,658200,8339321,44226000
76706,Robinson,108700,1932928,9413100,658200,8339321,44226000
76707,Waco,1516200,7913503,24149500,9092100,33786023,110227100
76708,Waco,1516200,7913503,24149500,9092100,33786023,110227100
76708,Gholson,200,207870,6368200,700,480152,6502800
76710,Waco,1516200,7913503,24149500,9092100,33786023,110227100
76710,Beverly Hills,200,207870,6368200,700,480152,6502800
76711,Waco,1516200,7913503,24149500,9092100,33786023,110227100
76711,Beverly Hills,200,207870,6368200,700,480152,6502800
76711,Robinson,108700,1932928,9413100,658200,8339321,44226000
76712,Waco,1516200,7913503,24149500,9092100,33786023,110227100
76712,Hewitt,108700,1932928,9413100,658200,8339321,44226000
76712,Woodway,3700,619803,5187400,8000,2105975,15610200
76712,Robinson,108700,1932928,9413100,658200,8339321,44226000
76798,Waco,1516200,7913503,24149500,9092100,33786023,110227100
76801,Brownwood,500,1867105,17677000,5700,8639455,50183000
76801,Early,6500,567772,6102500,14200,1794055,14663400
76801,Santa Anna,100,133072,8231400,100,293292,20595700
76802,Brownwood,500,1867105,17677000,5700,8639455,50183000
76802,Early,6500,567772,6102500,14200,1794055,14663400
76821,Winters,6500,567772,6102500,14200,1794055,14663400
76821,Ballinger,6500,567772,6102500,14200,1794055,14663400
76823,Bangs,100,133072,8231400,100,293292,20595700
76825,Brady,6500,567772,6102500,14200,1794055,14663400
76834,Coleman,6500,567772,6102500,14200,1794055,14663400
76837,Eden,100,133072,8231400,100,293292,20595700
76844,Goldthwaite,100,133072,8231400,100,293292,20595700
76849,Junction,6500,567772,6102500,14200,1794055,14663400
76853,Lometa,100,133072,8231400,100,293292,20595700
76856,Mason,100,133072,8231400,100,293292,20595700
76858,Melvin,100,133072,8231400,100,293292,20595700
76859,Menard,100,133072,8231400,100,293292,20595700
76861,Miles,100,133072,8231400,100,293292,20595700
76864,Mullin,100,133072,8231400,100,293292,20595700
76866,Paint Rock,100,133072,8231400,100,293292,20595700
76871,Richland Springs,100,133072,8231400,100,293292,20595700
76877,San Saba,6500,567772,6102500,14200,1794055,14663400
76878,Santa Anna,100,133072,8231400,100,293292,20595700
76901,San Angelo,15000,6140762,24965900,126000,30594511,120869200
76903,San Angelo,15000,6140762,24965900,126000,30594511,120869200
76904,San Angelo,15000,6140762,24965900,126000,30594511,120869200
76905,San Angelo,15000,6140762,24965900,126000,30594511,120869200
76908,San Angelo,15000,6140762,24965900,126000,30594511,120869200
76932,Big Lake,6500,567772,6102500,14200,1794055,14663400
76933,Bronte,100,133072,8231400,100,293292,20595700
76936,Eldorado,100,133072,8231400,100,293292,20595700
76941,Mertzon,100,133072,8231400,100,293292,20595700
76945,Robert Lee,100,133072,8231400,100,293292,20595700
76950,Sonora,6500,567772,6102500,14200,1794055,14663400
76951,Sterling City,100,133072,8231400,100,293292,20595700
77002,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77003,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77004,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77005,Southside Place,200,207870,6368200,700,480152,6502800
77005,West University Place,108700,1932928,9413100,658200,8339321,44226000
77005,Bellaire,108700,1932928,9413100,658200,8339321,44226000
77005,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77006,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77007,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77008,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77009,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77010,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77011,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77012,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77013,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77014,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77015,Galena Park,108700,1932928,9413100,658200,8339321,44226000
77015,Jacinto City,108700,1932928,9413100,658200,8339321,44226000
77015,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77016,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77017,Pasadena,1516200,7913503,24149500,9092100,33786023,110227100
77017,South Houston,108700,1932928,9413100,658200,8339321,44226000
77017,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77018,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77019,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77020,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77021,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77022,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77023,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77024,Bunker Hill Village,3700,619803,5187400,8000,2105975,15610200
77024,Hunters Creek Village,3700,619803,5187400,8000,2105975,15610200
77024,Spring Valley Village,3700,619803,5187400,8000,2105975,15610200
77024,Hedwig Village,3700,619803,5187400,8000,2105975,15610200
77024,Hilshire Village,200,207870,6368200,700,480152,6502800
77024,Piney Point Village,3700,619803,5187400,8000,2105975,15610200
77024,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77025,Southside Place,200,207870,6368200,700,480152,6502800
77025,West University Place,108700,1932928,9413100,658200,8339321,44226000
77025,Bellaire,108700,1932928,9413100,658200,8339321,44226000
77025,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77026,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77027,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77028,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77029,Galena Park,108700,1932928,9413100,658200,8339321,44226000
77029,Jacinto City,108700,1932928,9413100,658200,8339321,44226000
77029,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77030,West University Place,108700,1932928,9413100,658200,8339321,44226000
77030,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77031,Stafford,108700,1932928,9413100,658200,8339321,44226000
77031,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77032,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77033,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77034,Pasadena,1516200,7913503,24149500,9092100,33786023,110227100
77034,South Houston,108700,1932928,9413100,658200,8339321,44226000
77034,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77035,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77035,Missouri City,1516200,7913503,24149500,9092100,33786023,110227100
77036,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77037,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77038,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77039,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77040,Jersey Village,3700,619803,5187400,8000,2105975,15610200
77040,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77041,Jersey Village,3700,619803,5187400,8000,2105975,15610200
77041,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77042,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77043,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77044,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77045,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77046,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77047,Pearland,1516200,7913503,24149500,9092100,33786023,110227100
77047,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77048,Pearland,1516200,7913503,24149500,9092100,33786023,110227100
77048,Brookside Village,200,207870,6368200,700,480152,6502800
77048,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77049,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77050,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77051,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77053,Pearland,1516200,7913503,24149500,9092100,33786023,110227100
77053,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77053,Missouri City,1516200,7913503,24149500,9092100,33786023,110227100
77054,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77055,Hunters Creek Village,3700,619803,5187400,8000,2105975,15610200
77055,Spring Valley Village,3700,619803,5187400,8000,2105975,15610200
77055,Hedwig Village,3700,619803,5187400,8000,2105975,15610200
77055,Hilshire Village,200,207870,6368200,700,480152,6502800
77055,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77056,Bellaire,108700,1932928,9413100,658200,8339321,44226000
77056,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77057,Hunters Creek Village,3700,619803,5187400,8000,2105975,15610200
77057,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77058,Webster,108700,1932928,9413100,658200,8339321,44226000
77058,Pasadena,1516200,7913503,24149500,9092100,33786023,110227100
77058,Nassau Bay,3700,619803,5187400,8000,2105975,15610200
77058,League City,1516200,7913503,24149500,9092100,33786023,110227100
77058,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77059,Pasadena,1516200,7913503,24149500,9092100,33786023,110227100
77059,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77060,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77061,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77062,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77063,Hunters Creek Village,3700,619803,5187400,8000,2105975,15610200
77063,Piney Point Village,3700,619803,5187400,8000,2105975,15610200
77063,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77064,Jersey Village,3700,619803,5187400,8000,2105975,15610200
77064,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77065,Jersey Village,3700,619803,5187400,8000,2105975,15610200
77065,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77066,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77067,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77068,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77069,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77070,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77071,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77071,Missouri City,1516200,7913503,24149500,9092100,33786023,110227100
77072,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77073,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77074,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77075,Pearland,1516200,7913503,24149500,9092100,33786023,110227100
77075,Brookside Village,200,207870,6368200,700,480152,6502800
77075,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77076,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77077,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77078,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77079,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77080,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77081,Bellaire,108700,1932928,9413100,658200,8339321,44226000
77081,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77082,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77083,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77084,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77085,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77085,Missouri City,1516200,7913503,24149500,9092100,33786023,110227100
77086,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77087,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77088,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
77089,Friendswood,108700,1932928,9413100,658200,8339321,44226000
77089,Pearland,1516200,7913503,24149500,9092100,33786023,110227100
77089,Houston,42422300,157846167,389005700,199511500,601485433,1305263400
