city,state,type,value,dataclass
Kasaan,AK,r_gas_lb_ghg,24198.0,Normal
Kenai,AK,r_housing_units,30850000.0,Normal
Kenai,AK,r_total_pop,37755000.0,Normal
Kenai,AK,r_gas_1kdollars,34310000.0,Normal
Kenai,AK,r_gas_lb_ghg,41575994.0,Normal
Ketchikan,AK,r_housing_units,32620000.0,Normal
Ketchikan,AK,r_total_pop,40945000.0,Normal
Ketchikan,AK,r_gas_1kdollars,1070000.0,Normal
Ketchikan,AK,r_gas_lb_ghg,1684524.0,Normal
Kiana,AK,r_housing_units,890000.0,Normal
Kiana,AK,r_total_pop,1710000.0,Normal
Kiana,AK,r_gas_1kdollars,40000.0,Normal
Kiana,AK,r_gas_lb_ghg,66821.0,Normal
King Cove,AK,r_housing_units,2420000.0,Normal
King Cove,AK,r_total_pop,5400000.0,Normal
King Cove,AK,r_gas_1kdollars,120000.0,Normal
King Cove,AK,r_gas_lb_ghg,192532.0,Normal
Kivalina,AK,r_housing_units,610000.0,Normal
Kivalina,AK,r_total_pop,3355000.0,Normal
Kivalina,AK,r_gas_1kdollars,30000.0,Normal
Kivalina,AK,r_gas_lb_ghg,46261.0,Normal
Klawock,AK,r_housing_units,3020000.0,Normal
Klawock,AK,r_total_pop,4280000.0,Normal
Klawock,AK,r_gas_1kdollars,130000.0,Normal
Klawock,AK,r_gas_lb_ghg,202459.0,Normal
Kobuk,AK,r_housing_units,320000.0,Normal
Kobuk,AK,r_total_pop,685000.0,Normal
Kobuk,AK,r_gas_1kdollars,20000.0,Normal
Kobuk,AK,r_gas_lb_ghg,23831.0,Normal
Kodiak,AK,r_housing_units,19640000.0,Normal
Kodiak,AK,r_total_pop,31360000.0,Normal
Kodiak,AK,r_gas_1kdollars,910000.0,Normal
Kodiak,AK,r_gas_lb_ghg,1430044.0,Normal
Kotlik,AK,r_housing_units,1180000.0,Normal
Kotlik,AK,r_total_pop,3310000.0,Normal
Kotlik,AK,r_gas_1kdollars,0.0,Normal
Kotlik,AK,r_gas_lb_ghg,0.0,Normal
Kotzebue,AK,r_housing_units,9440000.0,Normal
Kotzebue,AK,r_total_pop,16440000.0,Normal
Kotzebue,AK,r_gas_1kdollars,380000.0,Normal
Kotzebue,AK,r_gas_lb_ghg,597289.0,Normal
Koyuk,AK,r_housing_units,680000.0,Normal
Koyuk,AK,r_total_pop,1305000.0,Normal
Koyuk,AK,r_gas_1kdollars,30000.0,Normal
Koyuk,AK,r_gas_lb_ghg,48662.0,Normal
Koyukuk,AK,r_housing_units,350000.0,Normal
Koyukuk,AK,r_total_pop,395000.0,Normal
Koyukuk,AK,r_gas_1kdollars,0.0,Normal
Koyukuk,AK,r_gas_lb_ghg,0.0,Normal
Kupreanof,AK,r_housing_units,160000.0,Normal
Kupreanof,AK,r_total_pop,120000.0,Normal
Kupreanof,AK,r_gas_1kdollars,10000.0,Normal
Kupreanof,AK,r_gas_lb_ghg,10353.0,Normal
Kwethluk,AK,r_housing_units,1810000.0,Normal
Kwethluk,AK,r_total_pop,3935000.0,Normal
Kwethluk,AK,r_gas_1kdollars,80000.0,Normal
Kwethluk,AK,r_gas_lb_ghg,129522.0,Normal
Larsen Bay,AK,r_housing_units,450000.0,Normal
Larsen Bay,AK,r_total_pop,235000.0,Normal
Larsen Bay,AK,r_gas_1kdollars,20000.0,Normal
Larsen Bay,AK,r_gas_lb_ghg,34188.0,Normal
Lower Kalskag,AK,r_housing_units,490000.0,Normal
Lower Kalskag,AK,r_total_pop,1430000.0,Normal
Lower Kalskag,AK,r_gas_1kdollars,30000.0,Normal
Lower Kalskag,AK,r_gas_lb_ghg,42828.0,Normal
Manokotak,AK,r_housing_units,610000.0,Normal
Manokotak,AK,r_total_pop,3935000.0,Normal
Manokotak,AK,r_gas_1kdollars,30000.0,Normal
Manokotak,AK,r_gas_lb_ghg,41312.0,Normal
Marshall,AK,r_housing_units,860000.0,Normal
Marshall,AK,r_total_pop,1715000.0,Normal
Marshall,AK,r_gas_1kdollars,0.0,Normal
Marshall,AK,r_gas_lb_ghg,0.0,Normal
McGrath,AK,r_housing_units,940000.0,Normal
McGrath,AK,r_total_pop,1660000.0,Normal
McGrath,AK,r_gas_1kdollars,50000.0,Normal
McGrath,AK,r_gas_lb_ghg,85382.0,Normal
Mekoryuk,AK,r_housing_units,670000.0,Normal
Mekoryuk,AK,r_total_pop,955000.0,Normal
Mekoryuk,AK,r_gas_1kdollars,30000.0,Normal
Mekoryuk,AK,r_gas_lb_ghg,48220.0,Normal
Mountain Village,AK,r_housing_units,1680000.0,Normal
Mountain Village,AK,r_total_pop,4190000.0,Normal
Mountain Village,AK,r_gas_1kdollars,0.0,Normal
Mountain Village,AK,r_gas_lb_ghg,0.0,Normal
Napakiak,AK,r_housing_units,890000.0,Normal
Napakiak,AK,r_total_pop,2020000.0,Normal
Napakiak,AK,r_gas_1kdollars,40000.0,Normal
Napakiak,AK,r_gas_lb_ghg,63920.0,Normal
Napaskiak,AK,r_housing_units,1060000.0,Normal
Napaskiak,AK,r_total_pop,2120000.0,Normal
Napaskiak,AK,r_gas_1kdollars,50000.0,Normal
Napaskiak,AK,r_gas_lb_ghg,75695.0,Normal
Nenana,AK,r_housing_units,850000.0,Normal
Nenana,AK,r_total_pop,1865000.0,Normal
Nenana,AK,r_gas_1kdollars,50000.0,Normal
Nenana,AK,r_gas_lb_ghg,73259.0,Normal
New Stuyahok,AK,r_housing_units,580000.0,Normal
New Stuyahok,AK,r_total_pop,2830000.0,Normal
New Stuyahok,AK,r_gas_1kdollars,20000.0,Normal
New Stuyahok,AK,r_gas_lb_ghg,38917.0,Normal
Newhalen,AK,r_housing_units,160000.0,Normal
Newhalen,AK,r_total_pop,715000.0,Normal
Newhalen,AK,r_gas_1kdollars,10000.0,Normal
Newhalen,AK,r_gas_lb_ghg,13925.0,Normal
Nightmute,AK,r_housing_units,480000.0,Normal
Nightmute,AK,r_total_pop,1165000.0,Normal
Nightmute,AK,r_gas_1kdollars,20000.0,Normal
Nightmute,AK,r_gas_lb_ghg,34203.0,Normal
Nikolai,AK,r_housing_units,230000.0,Normal
Nikolai,AK,r_total_pop,600000.0,Normal
Nikolai,AK,r_gas_1kdollars,10000.0,Normal
Nikolai,AK,r_gas_lb_ghg,21017.0,Normal
Nome,AK,r_housing_units,11280000.0,Normal
Nome,AK,r_total_pop,18910000.0,Normal
Nome,AK,r_gas_1kdollars,530000.0,Normal
Nome,AK,r_gas_lb_ghg,829060.0,Normal
Nondalton,AK,r_housing_units,290000.0,Normal
Nondalton,AK,r_total_pop,930000.0,Normal
Nondalton,AK,r_gas_1kdollars,20000.0,Normal
Nondalton,AK,r_gas_lb_ghg,25666.0,Normal
Noorvik,AK,r_housing_units,1060000.0,Normal
Noorvik,AK,r_total_pop,3025000.0,Normal
Noorvik,AK,r_gas_1kdollars,50000.0,Normal
Noorvik,AK,r_gas_lb_ghg,79905.0,Normal
North Pole,AK,r_housing_units,7810000.0,Normal
North Pole,AK,r_total_pop,11500000.0,Normal
North Pole,AK,r_gas_1kdollars,300000.0,Normal
North Pole,AK,r_gas_lb_ghg,466933.0,Normal
Nuiqsut,AK,r_housing_units,930000.0,Normal
Nuiqsut,AK,r_total_pop,1735000.0,Normal
Nuiqsut,AK,r_gas_1kdollars,70000.0,Normal
Nuiqsut,AK,r_gas_lb_ghg,110604.0,Normal
Nulato,AK,r_housing_units,860000.0,Normal
Nulato,AK,r_total_pop,1430000.0,Normal
Nulato,AK,r_gas_1kdollars,0.0,Normal
Nulato,AK,r_gas_lb_ghg,0.0,Normal
Nunam Iqua,AK,r_housing_units,370000.0,Normal
Nunam Iqua,AK,r_total_pop,590000.0,Normal
Nunam Iqua,AK,r_gas_1kdollars,0.0,Normal
Nunam Iqua,AK,r_gas_lb_ghg,0.0,Normal
Nunapitchuk,AK,r_housing_units,1030000.0,Normal
Nunapitchuk,AK,r_total_pop,3210000.0,Normal
Nunapitchuk,AK,r_gas_1kdollars,50000.0,Normal
Nunapitchuk,AK,r_gas_lb_ghg,74012.0,Normal
Old Harbor,AK,r_housing_units,670000.0,Normal
Old Harbor,AK,r_total_pop,1510000.0,Normal
Old Harbor,AK,r_gas_1kdollars,30000.0,Normal
Old Harbor,AK,r_gas_lb_ghg,51281.0,Normal
Ouzinkie,AK,r_housing_units,560000.0,Normal
Ouzinkie,AK,r_total_pop,945000.0,Normal
