city,state,type,value,dataclass
Admire,KS,c_elec_1kdollars,100000.0,Normal
Admire,KS,c_elec_lb_ghg,172429.0,Normal
Adrian,MI,c_elec_score,25574659.814999998,Normal
Adrian,MI,c_num_establishments,4200000.0,Normal
Adrian,MI,c_elec_1kdollars,4170000.0,Normal
Adrian,MI,c_elec_lb_ghg,6139039.0,Normal
Adrian,TX,c_elec_score,225940.64680000002,Normal
Adrian,TX,c_num_establishments,200000.0,Normal
Adrian,TX,c_elec_1kdollars,210000.0,Normal
Adrian,TX,c_elec_lb_ghg,523972.0,Normal
Advance,IN,c_elec_score,155816.6445,Normal
Advance,IN,c_num_establishments,100000.0,Normal
Advance,IN,c_elec_1kdollars,670000.0,Normal
Advance,IN,c_elec_lb_ghg,1215158.0,Normal
Afton,IA,c_elec_score,949862.6039999999,Normal
Afton,IA,c_num_establishments,2000000.0,Normal
Afton,IA,c_elec_1kdollars,700000.0,Normal
Afton,IA,c_elec_lb_ghg,826308.0,Normal
Afton,MN,c_elec_score,20743227.485,Normal
Afton,MN,c_num_establishments,4700000.0,Normal
Afton,MN,c_elec_1kdollars,3730000.0,Normal
Afton,MN,c_elec_lb_ghg,4071524.0,Normal
Afton,NY,c_elec_score,15729260.719999999,Normal
Afton,NY,c_num_establishments,6600000.0,Normal
Afton,NY,c_elec_1kdollars,3420000.0,Normal
Afton,NY,c_elec_lb_ghg,5781582.0,Normal
Afton,OK,c_elec_score,360226.0217,Normal
Afton,OK,c_num_establishments,1600000.0,Normal
Afton,OK,c_elec_1kdollars,1200000.0,Normal
Afton,OK,c_elec_lb_ghg,3340192.0,Normal
Afton,WI,c_elec_score,6914409.159999997,Normal
Afton,WI,c_num_establishments,4700000.0,Normal
Afton,WI,c_elec_1kdollars,3730000.0,Normal
Afton,WI,c_elec_lb_ghg,4071524.0,Normal
Afton,WY,c_elec_score,9582551.705,High
Afton,WY,c_num_establishments,7400000.0,High
Afton,WY,c_elec_1kdollars,6700000.0,High
Afton,WY,c_elec_lb_ghg,13510895.0,High
Agar,SD,c_elec_score,257314.2968,Normal
Agar,SD,c_num_establishments,200000.0,Normal
Agar,SD,c_elec_1kdollars,170000.0,Normal
Agar,SD,c_elec_lb_ghg,227047.0,Normal
Agawam Town,CT,c_elec_score,3110960.0,Very High
Agawam Town,CT,c_num_establishments,4200000.0,Very High
Agawam Town,CT,c_elec_1kdollars,4170000.0,Very High
Agawam Town,CT,c_elec_lb_ghg,50466800.0,Very High
Agawam Town,MA,c_elec_score,3110960.0,Very High
Agawam Town,MA,c_num_establishments,4200000.0,Very High
Agawam Town,MA,c_elec_1kdollars,4170000.0,Very High
Agawam Town,MA,c_elec_lb_ghg,50466800.0,Very High
Agency,IA,c_elec_score,530301.79,Normal
Agency,IA,c_num_establishments,1800000.0,Normal
Agency,IA,c_elec_1kdollars,690000.0,Normal
Agency,IA,c_elec_lb_ghg,815099.0,Normal
Agoura Hills,CA,c_elec_score,3110960.0,Normal
Agoura Hills,CA,c_num_establishments,34200000.0,Normal
Agoura Hills,CA,c_elec_1kdollars,4170000.0,Normal
Agoura Hills,CA,c_elec_lb_ghg,6139039.0,Normal
Agra,KS,c_elec_score,435565.51995,Normal
Agra,KS,c_num_establishments,1300000.0,Normal
Agra,KS,c_elec_1kdollars,1510000.0,Normal
Agra,KS,c_elec_lb_ghg,2337944.0,Normal
Agra,OK,c_elec_score,334226.78304999997,Normal
Agra,OK,c_num_establishments,1100000.0,Normal
Agra,OK,c_elec_1kdollars,950000.0,Normal
Agra,OK,c_elec_lb_ghg,2645116.0,Normal
Agua Dulce,TX,c_elec_score,160281.7493,Normal
Agua Dulce,TX,c_num_establishments,1400000.0,Normal
Agua Dulce,TX,c_elec_1kdollars,1910000.0,Normal
Agua Dulce,TX,c_elec_lb_ghg,3047355.0,Normal
Aguilar,CO,c_elec_score,572425.4045000001,Normal
Aguilar,CO,c_num_establishments,800000.0,Normal
Aguilar,CO,c_elec_1kdollars,1090000.0,Normal
Aguilar,CO,c_elec_lb_ghg,1175563.0,Normal
Ahmeek,MI,c_elec_score,410419.90630000015,Normal
Ahmeek,MI,c_num_establishments,200000.0,Normal
Ahmeek,MI,c_elec_1kdollars,230000.0,Normal
Ahmeek,MI,c_elec_lb_ghg,193658.0,Normal
Ainsworth,IA,c_elec_score,36426.248715,Normal
Ainsworth,IA,c_num_establishments,1000000.0,Normal
Ainsworth,IA,c_elec_1kdollars,530000.0,Normal
Ainsworth,IA,c_elec_lb_ghg,628550.0,Normal
Ainsworth,NE,c_elec_score,8345876.22,Normal
Ainsworth,NE,c_num_establishments,5900000.0,Normal
Ainsworth,NE,c_elec_1kdollars,9280000.0,Normal
Ainsworth,NE,c_elec_lb_ghg,8448108.0,Normal
Airway Heights,WA,c_elec_score,14240272.775,High
Airway Heights,WA,c_num_establishments,15200000.0,High
Airway Heights,WA,c_elec_1kdollars,16440000.0,High
Airway Heights,WA,c_elec_lb_ghg,20289654.0,High
Aitkin,MN,c_elec_score,4168174.7515,Normal
Aitkin,MN,c_num_establishments,7200000.0,Normal
Aitkin,MN,c_elec_1kdollars,9870000.0,Normal
Aitkin,MN,c_elec_lb_ghg,10493103.0,Normal
Akeley,MN,c_elec_score,285414.84525,Normal
Akeley,MN,c_num_establishments,1300000.0,Normal
Akeley,MN,c_elec_1kdollars,800000.0,Normal
Akeley,MN,c_elec_lb_ghg,943048.0,Normal
Akron,CO,c_elec_score,859756.151,Normal
Akron,CO,c_num_establishments,4800000.0,Normal
Akron,CO,c_elec_1kdollars,7740000.0,Normal
Akron,CO,c_elec_lb_ghg,12541792.0,Normal
Akron,IA,c_elec_score,1594243.4734999998,Normal
Akron,IA,c_num_establishments,3100000.0,Normal
Akron,IA,c_elec_1kdollars,1410000.0,Normal
Akron,IA,c_elec_lb_ghg,1670375.0,Normal
Akron,IN,c_elec_score,509293.623,Normal
Akron,IN,c_num_establishments,2400000.0,Normal
Akron,IN,c_elec_1kdollars,1430000.0,Normal
Akron,IN,c_elec_lb_ghg,2742256.0,Normal
Akron,MI,c_elec_score,789797.6265,Normal
Akron,MI,c_num_establishments,900000.0,Normal
Akron,MI,c_elec_1kdollars,660000.0,Normal
Akron,MI,c_elec_lb_ghg,893631.0,Normal
Akron,OH,c_elec_score,3110960.0,Normal
Akron,OH,c_num_establishments,4200000.0,Normal
Akron,OH,c_elec_1kdollars,4170000.0,Normal
Akron,OH,c_elec_lb_ghg,6139039.0,Normal
Alabama,NY,c_elec_score,3125636.4805,Normal
Alabama,NY,c_num_establishments,2100000.0,Normal
Alabama,NY,c_elec_1kdollars,1300000.0,Normal
Alabama,NY,c_elec_lb_ghg,2230632.0,Normal
Alameda,CA,c_elec_score,3110960.0,Normal
Alameda,CA,c_num_establishments,4200000.0,Normal
Alameda,CA,c_elec_1kdollars,4170000.0,Normal
Alameda,CA,c_elec_lb_ghg,6139039.0,Normal
Alamo,TN,c_elec_score,4865832.69,Normal
Alamo,TN,c_num_establishments,8100000.0,Normal
Alamo,TN,c_elec_1kdollars,9340000.0,Normal
Alamo,TN,c_elec_lb_ghg,14245210.0,Normal
Alamo,TX,c_elec_score,29706485.435000006,Very High
Alamo,TX,c_num_establishments,17000000.0,Very High
